word1,word2,n,unique_ids,unique_authors
qc,20111110.000000,1,1,1
qc,20111111.000000,1,1,1
qc,20111112.000000,1,1,1
qc,20111113.000000,1,1,1
qc,20111114.000000,1,1,1
qc,20111115.000000,1,1,1
qc,20111116.000000,1,1,1
qc,20111117.000000,1,1,1
qc,20111118.000000,1,1,1
qc,20111119.000000,1,1,1
qc,20111120.000000,1,1,1
qc,20111121.000000,1,1,1
qc,20111122.000000,1,1,1
qc,20111123.000000,1,1,1
qc,20111124.000000,1,1,1
qc,20111125.000000,1,1,1
qc,20111126.000000,1,1,1
qc,20111127.000000,1,1,1
qc,20111128.000000,1,1,1
qc,20111129.000000,1,1,1
qc,20111130.000000,1,1,1
qc,20111201.000000,1,1,1
qc,20111202.000000,1,1,1
qc,20111203.000000,1,1,1
qc,20111204.000000,1,1,1
qc,20111205.000000,1,1,1
qc,20111206.000000,1,1,1
qc,20111207.000000,1,1,1
qc,20111208.000000,1,1,1
qc,20111209.000000,1,1,1
qc,20111210.000000,1,1,1
qc,20111211.000000,1,1,1
qc,20111212.000000,1,1,1
qc,20111213.000000,1,1,1
qc,20111214.000000,1,1,1
qc,20111215.000000,1,1,1
qc,20111216.000000,1,1,1
qc,20111217.000000,1,1,1
qc,20111218.000000,1,1,1
qc,20111219.000000,1,1,1
qc,20111220.000000,1,1,1
qc,20111221.000000,1,1,1
qc,20111222.000000,1,1,1
qc,20111225.000000,1,1,1
qc,20111227.170808,1,1,1
qc,20111228.000000,1,1,1
qc,20111229.000000,1,1,1
qc,20111230.000000,1,1,1
qc,20111231.000000,1,1,1
qc,20120101.000000,1,1,1
qc,20120102.000000,1,1,1
qc,20120103.000000,1,1,1
qc,20120104.000000,1,1,1
qc,20120105.000000,1,1,1
qc,20120106.000000,1,1,1
qc,20120107.000000,1,1,1
qc,20120124.191113,1,1,1
qc,20120125.000000,1,1,1
qc,20120126.000000,1,1,1
qc,20120127.000000,1,1,1
qc,20120128.000000,1,1,1
qc,20120129.000000,1,1,1
qc,20120130.000000,1,1,1
qc,20120131.000000,1,1,1
qc,20120201.000000,1,1,1
qc,20120202.000000,1,1,1
qc,20120203.000000,1,1,1
qc,20120204.000000,1,1,1
qc,20120205.000000,1,1,1
qc,20120206.000000,1,1,1
qc,20120207.000000,1,1,1
qc,20120208.000000,1,1,1
qc,20120209.000000,1,1,1
qc,20120210.000000,1,1,1
qc,20120211.000000,1,1,1
qc,20120212.000000,1,1,1
qc,20120213.000000,1,1,1
qc,20120214.000000,1,1,1
qc,20120215.053039,1,1,1
qc,20120221.180923,1,1,1
qc,20120222.000000,1,1,1
qc,20120223.000000,1,1,1
qc,20120224.000000,1,1,1
qc,20120225.000000,1,1,1
qc,20120226.000000,1,1,1
qc,20120227.000000,1,1,1
qc,20120228.000000,1,1,1
qc,20120229.000000,1,1,1
qc,20120301.000000,1,1,1
qc,20120302.000000,1,1,1
qc,20120303.000000,1,1,1
qc,20120304.000000,1,1,1
qc,20120305.000000,1,1,1
qc,20120306.000000,1,1,1
qc,20120307.000000,1,1,1
qc,20120308.000000,1,1,1
qc,20120309.000000,1,1,1
qc,20120310.000000,1,1,1
qc,20120311.000000,1,1,1
qc,20120312.000000,1,1,1
qc,20120313.000000,1,1,1
qc,20120314.000000,1,1,1
qc,20120315.000000,1,1,1
qc,20120316.000000,1,1,1
qc,20120317.000000,1,1,1
qc,20120318.000000,1,1,1
qc,20120319.000000,1,1,1
qc,20120320.000000,1,1,1
qc,20120321.000000,1,1,1
qc,20120322.000000,1,1,1
qc,20120323.000000,1,1,1
qc,20120324.000000,1,1,1
qc,20120325.000000,1,1,1
qc,20120417.035432,1,1,1
qc,20120418.000000,1,1,1
qc,20120419.000000,1,1,1
qc,20120420.000000,1,1,1
qc,20120421.000001,1,1,1
qc,20120422.000000,1,1,1
qc,20120423.000001,1,1,1
qc,20120424.000000,1,1,1
qc,20120425.000000,1,1,1
qc,20120426.000001,1,1,1
qc,20120427.000001,1,1,1
qc,20120428.000001,1,1,1
qc,20120429.000000,1,1,1
qc,20120430.000000,1,1,1
qc,20120501.000000,1,1,1
qc,20120502.000000,1,1,1
qc,20120503.000000,1,1,1
qc,20120504.000000,1,1,1
qc,20120505.000000,1,1,1
qc,20120506.000000,1,1,1
qc,20120507.000000,1,1,1
qc,20120508.000000,1,1,1
qc,20120509.000000,1,1,1
qc,20120510.000000,1,1,1
qc,20120511.000000,1,1,1
qc,20120512.000000,1,1,1
qc,20120513.000000,1,1,1
qc,20120514.000000,1,1,1
qc,20120515.000000,1,1,1
qc,20120516.000000,1,1,1
qc,20120517.000000,1,1,1
qc,20120521.232218,1,1,1
qc,20120522.000000,1,1,1
qc,20120523.000000,1,1,1
qc,20120525.000000,1,1,1
qc,20120526.000000,1,1,1
qc,20120528.000000,1,1,1
qc,20120528.000001,1,1,1
qc,20120603.000000,1,1,1
qc,20120603.130907,1,1,1
qc,20120605.111246,1,1,1
qc,20120605.111247,1,1,1
qc,20120622.000000,1,1,1
qc,20120623.120043,1,1,1
qc,20120623.120044,1,1,1
qc,20120624.000000,1,1,1
qc,20120625.000000,1,1,1
qc,20120625.222135,1,1,1
qc,20120628.000000,1,1,1
qc,20120628.010734,1,1,1
qc,20120705.011745,1,1,1
qc,20120705.011746,1,1,1
qc,20120717.000000,1,1,1
qc,20120717.010712,1,1,1
qc,20120718.000000,1,1,1
qc,20120718.000001,1,1,1
qc,20120723.000000,1,1,1
qc,20120723.000006,1,1,1
qc,20120724.010708,1,1,1
qc,20120724.010709,1,1,1
qc,20120805.000000,1,1,1
qc,20120806.000000,1,1,1
qc,20120807.000000,1,1,1
qc,20120808.000000,1,1,1
qc,20120809.000000,1,1,1
qc,20120810.000000,1,1,1
qc,20120811.000000,1,1,1
qc,20120812.010714,1,1,1
qc,20120813.000000,1,1,1
qc,20120814.010702,1,1,1
qc,20120815.000000,1,1,1
qc,20120816.000000,1,1,1
qc,20120817.000000,1,1,1
qc,20120818.000000,1,1,1
qc,20120819.010713,1,1,1
qc,20120820.000000,1,1,1
qc,20120821.000000,1,1,1
qc,20120822.000000,1,1,1
qc,20120823.010710,1,1,1
qc,20120824.000000,1,1,1
qc,20120825.000000,1,1,1
qc,20120826.000000,1,1,1
qc,20120827.000000,1,1,1
qc,20120828.000000,1,1,1
qc,20120829.000000,1,1,1
qc,20120830.000000,1,1,1
qc,20120831.000000,1,1,1
qc,20120904.174817,1,1,1
qc,20120906.152227,1,1,1
qc,20120907.000000,1,1,1
qc,20120908.000000,1,1,1
qc,20120909.000000,1,1,1
qc,20120910.000000,1,1,1
qc,20120911.000000,1,1,1
qc,20120912.000000,1,1,1
qc,20120913.000000,1,1,1
qc,20120914.000023,1,1,1
qc,20120915.000008,1,1,1
qc,20120916.000000,1,1,1
qc,20120917.000000,1,1,1
qc,20120918.000000,1,1,1
qc,20120919.000000,1,1,1
qc,20120920.000000,1,1,1
qc,20120921.000000,1,1,1
qc,20120922.000000,1,1,1
qc,20120923.000000,1,1,1
qc,20120924.155941,1,1,1
qc,20120926.163546,1,1,1
qc,20120928.001111,1,1,1
qc,20120929.000000,1,1,1
qc,20120930.000000,1,1,1
qc,20121005.000000,1,1,1
qc,20121006.000000,1,1,1
qc,20121007.000000,1,1,1
qc,20121008.201734,1,1,1
qc,20121009.000000,1,1,1
qc,20121011.000000,1,1,1
qc,20121012.000000,1,1,1
qc,20121013.000000,1,1,1
qc,20121014.000000,1,1,1
qc,20121015.000000,1,1,1
qc,20121016.000010,1,1,1
qc,20121017.000000,1,1,1
qc,20121018.000000,1,1,1
qc,20121019.000000,1,1,1
qc,20121020.000000,1,1,1
qc,20121023.163629,1,1,1
qc,20121025.024634,1,1,1
qc,20121026.000000,1,1,1
qc,20121027.000000,1,1,1
qc,20121028.000000,1,1,1
qc,20121029.000000,1,1,1
qc,20121030.000000,1,1,1
qc,20121031.000010,1,1,1
qc,20121101.000001,1,1,1
qc,20121102.000000,1,1,1
qc,20121103.000000,1,1,1
qc,20121104.000000,1,1,1
qc,20121105.000000,1,1,1
qc,20121106.000000,1,1,1
qc,20121107.000000,1,1,1
qc,20121108.192120,1,1,1
qc,20121109.000000,1,1,1
qc,20121110.000000,1,1,1
qc,20121111.000000,1,1,1
qc,20121112.000000,1,1,1
qc,20121113.000000,1,1,1
qc,20121114.000001,1,1,1
qc,20121115.000001,1,1,1
qc,20121116.000000,1,1,1
qc,20121117.000000,1,1,1
qc,20121118.000000,1,1,1
qc,20121119.000000,1,1,1
qc,20121120.000000,1,1,1
qc,20121121.000000,1,1,1
qc,20121122.000000,1,1,1
qc,20121123.000000,1,1,1
qc,20121124.000000,1,1,1
qc,20121125.000000,1,1,1
qc,20121126.000000,1,1,1
qc,20121127.000000,1,1,1
qc,20121128.000000,1,1,1
qc,20121129.000000,1,1,1
qc,20121130.000000,1,1,1
qc,20121201.000000,1,1,1
qc,20121202.000001,1,1,1
qc,20121203.165422,1,1,1
qc,20121204.000000,1,1,1
qc,20121205.000000,1,1,1
qc,20121206.000000,1,1,1
qc,20121207.000000,1,1,1
qc,20121208.000000,1,1,1
qc,20121209.000000,1,1,1
qc,20121210.000000,1,1,1
qc,20121211.000000,1,1,1
qc,20121212.000000,1,1,1
qc,20121213.032715,1,1,1
qc,20121214.000000,1,1,1
qc,20121220.214351,1,1,1
qc,20121221.000000,1,1,1
qc,20121222.000000,1,1,1
qc,20121223.000000,1,1,1
qc,20121226.162943,1,1,1
qc,20121227.000000,1,1,1
qc,20121228.000000,1,1,1
qc,20121229.000000,1,1,1
qc,20121230.000000,1,1,1
qc,20121231.042957,1,1,1
qc,20130101.000001,1,1,1
qc,20130102.211447,1,1,1
qc,20130103.000000,1,1,1
qc,20130104.000000,1,1,1
qc,20130105.000000,1,1,1
qc,20130106.000000,1,1,1
qc,20130107.000000,1,1,1
qc,20130108.000000,1,1,1
qc,20130109.000000,1,1,1
qc,20130110.090000,1,1,1
qc,20130111.214238,1,1,1
qc,20130112.000000,1,1,1
qc,20130113.000000,1,1,1
qc,20130114.000000,1,1,1
qc,20130115.000000,1,1,1
qc,20130116.024636,1,1,1
qc,20130117.000000,1,1,1
qc,20130118.000000,1,1,1
qc,20130119.000000,1,1,1
qc,20130123.183455,1,1,1
qc,20130124.000001,1,1,1
qc,20130125.000001,1,1,1
qc,20130126.000000,1,1,1
qc,20130127.000000,1,1,1
qc,20130128.000001,1,1,1
qc,20130129.042732,1,1,1
qc,20130209.000000,1,1,1
qc,20130210.000000,1,1,1
qc,20130211.000000,1,1,1
qc,20130216.000000,1,1,1
qc,20130217.000000,1,1,1
qc,20130218.000000,1,1,1
qc,20130218.164831,1,1,1
qc,20130219.000000,1,1,1
qc,20130219.000001,1,1,1
qc,20130224.000000,1,1,1
qc,20130224.000001,1,1,1
qc,20130227.000000,1,1,1
qc,20130227.000001,1,1,1
qc,20130304.000000,1,1,1
qc,20130304.000001,1,1,1
qc,20130305.000000,1,1,1
qc,20130305.000001,1,1,1
qc,20130306.000000,1,1,1
qc,20130306.000001,1,1,1
qc,20130307.000000,1,1,1
qc,20130307.000001,1,1,1
qc,20130308.000000,1,1,1
qc,20130309.000001,1,1,1
qc,20130310.000453,1,1,1
qc,20130312.184218,1,1,1
qc,20130313.000000,1,1,1
qc,20130316.000000,1,1,1
qc,20130316.000001,1,1,1
qc,20130318.000000,1,1,1
qc,20130318.000002,1,1,1
qc,20130319.000000,1,1,1
qc,20130321.210352,1,1,1
qc,20130321.210353,1,1,1
qc,20130322.000001,1,1,1
qc,20130322.000002,1,1,1
qc,20130323.000000,1,1,1
qc,20130323.000001,1,1,1
qc,20130324.000000,1,1,1
qc,20130324.000001,1,1,1
qc,20130325.000000,1,1,1
qc,20130325.000001,1,1,1
qc,20130328.000000,1,1,1
qc,20130328.000001,1,1,1
qc,20130330.000000,1,1,1
qc,20130330.000001,1,1,1
qc,20130404.000000,1,1,1
qc,20130404.000001,1,1,1
qc,20130405.000000,1,1,1
qc,20130405.000001,1,1,1
qc,20130406.000000,1,1,1
qc,20130406.000001,1,1,1
qc,20130407.000000,1,1,1
qc,20130407.000001,1,1,1
qc,20130410.000001,1,1,1
qc,20130410.000002,1,1,1
qc,20130411.000000,1,1,1
qc,20130411.000001,1,1,1
qc,20130412.000000,1,1,1
qc,20130412.000002,1,1,1
qc,20130413.000000,1,1,1
qc,20130413.000001,1,1,1
qc,20130415.000000,1,1,1
qc,20130415.000001,1,1,1
qc,20130416.000000,1,1,1
qc,20130416.000001,1,1,1
qc,20130419.000000,1,1,1
qc,20130419.000001,1,1,1
qc,20130421.000000,1,1,1
qc,20130421.000001,1,1,1
qc,20130423.000000,1,1,1
qc,20130423.000001,1,1,1
qc,20130424.151234,1,1,1
qc,20130424.151235,1,1,1
qc,20130425.154340,1,1,1
qc,20130425.154341,1,1,1
qc,20130503.000000,1,1,1
qc,20130503.000001,1,1,1
qc,20130508.000000,1,1,1
qc,20130508.000001,1,1,1
qc,20130510.000000,1,1,1
qc,20130510.000001,1,1,1
qc,20130511.000000,1,1,1
qc,20130511.000001,1,1,1
qc,20130512.000000,1,1,1
qc,20130512.000001,1,1,1
qc,20130513.000000,1,1,1
qc,20130513.000001,1,1,1
qc,20130514.000000,1,1,1
qc,20130514.000001,1,1,1
qc,20130515.000000,1,1,1
qc,20130515.000001,1,1,1
qc,20130516.000000,1,1,1
qc,20130516.000001,1,1,1
qc,20130517.000000,1,1,1
qc,20130517.000001,1,1,1
qc,20130523.000000,1,1,1
qc,20130523.000001,1,1,1
qc,20130530.000000,1,1,1
qc,20130530.000001,1,1,1
qc,20130531.000000,1,1,1
qc,20130531.000001,1,1,1
qc,20130601.000000,1,1,1
qc,20130601.000001,1,1,1
qc,20130602.000000,1,1,1
qc,20130602.000001,1,1,1
qc,20130603.000000,1,1,1
qc,20130603.000001,1,1,1
qc,20130604.000000,1,1,1
qc,20130604.000001,1,1,1
qc,20130605.000000,1,1,1
qc,20130605.000001,1,1,1
qc,20130606.000000,1,1,1
qc,20130606.000002,1,1,1
qc,20130607.000000,1,1,1
qc,20130607.000001,1,1,1
qc,20130608.000000,1,1,1
qc,20130608.000001,1,1,1
qc,20130610.000000,1,1,1
qc,20130610.000001,1,1,1
qc,20130611.000000,1,1,1
qc,20130611.000001,1,1,1
qc,20130612.000000,1,1,1
qc,20130612.000001,1,1,1
qc,20130613.000000,1,1,1
qc,20130613.000005,1,1,1
qc,20130615.000000,1,1,1
qc,20130615.000001,1,1,1
qc,20130616.000000,1,1,1
qc,20130616.000001,1,1,1
qc,20130617.000000,1,1,1
qc,20130617.000001,1,1,1
qc,20130618.000000,1,1,1
qc,20130618.000001,1,1,1
qc,20130621.000000,1,1,1
qc,20130621.000001,1,1,1
qc,20130622.000000,1,1,1
qc,20130622.000001,1,1,1
qc,20130623.000000,1,1,1
qc,20130623.000001,1,1,1
qc,20130628.000000,1,1,1
qc,20130629.155926,1,1,1
qc,20130629.201214,1,1,1
qc,20130709.232846,1,1,1
qc,20130709.232847,1,1,1
qc,20130719.000000,1,1,1
qc,20130719.000001,1,1,1
qc,20130723.000647,1,1,1
qc,20130723.000648,1,1,1
qc,20130725.000000,1,1,1
qc,20130726.000000,1,1,1
qc,20130726.114517,1,1,1
qc,20130801.000000,1,1,1
qc,20130801.000001,1,1,1
qc,20130802.000000,1,1,1
qc,20130802.000001,1,1,1
qc,20130805.021515,1,1,1
qc,20130805.021516,1,1,1
qc,20130815.000000,1,1,1
qc,20130815.000001,1,1,1
qc,20130819.000000,1,1,1
qc,20130819.000001,1,1,1
qc,20130826.045754,1,1,1
qc,20130826.045755,1,1,1
qc,20130827.151234,1,1,1
qc,20130827.151235,1,1,1
qc,20130909.000000,1,1,1
qc,20130909.000001,1,1,1
qc,20130919.124403,1,1,1
qc,20130919.124404,1,1,1
qc,20131012.000000,1,1,1
qc,20131012.000001,1,1,1
qc,20131013.000000,1,1,1
qc,20131014.165543,1,1,1
qc,20131014.165544,1,1,1
qc,20131019.000000,1,1,1
qc,20131019.000001,1,1,1
qc,20131021.150654,1,1,1
qc,20131021.150655,1,1,1
qc,20131028.000000,1,1,1
qc,20131028.000001,1,1,1
qc,20131119.000000,1,1,1
qc,20131119.000001,1,1,1
qc,20131122.134107,1,1,1
qc,20131122.134108,1,1,1
qc,20131123.000000,1,1,1
qc,20131123.000001,1,1,1
qc,20131125.163648,1,1,1
qc,20131125.163649,1,1,1
qc,20131126.000000,1,1,1
qc,20131126.000001,1,1,1
qc,20131128.151141,1,1,1
qc,20131128.151142,1,1,1
qc,20131201.000000,1,1,1
qc,20131201.000001,1,1,1
qc,20131204.000000,1,1,1
qc,20131204.000001,1,1,1
qc,20131207.000000,1,1,1
qc,20131207.000001,1,1,1
qc,20131210.041340,1,1,1
qc,20131210.041341,1,1,1
qc,20131211.000000,1,1,1
qc,20131211.000001,1,1,1
qc,20131217.000000,1,1,1
qc,20131217.000001,1,1,1
qc,20131218.000000,1,1,1
qc,20131218.000001,1,1,1
qc,20131221.000000,1,1,1
qc,20131221.000001,1,1,1
qc,20131223.004730,1,1,1
qc,20131223.004731,1,1,1
qc,20131224.000000,1,1,1
qc,20131224.000001,1,1,1
qc,20131227.000000,1,1,1
qc,20131227.000001,1,1,1
qc,20131230.155019,1,1,1
qc,20131230.155020,1,1,1
qc,20140101.000000,1,1,1
qc,20140101.000001,1,1,1
qc,20140104.000000,1,1,1
qc,20140104.000001,1,1,1
qc,20140105.000000,1,1,1
qc,20140105.000001,1,1,1
qc,20140106.000000,1,1,1
qc,20140106.000001,1,1,1
qc,20140108.000000,1,1,1
qc,20140108.000001,1,1,1
qc,20140110.000000,1,1,1
qc,20140110.000001,1,1,1
qc,20140112.000000,1,1,1
qc,20140112.000001,1,1,1
qc,20140114.000000,1,1,1
qc,20140114.000001,1,1,1
qc,20140116.000000,1,1,1
qc,20140116.000001,1,1,1
qc,20140118.000000,1,1,1
qc,20140118.000001,1,1,1
qc,20140121.000000,1,1,1
qc,20140121.000001,1,1,1
qc,20140122.000000,1,1,1
qc,20140122.000001,1,1,1
qc,20140123.000000,1,1,1
qc,20140123.000001,1,1,1
qc,20140124.000000,1,1,1
qc,20140124.000001,1,1,1
qc,20140126.150000,1,1,1
qc,20140126.150001,1,1,1
qc,20140128.000000,1,1,1
qc,20140128.000001,1,1,1
qc,20140129.000000,1,1,1
qc,20140129.000001,1,1,1
qc,20140130.000000,1,1,1
qc,20140130.000001,1,1,1
qc,20140131.180000,1,1,1
qc,20140131.180001,1,1,1
qc,20140202.000000,1,1,1
qc,20140202.000001,1,1,1
qc,20140211.000000,1,1,1
qc,20140211.000001,1,1,1
qc,20140212.000000,1,1,1
qc,20140212.000001,1,1,1
qc,20140213.000000,1,1,1
qc,20140213.000001,1,1,1
qc,20140214.000000,1,1,1
qc,20140214.000001,1,1,1
qc,20140219.000000,1,1,1
qc,20140219.000001,1,1,1
qc,20140221.000000,1,1,1
qc,20140221.000001,1,1,1
qc,20140222.000000,1,1,1
qc,20140222.000001,1,1,1
qc,20140226.000000,1,1,1
qc,20140226.000001,1,1,1
qc,20140227.000000,1,1,1
qc,20140227.000001,1,1,1
qc,20140302.000000,1,1,1
qc,20140302.000001,1,1,1
qc,20140303.000000,1,1,1
qc,20140303.000001,1,1,1
qc,20140313.000000,1,1,1
qc,20140313.000001,1,1,1
qc,20140329.221210,1,1,1
qc,20140329.221211,1,1,1
qc,20140412.000000,1,1,1
qc,20140412.000001,1,1,1
qc,20140413.000000,1,1,1
qc,20140413.000001,1,1,1
qc,20140414.000000,1,1,1
qc,20140414.000001,1,1,1
qc,20140415.000000,1,1,1
qc,20140415.000001,1,1,1
qc,20140427.000000,1,1,1
qc,20140427.000001,1,1,1
qc,20140506.000000,1,1,1
qc,20140506.000001,1,1,1
qc,20140507.000000,1,1,1
qc,20140507.000001,1,1,1
qc,20140509.000000,1,1,1
qc,20140509.000001,1,1,1
qc,20140510.000000,1,1,1
qc,20140510.000001,1,1,1
qc,20140516.000000,1,1,1
qc,20140516.000001,1,1,1
qc,20140522.150048,1,1,1
qc,20140522.150049,1,1,1
qc,20140615.030400,1,1,1
qc,20140615.030401,1,1,1
qc,20140702.163330,1,1,1
qc.txt,m3f,1,1,1
qfo,base,1,1,1
qk,dischargeandratingcurve.csv,1,1,1
qpcr.csv,greenland,1,1,1
quad,intensive,1,1,1
quality,data,1,1,1
quality.csv,discharge.csv,1,1,1
quantum,yield,1,1,1
qxrd.csv,od1507mctopsqxrd.csv,1,1,1
r0,txt,1,1,1
r0066,2017,1,1,1
r1,thru20100305,1,1,1
r14601avg.cnv,s14501avg.cnv,1,1,1
r1969,flightpasses.zip,1,1,1
radiation,habitats,1,1,1
radiation,photosynthetic,1,1,1
radiation,relative,1,1,1
radiocarbon,content.csv,1,1,1
radiochemistry,acz,1,1,1
radium,acadis.csv,1,1,1
radon,radium,1,1,1
rain.csv,twlv.dat,1,1,1
range,min,1,1,1
rapids,annual,1,1,1
rar,viablearea.rar,1,1,1
raster.zip,1983,1,1,1
raster.zip,1984,1,1,1
raster.zip,1985,1,1,1
raster.zip,1986,1,1,1
raster.zip,1988,1,1,1
raster.zip,1989,1,1,1
raster.zip,1990,1,1,1
raster.zip,1991,1,1,1
raster.zip,1992,1,1,1
rates,24h,1,1,1
rates,6h,1,1,1
rates,downcore,1,1,1
rates.csv,optical.csv,1,1,1
rating,curve,1,1,1
raven,lake,1,1,1
raw.csv,corrections,1,1,1
raw.csv,pr,1,1,1
rb1505,surface,1,1,1
rbr,ctd,1,1,1
rbr,temperature,1,1,1
rbr,wave,1,1,1
rcp45,2081,1,1,1
rcp45,gris,1,1,1
rcp85,2081,1,1,1
rcp85,gris,1,1,1
reagent,material,1,1,1
rechargeyear.csv,dyeconcprofile,1,1,1
record,ph,1,1,1
records,assimilated.csv,1,1,1
records,data,1,1,1
records,metadata.csv,1,1,1
records,raw.csv,1,1,1
records.csv,loring,1,1,1
records.csv,oxygen,1,1,1
recruit,characteristics,1,1,1
recruit,count,1,1,1
recruit,cover,1,1,1
reflectance,revised.csv,1,1,1
reformatted.csv,ct,1,1,1
reformatted.csv,scattering,1,1,1
reformatted.csv,temperature,1,1,1
refugio,2013,1,1,1
region,dbo6,1,1,1
regional,survey,1,1,1
regions,format,1,1,1
regions.csv,asgard2017sightingsonly,1,1,1
regions.csv,healy,1,1,1
regions.csv,rusalcamammal2010,1,1,1
regions.zip,world,1,1,1
regionscolor,format,1,1,1
reindeer,carbon,1,1,1
reindeer,records,1,1,1
reindeer,records.csv,1,1,1
relative,abundances.txt,1,1,1
relative,humidity,1,1,1
relaxed,hmismatch,1,1,1
rentention2009,15,1,1,1
report,2018,1,1,1
report,acids.csv,1,1,1
report,charcoal.csv,1,1,1
report,diatom,1,1,1
report,diatoms,1,1,1
report,pahs.csv,1,1,1
report,reflectance,1,1,1
report,rgb,1,1,1
report,sediment,1,1,1
report,sterols.csv,1,1,1
report,xrf.csv,1,1,1
repository,1,1,1,1
repository,2,1,1,1
researchsites,shapefile,1,1,1
resightings.csv,utqiagvik,1,1,1
resights.csv,asdn,1,1,1
resin.csv,2016,1,1,1
respiration.csv,lichen,1,1,1
respiration.csv,moss,1,1,1
respiration.csv,root,1,1,1
respiration.csv,sheet1,1,1,1
respiration.csv,sheet3,1,1,1
respiration.csv,wood,1,1,1
result.csv,parameters.csv,1,1,1
results.csv,ice,1,1,1
results.csv,parameters.csv,1,1,1
results.csv,radiochemistry,1,1,1
results.txt,mocat,1,1,1
revised.csv,uppercapsulelake,1,1,1
rgb,revised.csv,1,1,1
rhb1505,corrected,1,1,1
rhb1505,o2ar,1,1,1
ring,cellulose.csv,1,1,1
ring,growth,1,1,1
river,photobioaqy,1,1,1
river,surveys.csv,1,1,1
riverdischargedata,npr,1,1,1
rivers,1962,1,1,1
road,centerline,1,1,1
rocks,sediments.csv,1,1,1
root,012218,1,1,1
root,respiration.csv,1,1,1
root,soil,1,1,1
rootbiomass.csv,2016,1,1,1
rootbiomass2015,2016,1,1,1
roots,2018,1,1,1
ros,05401avg.cnv,1,1,1
ros,05501avg.cnv,1,1,1
ros,05601avg.cnv,1,1,1
ros,05701avg.cnv,1,1,1
ros,05801avg.cnv,1,1,1
ros,05901avg.cnv,1,1,1
ros,06001avg.cnv,1,1,1
ros,06101avg.cnv,1,1,1
ros,06201avg.cnv,1,1,1
ros,ctd,1,1,1
roster,northamerica,1,1,1
routes.zip,1980,1,1,1
routes.zip,1984,1,1,1
routes.zip,1985,1,1,1
routes.zip,1986,1,1,1
routes.zip,1987,1,1,1
routes.zip,1988,1,1,1
routes.zip,1989,1,1,1
routes.zip,1990,1,1,1
routes.zip,1991,1,1,1
rs22,053,1,1,1
rs27,056,1,1,1
rs29,02,1,1,1
rs31,249,1,1,1
rs34,067,1,1,1
rs34,070,1,1,1
rt,dischargeandratingcurve.csv,1,1,1
ru,1,1,1,1
ru,2,1,1,1
run01,avg.nc,1,1,1
run02,avg.nc,1,1,1
run03,avg.nc,1,1,1
run04,avg.nc,1,1,1
run05,avg.nc,1,1,1
run06,avg.nc,1,1,1
run07,avg.nc,1,1,1
run08,avg.nc,1,1,1
run09,avg.nc,1,1,1
run10,avg.nc,1,1,1
run11,avg.nc,1,1,1
run12,avg.nc,1,1,1
run13,avg.nc,1,1,1
run14,avg.nc,1,1,1
run15,avg.nc,1,1,1
run16,avg.nc,1,1,1
run17,avg.nc,1,1,1
run18,avg.nc,1,1,1
run19,avg.nc,1,1,1
run20,avg.nc,1,1,1
run21,avg.nc,1,1,1
runoff,2017,1,1,1
rusalca,augsep2012,1,1,1
rusalca,july2011,1,1,1
rusalca,september2009,1,1,1
rusalca10057,bl,1,1,1
rusalca10058,bl,1,1,1
rusalca10059,bl,1,1,1
rusalca10060,bl,1,1,1
rusalca10061,bl,1,1,1
rusalca10062,bl,1,1,1
rusalca10063,bl,1,1,1
rusalca10064,bl,1,1,1
rusalca10065,bl,1,1,1
rusalca10066,bl,1,1,1
rusalca10067,bl,1,1,1
rusalca10068,bl,1,1,1
rusalca10069,bl,1,1,1
rusalca10070,bl,1,1,1
rusalca10071,bl,1,1,1
rusalca10072,bl,1,1,1
rusalca10073,bl,1,1,1
rusalca10074,bl,1,1,1
rusalca10075,bl,1,1,1
rusalca10076,bl,1,1,1
rusalca10077,bl,1,1,1
rusalca10078,bl,1,1,1
rusalca11061,bl,1,1,1
rusalca11062,bl,1,1,1
rusalca11063,bl,1,1,1
rusalca11064,bl,1,1,1
rusalca11065,bl,1,1,1
rusalca11066,bl,1,1,1
rusalca11067,bl,1,1,1
rusalca11068,bl,1,1,1
rusalca11069,bl,1,1,1
rusalca11070,bl,1,1,1
rusalca11071,bl,1,1,1
rusalca2013sightingsonly,dbo,1,1,1
rusalcamammal2010,dbo,1,1,1
s001,csv,1,1,1
s1,badgeley,1,1,1
s1,dischargeandratingcurve.csv,1,1,1
s1,firn,1,1,1
s14501avg.cnv,station,1,1,1
s2,badgeley,1,1,1
s3,area.zip,1,1,1
s3,badgeley,1,1,1
s3,contour.zip,1,1,1
s3,deep,1,1,1
s3,dischargeandratingcurve.csv,1,1,1
s3,hypsography.csv,1,1,1
s3,perimeter.zip,1,1,1
s3,sonar,1,1,1
s4,badgeley,1,1,1
s6,area.zip,1,1,1
s6,contour.zip,1,1,1
s6,deep,1,1,1
s6,hypsography.csv,1,1,1
s6,perimeter.zip,1,1,1
s6,sonar,1,1,1
saddle,compaction,1,1,1
saddle,rho,1,1,1
saddle,slwc,1,1,1
saddle,surface.nc,1,1,1
sagmat,daily,1,1,1
sagmnt,daily,1,1,1
salinity,densities,1,1,1
sami11,csv,1,1,1
sami12,csv,1,1,1
sami14,csv,1,1,1
sami55,csv,1,1,1
sami56,csv,1,1,1
sami58,csv,1,1,1
sami87,csv,1,1,1
