word1,word2,word3,n
observations,buoy,2003b,1
observations,buoy,2003c,1
observations,buoy,2003d,1
observations,buoy,2003e,1
observations,buoy,2004a,1
observations,buoy,2004b,1
observations,buoy,2004c,1
observations,buoy,2004d,1
observations,buoy,2004e,1
observations,buoy,2005a,1
observations,buoy,2005b,1
observations,buoy,2005c,1
observations,buoy,2005d,1
observations,buoy,2005e,1
observations,buoy,2005f,1
observations,buoy,2006b,1
observations,buoy,2006c,1
observations,buoy,2006d,1
observations,buoy,2006e,1
observations,buoy,2006f,1
observations,buoy,2007b,1
observations,buoy,2007c,1
observations,buoy,2007d,1
observations,buoy,2007e,1
observations,buoy,2007f,1
observations,buoy,2007g,1
observations,buoy,2007h,1
observations,buoy,2007i,1
observations,buoy,2007j,1
observations,buoy,2007k,1
observations,buoy,2008a,1
observations,buoy,2008b,1
observations,buoy,2008c,1
observations,buoy,2008d,1
observations,buoy,2008e,1
observations,buoy,2008f,1
observations,buoy,2009a,1
observations,buoy,2009d,1
observations,buoy,2009e,1
observations,buoy,2009f,1
observations,buoy,2009g,1
observations,buoy,2010a,1
observations,buoy,2010b,1
observations,buoy,2010c,1
observations,buoy,2010f,1
observations,buoy,2010g,1
observations,buoy,2010h,1
observations,buoy,2011a,1
observations,buoy,2011b,1
observations,buoy,2011c,1
observations,buoy,2011d,1
observations,buoy,2011e,1
observations,buoy,2011f,1
observations,buoy,2011g,1
observations,buoy,2011i,1
observations,buoy,2011j,1
observations,buoy,2011k,1
observations,buoy,2011l,1
observations,buoy,2011m,1
observations,buoy,2012a,1
observations,buoy,2012b,1
observations,buoy,2012c,1
observations,buoy,2012d,1
observations,buoy,2012e,1
observations,buoy,2012f,1
observations,buoy,2012g,1
observations,buoy,2012h,1
observations,buoy,2012i,1
observations,buoy,2012j,1
observations,buoy,2012l,1
observations,buoy,2012m,1
observations,buoy,2013a,1
observations,buoy,2013b,1
observations,buoy,2013c,1
observations,buoy,2013d,1
observations,buoy,2013e,1
observations,buoy,2013f,1
observations,buoy,2013g,1
observations,buoy,2013h,1
observations,buoy,2013i,1
observations,buoy,2014b,1
observations,buoy,2014c,1
observations,buoy,2014d,1
observations,buoy,2014e,1
observations,buoy,2014f,1
observations,buoy,2014g,1
observations,buoy,2014i,1
observations,buoy,2015a,1
observations,buoy,2015b,1
observations,buoy,2015c,1
observations,buoy,2015d,1
observations,buoy,2015e,1
observations,buoy,2015f,1
observations,buoy,2015g,1
observations,buoy,2015h,1
observations,buoy,2015i,1
observations,buoy,2015j,1
observations,buoy,2015k,1
observations,buoy,2016a,1
observations,february,1975,1
observations,greenland,ice,1
observations,individual,netcdf,1
observatories,atqasuk,alaska,1
observatories,network,ceon,1
observatories,nyalesund,norway,1
observatories,sheba,1997,1
observatories,sheba,1998,1
observatories,summit,greenland,1
observatory,alaska,2016,1
observatory,atmospheric,chemistry,1
observatory,bottle,chemistry,1
observatory,clean,air,1
observatory,ctd,o2,1
observatory,database,webber,1
observatory,firn,air,1
observatory,flux,measurements,1
observatory,ii,biogeochemistry,1
observatory,iii,biogeochemistry,1
observatory,isus,nitrate,1
observatory,line,4,1
observatory,network,alison,1
observatory,npeo,nutrient,1
observatory,snow,accumulation,1
observatory,snow,pit,1
observatory,snow,temperature,1
observatory,surface,snow,1
observe,turbulent,vertical,1
observed,plant,species,1
observing,network,bssn,1
observing,network,development,1
observing,network,observations,1
observing,network,understanding,1
observing,networks,collaborative,1
observing,system,data,1
observing,system,grioos,1
occurrence,alaska,1950,1
ocean,1970,2012,1
ocean,1979,2050,1
ocean,1990,1992,1
ocean,2003,2014,1
ocean,2003,2015,1
ocean,2004,2018,1
ocean,2010,2015,1
ocean,2011,2015,1
ocean,2012,2014,1
ocean,2013,2018,1
ocean,2014,2019,1
ocean,2017,2018,1
ocean,arctic,geotraces,1
ocean,atmosphere,sea,1
ocean,august,october,1
ocean,august,september,1
ocean,axctds,npeo,1
ocean,barium,concentrations,1
ocean,chemical,sensors,1
ocean,chinare2010,chinare2012,1
ocean,chinare2012,2012,1
ocean,chinare2014,2014,1
ocean,coast,north,1
ocean,conductivity,temperature,1
ocean,dynamics,based,1
ocean,ecosystem,model,1
ocean,expendable,current,1
ocean,fjords,greenland,1
ocean,freshwater,fluxes,1
ocean,glacier,heat,1
ocean,ice,interaction,1
ocean,internal,waves,1
ocean,les,output,1
ocean,marine,sediments,1
ocean,model,simulated,1
ocean,modeling,system,1
ocean,net,primary,1
ocean,piomas,estimates,1
ocean,property,profiles,1
ocean,redox,history,1
ocean,sea,surface,1
ocean,seacat,ctd,1
ocean,section,porewater,1
ocean,sediment,cores,1
ocean,sensor,data,1
ocean,solar,heating,1
ocean,surface,conditions,1
ocean,surface,stress,1
ocean,temperatures,svalbard,1
ocean,water,vapor,1
oceanographic,response,2002,1
oceanographic,sensors,annual,1
oceanography,data,mathis,1
oceanography,data,weingartner,1
oceanography,kongsfjorden,svalbard,1
oceans,c3o,nutrients,1
oct,dec,2011,1
oct,nov,2009,1
oct,nov,march,1
october,1,2,1
october,1,2011,1
october,11,2011,1
october,12,2011,1
october,13,2011,1
october,14,2011,1
october,15,2011,1
october,16,2011,1
october,17,2011,1
october,18,2011,1
october,19,2011,1
october,1999,continuing,1
october,2,2011,1
october,20,2011,1
october,21,2011,1
october,22,2011,1
october,23,2011,1
october,24,2011,1
october,25,2011,1
october,26,2011,1
october,27,2011,1
october,28,2011,1
october,29,2011,1
october,3,2011,1
october,30,2011,1
october,31,2011,1
octopetala,quantitative,data,1
od1507,2015,2018,1
od1507,greenland,2015,1
oden,july,2015,1
oden,od1507,greenland,1
odp,marine,sediment,1
offshore,glacial,marine,1
oil,changing,life,1
oil,development,planning,1
oil,exploration,nsf,1
oil,industry,benthic,1
oil,industry,fisheries,1
oil,industry,meteorological,1
oil,industry,passive,1
oil,industry,physical,1
oil,industry,seabirds,1
oil,industry,study,1
oil,industry,zooplankton,1
oilfield,alaska,1949,1
ojp,saskatchewan,western,1
olgoonik,fairweather,llc,1
ols,0.5km,visible,1
ols,1,km,1
ols,1km,visible,1
omolon,r35,north,1
ongoing,arctic,change,1
ontario,groundhog,river,1
operation,icebridge,snow,1
operational,gts,surface,1
optical,absorption,spectroscopy,1
optical,properties,ascii,1
optical,stratigraphy,measurements,1
optics,jaz,combo,1
organic,aerosol,soa,1
organic,analyses,originating,1
organic,carbon,concentration,1
organic,carbon,concentrations,1
organic,carbon,export,1
organic,carbon,geochemistry,1
organic,layer,depth,1
organic,mater,exported,1
organic,material,cdom,1
organic,material,ellesmere,1
organic,matter,characteristics,1
organic,matter,chemistry,1
organic,matter,composition,1
organic,matter,distributions,1
organic,matter,exported,1
organic,matter,pom,1
organic,matter,samples,1
organic,pollutants,derived,1
organic,pollutants,pops,1
organization,ca,2000,1
organochlorine,pesticides,ocps,1
oriented,cyberinfrastructure,portal,1
original,literature,sources,1
origins,alaska,2010,1
ornithurine,bird,tingmiatornis,1
oscar,dyson,northern,1
oshoro,maru,southern,1
otc,1,community,1
otc,2,community,1
otc,3,community,1
otc,4,community,1
otter,lake,alaska,1
otter,photography,cloud,1
oumalik,site,1,1
oumalik,site,2,1
oumalik,site,factors,1
outburst,flood,data,1
outlet,glacier,behavior,1
outlet,glacier,southwestern,1
outlet,glacier,terminus,1
output,1970,2009,1
output,1979,2012,1
output,ascii,bretherton,1
output,assessing,net,1
output,netcdf,bretherton,1
outreach,data,cooper,1
overpass,catalog,ascii,1
overpass,data,ncar,1
overpass,data,terascan,1
owen,ice,core,1
oxide,detrital,grains,1
oxide,grain,chemistry,1
oxide,trace,element,1
oxidizing,bacteria,dna,1
oxygen,data,sherr,1
oxygen,flux,data,1
oxygen,isotope,bottle,1
oxygen,isotope,ratio,1
oxygen,isotope,ratios,1
oxygen,isotope,samples,1
oxygen,isotopic,composition,1
oxygen,uptake,1984,1
ozone,experiment,mass,1
p2c2,ice,core,1
pacific,arctic,11,1
pacific,arctic,2009,1
pacific,arctic,2018,1
pacific,arctic,sea,1
pacific,arctic,stable,1
pacific,cod,flounder,1
pacific,marine,arctic,1
pacific,walrus,foraging,1
pacific,walruses,2008,1
pacmars,benthic,infauna,1
pacmars,dominant,benthic,1
pacmars,integrated,chlorophyll,1
pacmars,sediment,chlorophyll,1
pacmars,sediment,community,1
pacmars,surface,sediment,1
pad,co2,h2o,1
pah,metadata,2006,1
pakitsoq,west,greenland,1
pâkitsoq,region,western,1
paleo,peat,formation,1
paleoclimate,analysis,2011,1
paleoclimate,change,linking,1
paleoenvironment,geomorphic,processes,1
paleoenvironmental,proxy,data,1
paleomagnetic,data,od1507,1
paleotsunami,data,islands,1
pals,model,drivers,1
pam,iii,site,1
pam,project,report,1
pam,surface,temperatures,1
pamir,ice,core,1
pamir,mountain,range,1
pan,arctic,1990,1
pan,arctic,data,1
pan,arctic,ecosystem,1
pan,arctic,land,1
pan,arctic,landmass,1
pan,arctic,network,1
pan,arctic,political,1
pan,arctic,region,1
pan,arctic,regional,1
pan,arctic,roms,1
pan,arctic,storm,1
pan,arctic,studies,1
panarctic,simulations,mcguire,1
panel,dataset,alaska,1
panteleikha,kolyma,r26,1
papp,cont,1,1
papp,cont,2,1
papp,cont,3,1
papp,cont,4,1
papp,excel,data,1
papp,otc,1,1
papp,otc,2,1
papp,otc,3,1
papp,otc,4,1
par,data,sambrotto,1
parallel,channel,intensity,1
parameters,1970,2012,1
parameters_dominant,fauna,2000,1
parisento,gydan,peninsula,1
park,alaska,2013,1
park,alaska,ice,1
particle,dispersion,model,1
particle,size,analysis,1
particle,size,greenland,1
particulate,nutrient,concentrations,1
passive,acoustic,monitoring,1
passive,acoustic,recording,1
passive,acoustic,sonobuoy,1
passive,acoustics,data,1
passive,microwave,observations,1
passive,sampler,deployments,1
passive,seismic,data,1
past,approximately,10000,1
patch,scale,expansion,1
patch,stefansson,sound,1
path,acoustic,network,1
pathfinder,app,1982,1
pathfinder,derived,satellite,1
pathfinder,sheba,grids,1
patterned,ground,dalton,1
patterned,ground,isachsen,1
patterned,ground,mould,1
paul,island,ak,1
paytan,2016,water,1
pc,01,96,1
pcb,seawater,observations,1
pco2,data,ldeo,1
peak,ndvi,eastern,1
peak,ndvi,northern,1
peak,ndvi,western,1
peak,phytomass,data,1
peak,season,reflectance,1
pearl,creek,u19,1
peat,cores,nejanilini,1
peat,inlet,2010,1
peat,inlet,2012,1
peatland,gis,data,1
pedicel,data,walker,1
pelagic,pom,fatty,1
penetrating,radar,2017,1
peninsula,2000,pdf,1
peninsula,alaska,2012,1
peninsula,alaska,walker,1
peninsula,coastal,waters,1
peninsula,inupiaq,communities,1
peninsula,land,cover,1
peninsula,pond,locations,1
peninsula,r3,west,1
peninsula,r4,west,1
peninsula,r44,russian,1
peninsula,r5,west,1
peninsula,region,2010,1
peninsula,sites,cds,1
peninsula,tree,age,1
peninsula,west,alaska,1
percent,cover,yukon,1
percent,water,filled,1
perch,upper,capsule,1
perched,lake,toolik,1
perennial,spring,streams,1
performance,distributed,computing,1
period,1,phytomass,1
period,2,phytomass,1
period,3,phytomass,1
period,4,phytomass,1
period,5,phytomass,1
period,6,phytomass,1
period,7,phytomass,1
permafrost,1963,2008,1
permafrost,2013,2018,1
permafrost,borehole,data,1
permafrost,borehole,sites,1
permafrost,carbon,nitrogen,1
permafrost,carbon,thawed,1
permafrost,caves,speleothem,1
permafrost,core,tuktoyaktuk,1
permafrost,lake,basins,1
permafrost,model,variations,1
permafrost,project,cherskiy,1
permafrost,site,properties,1
permafrost,soil,database,1
permafrost,soils,inventory,1
permafrost,temperature,observations,1
permafrost,temperatures,acquired,1
permafrost,thaw,gradient,1
permanent,vegetation,plots,1
peroxy,acetyl,nitrate,1
persistent,organic,pollutants,1
perturbation,1979,2013,1
peru,la,icp,1
petermann,2015,expedition,1
petermann,expedition,oden,1
petermann,fjord,greenland,1
petermann,glacier,greenland,1
petermann,glacier,northwest,1
peters,alaska,2015,1
peters,arctic,national,1
peters,brooks,range,1
peters,water,level,1
peters,water,temperature,1
peters,watershed,alaska,1
peterson,erosional,remnant,1
petroleum,reserve,alaska,1
ph,dependent,production,1
ph,observing,network,1
phasmavirus,population,genetic,1
phenology,2015,2016,1
phenology,data,walker,1
phenology,synthesis,dataset,1
phospholipid,fatty,acids,1
photo,barrow,jpg,1
photo,barrow,tif,1
photo,bio,apparent,1
photo,elicitation,interviews,1
photographic,based,assessment,1
photographs,1987,roll,1
photography,cloud,videos,1
photography,ivotuk,alaska,1
photography,misp,grid,1
photolysis,davis,california,1
photos,2016,2017,1
photos,alaska,2014,1
photos,atqasuk,webber,1
photos,barrow,webber,1
photos,eastern,alaska,1
photos,leconte,glacier,1
photosynthesis,irradiance,experiments,1
photosynthetic,rate,dark,1
photosynthetically,active,radiation,1
physical,data,barrow,1
physical,geochemical,data,1
physical,ocean,property,1
physical,properties,shupe,1
physiochemical,water,column,1
phytoplankton,blooms,chukchi,1
phytoplankton,data,sets,1
phytoplankton,growth,rates,1
phytoplankton,pigment,concentrations,1
piksiksak,u37,alaska,1
pilots,destination,choices,1
pingo,1,km,1
pingo,kolyma,r16,1
pingo,mnt,u7,1
pingo,wet,u7,1
pipeline,project,2013,1
pipeline,project,2014,1
pipeline,project,2015,1
piston,core,pc,1
pit,data,utqiagvik,1
pittsburgh,site,ascii,1
plain,alaska,usa,1
plain,watershed,2018,1
plankton,recorder,data,1
plankton,tow,samples,1
plant,1995,2008,1
plant,abundance,data,1
plant,community,response,1
plant,fungal,bacterial,1
plant,images,beardmore,1
plant,nutrient,data,1
plant,nutrient,survey,1
plant,phenology,data,1
plant,phenology,walker,1
plant,radiocarbon,ages,1
plant,species,emergence,1
plant,species,list,1
plant,species,richness,1
plant,tissue,2014,1
plant,trait,measurements,1
plants,northwest,greenland,1
plants,resolving,winter,1
plasma,mass,spectrometry,1
platform,atqasuk,alaska,1
platform,imnavait,creek,1
platform,measurements,link,1
platform,misp,utqiagvik,1
platform,utqiagvik,alaska,1
pleistocene,permafrost,caves,1
pliocene,arctic,ocean,1
plot,controls,raw,1
plot,level,normalized,1
plot,net,ecosystem,1
plot,normalized,difference,1
plot,photographs,2013,1
plot,species,info,1
plot,thaw,depth,1
plots,jpg,moritz,1
plots,station1,gif,1
plots,station2,gif,1
plots,u2,alaska,1
pluck,gas,chromatography,1
poes,satellite,images,1
poiseuille,flow,svalbard,1
poker,creeks,watershed,1
polar,bears,adipose,1
polar,bears,blood,1
polar,bears,body,1
polar,bears,breath,1
polar,bears,coping,1
polar,bears,location,1
polar,bears,morphological,1
polar,bears,muscle,1
polar,data,forum,1
polar,data,visualizations,1
polar,dataset,2016,1
polar,dataset,code,1
polar,diatoms,united,1
polar,pathfinder,derived,1
polar,pathfinder,path,1
polar,pathfinder,sheba,1
polar,science,center,1
polar,sea,10,1
polar,sea,1994,1
polar,sea,ice,1
polar,sea,psea,1
polar,urals,r53,1
polaris,catalyzing,demographic,1
polaris,project,ii,1
polaris,project,rising,1
polaris,project,siberian,1
polaris,project,stream,1
polarized,raman,lidar,1
polarstern,cruise,ark,1
polarstern,plankton,tow,1
policy,pribilof,islands,1
pollen,based,biomes,1
pollen,data,peterson,1
pollock,egg,data,1
pollock,fishery,catch,1
pollock,pacific,cod,1
pollution,atmospheric,chemistry,1
polychlorinated,biphenyl,pcb,1
polychlorinated,biphenyls,pcbs,1
polycrystalline,ice,united,1
polycyclic,aromatic,hydrocarbon,1
polynya,project,1992,1
polynya,project,summer,1
polythermal,tidewater,glacier,1
polythermal,tidewater,glaciers,1
pom,fatty,acid,1
pond,lake,toolik,1
pond,locations,physical,1
ponds,2011,2015,1
ponds,aerial,photo,1
ponds,core,temp,1
ponds,individual,line,1
ponds,integrated,albedo,1
ponds,lidar,scanning,1
ponds,line,photo,1
ponds,snow,ssl,1
ponds,spectral,albedo,1
ponds,surface,characterization,1
population,electricity,climate,1
pore,space,carbon,1
pore,space,data,1
pore,water,2011,1
pore,water,dissolved,1
pore,water,ion,1
porewater,chemistry,data,1
porewater,nutrient,concentrations,1
port,clarence,alaska,1
position,data,ascii,1
position,drift,gif,1
position,geographic,data,1
position,heading,hourly,1
position,time,series,1
position,velocity,final,1
position,velocity,sea,1
position,velocity,slp,1
post,fire,tree,1
post,ipy,middle,1
post,pliocene,arctic,1
potential,future,behaviour,1
potential,future,lake,1
potential,sediment,contributors,1
potentially,jurassic,age,1
precipitation,amount,ascii,1
precipitation,isotope,data,1
precipitation,runoff,snow,1
precipitation,snow,ice,1
predator,hotspot,persistence,1
predicted,arctic,vegetation,1
predicting,subsurface,meltwater,1
preindustrial,conditions,1850,1
preliminary,aeri,data,1
preliminary,aircraft,flux,1
preliminary,ascii,paulson,1
preliminary,ctd,cast,1
preliminary,drift,gif,1
preliminary,ice,thickness,1
preliminary,position,heading,1
preliminary,seacat,ctd,1
preliminary,snow,depth,1
presence,absence,2000,1
pressure,moorings,2003,1
pressure,slp,sea,1
pribilof,islands,alaska,1
primary,carbonaceous,aerosols,1
primary,production,2010,1
primary,production,estimate,1
primary,production,lomas,1
primary,production,observational,1
primigenius,st,paul,1
privatization,sociocultural,transitions,1
probe,data,ncar,1
probes,meso,zooplankton,1
process,influences,northeast,1
processed,climate,variables,1
processed,data,files,1
processed,seabeam,data,1
processes,controlling,thaw,1
processes,greenland,2011,1
processes,svalbard,norway,1
processing,algorithm,v2.1.0,1
production,2015,2019,1
production,lomas,bios,1
production,observational,synthesis,1
profile,derived,crevasse,1
profile,sbe,19,1
profile,sbe,25,1
profiler,19,2008,1
profiler,adcp,velocity,1
profiler,biogeochemical,time,1
profiler,data,2010,1
profiler,data,2011,1
profiler,data,2012,1
profiler,data,2013,1
profiler,data,2014,1
profiler,data,v2,1
profiler,itp,32,1
profiler,itp,33,1
profiler,itp,34,1
profiler,itp,36,1
profiler,itp,37,1
profiler,itp,38,1
profiler,itp,41,1
profiler,itp,42,1
profiler,itp,43,1
profiler,itp,47,1
profiler,itp,48,1
profiler,itp,49,1
profiler,itp,51,1
profiler,itp,52,1
profiler,itp,53,1
profiler,itp,54,1
profiler,itp,55,1
profiler,ladcp,data,1
profiler,observations,2002,1
profiler,observations,2003,1
profiler,sadcp,75,1
profiler,winds,ascii,1
profilers,data,2015,1
profiles,august,2013,1
profiles,beaurfort,sea,1
profiles,collected,abord,1
profiles,june,26,1
profiling,oceanographic,sensors,1
profiling,sonar,moorings,1
proglacial,fluvial,characteristics,1
proglacial,lake,interpreting,1
proglacial,linnéelva,spitsbergen,1
proglacial,linnévatnet,western,1
proglacial,meltwater,stream,1
proglacial,river,ice,1
program,akmap,conductivity,1
program,data,alert,1
program,undergraduate,student,1
programme,1979,2012,1
programme,1979,2016,1
programme,2013,2016,1
programme,ab,dataset,1
programme,txtuvpt,dataset,1
project,1954,2006,1
project,2,gisp2,1
project,2,sulfate,1
project,2013,2014,1
project,2014,2015,1
project,2015,2016,1
project,2017,aquatic,1
project,2017,lake,1
project,2017,permafrost,1
project,2017,soil,1
project,2017,vegetation,1
project,cebp,faunal,1
project,cebp,human,1
project,cherskiy,sakha,1
project,data,alaska,1
project,ice,thickness,1
project,ii,amplifying,1
project,kangiqtugaapik,clyde,1
project,multidisciplinary,analysis,1
project,report,dynamics,1
project,report,horst,1
project,rising,stars,1
project,siberian,tree,1
project,snow,depth,1
project,soil,pit,1
project,stream,river,1
project,subsistence,harvest,1
project,summer,1992,1
projected,21st,century,1
projected,fire,climate,1
propagating,sonic,waves,1
properties,ascii,pegau,1
properties,northern,alaska,1
properties,surveys,sheba,1
properties,surveys,video,1
proposed,2019,seismic,1
protists,alternative,nutritional,1
proximal,2011,ctd,1
prudhoe,bay,beaufort,1
prudhoe,bay,blanchard,1
prudhoe,bay,data,1
prudhoe,bay,oilfield,1
ps0909,ctd,data,1
ps1012,ctd,data,1
pseudocalanus,spp,mtcoi,1
pulchra,quantitative,data,1
pumping,arctic,ocean,1
putuligayuk,river,watershed,1
qaanaaq,greenland,barrow,1
qalluuraq,lake,alaska,1
qaujimajatuqangit,traditional,knowledge,1
qfo,quebec,eastern,1
quad,1948,49,1
quadrant,measurements,mwalker,1
qualitative,data,nvivo,1
quality,arctic,system,1
quality,materials,link,1
quantifying,climate,flux,1
quantifying,methane,seeps,1
quantitative,community,data,1
quantitative,community,excel,1
quantitative,data,spss,1
quantitative,uncertainty,polycyclic,1
quantum,yield,alaska,1
quarternary,permafrost,subsystem,1
quartz,lake,alaska,1
quaternary,bedrock,erosion,1
quaternary,foraminiferal,data,1
quaternary,foraminiferal,stratigraphy,1
quaternary,ground,ice,1
quaternary,sea,ice,1
quax,quantitative,analysis,1
quebec,eastern,boreal,1
r.v,alpha,helix,1
r1,west,siberia,1
r10,chukotka,russia,1
r11,chukotka,russia,1
r14,north,east,1
r16,north,east,1
r17,north,east,1
r18,north,east,1
r19,north,east,1
r2,russian,european,1
r20,north,east,1
r21,north,east,1
r22,north,east,1
r23,russian,european,1
r24,russian,european,1
r25,north,east,1
r26,north,east,1
r27,chukotka,russia,1
r28,central,siberia,1
r3,west,siberia,1
r31,north,east,1
r32,central,siberia,1
r35,north,east,1
r36,north,east,1
r4,west,siberia,1
r40,central,siberia,1
r41,chukotka,russia,1
r42,central,siberia,1
r43,central,siberia,1
r44,russian,european,1
r45,chukotka,russia,1
r46,central,siberia,1
r47,central,siberia,1
r5,west,siberia,1
r50a,west,siberia,1
r50b,west,siberia,1
r51,central,siberia,1
r52,russian,european,1
r53,west,siberia,1
r55,west,siberia,1
r55a,west,siberia,1
r6,central,siberia,1
r7,central,siberia,1
r8,central,siberia,1
r9,chukotka,russia,1
radar,2009,2017,1
radar,based,cloud,1
radar,data,2016,1
radar,data,netcdf,1
radar,depth,sounder,1
radar,ifsar,derived,1
radar,lidar,10,1
radar,monitoring,data,1
radar,reflectivity,images,1
radar,velocity,images,1
radars,2010,2017,1
radial,green's,functions,1
radiance,measurements,happy,1
radiation,agr,data,1
radiation,data,base,1
radiation,feedback,boundary,1
radio,brightness,observations,1
radio,echo,sounding,1
radio,svalbard,2011,1
radioactive,fallout,cesium,1
radiocarbon,14,carbon,1
radiocarbon,dates,nitrogen,1
radiometer,ncar,eol,1
radiometer,retrievals,orr,1
radiometer,snow,categorization,1
radiometric,platform,measurements,1
radiometric,tethered,balloon,1
radionuclide,dates,paleotemperature,1
radionuclide,exposure,dating,1
radium,226,profiles,1
radon,222,radium,1
raf,ncar,raf,1
range,1972,2016,1
range,2012,2013,1
range,alaska,1951,1
range,arctic,alaska,1
range,foothills,alaska,1
rantin,lake,yukon,1
raobs,ascii,moritz,1
rapid,bering,glacier,1
rapid,response,research,1
rapid,tracking,radioactive,1
rapids,glacier,alaska,1
rapids,glacier,bedrock,1
rapids,glacier,gps,1
rapids,glacier,mass,1
rapids,glacier,time,1
rass,virtual,temps,1
raster,format,1950,1
rate,1,sps,1
rate,dark,respiration,1
rate,plot,info,1
rate,species,info,1
rates,greenland,2014,1
rates,yukon,kuskokwim,1
ratio,ascii,uttal,1
ratio,co2,concentration,1
ratio,data,walker,1
ratio,gif,intrieri,1
ratios,ascii,cooper,1
ratios,excel,cooper,1
raw,aimr,format,1
raw,arctic,drifting,1
raw,genomic,data,1
raw,hyperspectral,data,1
raw,lai,data,1
raw,ndvi,data,1
raw,probe,data,1
ray,diffraction,analysis,1
ray,fluorescence,barrow,1
ray,fluorescence,xrf,1
ray,tomography,june,1
rb1505,skq2016,skq2017,1
rcm,version,3.2,1
rcp4.5,representative,concentration,1
read,raw,genomic,1
reanalysis,models,1979,1
reanalysis,precipitation,aggregated,1
reanalysis,tamara,taimyr,1
reanalysis,temperature,aggregated,1
recap,greenland,2015,1
recap,ice,core,1
recent,sea,ice,1
reciprocal,transplant,experiment,1
reciprocal,transplant,garden,1
reciprocal,transplant,plots,1
reconnaissance,firncover,dataset,1
reconstructing,atmospheric,change,1
reconstruction,east,greenland,1
reconstructions,nsf,award,1
record,agashashok,river,1
recorder,tdr,data,1
recovered,drained,thaw,1
red,sheep,creek,1
redox,sensitive,trace,1
reduced,sea,ice,1
reflect,natural,cycles,1
reflectivity,images,gif,1
refuge,alaska,2018,1
regime,engelskbukta,svalbard,1
region,2006,2007,1
region,2010,2019,1
region,9,kilometer,1
region,greenland,2014,1
region,manitoba,canada,1
region,northwest,greenland,1
region,r32,central,1
region,r42,central,1
region,r43,central,1
region,western,greenland,1
region,yukon,territory,1
regional,alaska,community,1
regional,arctic,system,1
regional,data,framework,1
regional,electronic,hydrographic,1
regional,environmental,change,1
regional,integrated,hydrological,1
regional,ocean,modeling,1
regional,synthesis,pacmars,1
regions,1982,2011,1
regions,arctic,norway,1
regions,boundary,data,1
reindeer,herder,annual,1
reindeer,migration,reanalysis,1
related,modern,process,1
relations,water,stakeholders,1
relative,percent,cover,1
relativized,data,calef,1
remnant,arctic,coastal,1
remote,sensing,data,1
remote,sensing,datasets,1
remote,sensing,digital,1
remote,sensing,met,1
remote,sensing,soil,1
remote,sensing,tramlines,1
removal,experiment,data,1
removal,method,oct,1
replicate,1,epstein,1
replicate,2,epstein,1
replicate,3,epstein,1
replicate,4,epstein,1
replicate,5,epstein,1
report,2015,iceland,1
report,2016,iceland,1
report,alaska,north,1
report,american,geophysical,1
report,forty,thousand,1
reported,pacific,cod,1
reports,2013,2017,1
reports,2016,2017,1
reports,ascii,moritz,1
reports,healy,cruise,1
representative,concentration,pathway,1
reprocessed,microwave,radiometer,1
republic,russia,2016,1
resampling,photos,atqasuk,1
resampling,photos,barrow,1
research,annual,observations,1
research,arctic,sensitivity,1
research,atmospheric,measurements,1
research,centennial,scale,1
research,cipehr,extended,1
research,cipehr,winter,1
research,cold,season,1
research,combining,arctic,1
research,continuous,records,1
research,drypehr,fall,1
research,drypehr,seasonal,1
research,drypehr,winter,1
research,expedition,2010,1
research,expedition,2012,1
research,expedition,chinare,1
research,fire,regime,1
research,forty,thousand,1
research,gender,environment,1
research,glacier,ocean,1
research,glacier,seismicity,1
research,greenland,meltwater,1
research,ice,core,1
research,ice,regime,1
research,integrating,paleoecological,1
research,ipy,observation,1
research,ipy,reconstruction,1
research,itex,aon,1
research,itex,international,1
research,mapping,community,1
research,p2c2,ice,1
research,p2c2,reconstructing,1
research,paleo,perspectives,1
research,petermann,gletscher,1
research,project,local,1
research,resolving,centennial,1
research,reu,site,1
research,science,coordination,1
research,sea,ice,1
research,seasonal,synergy,1
research,shifting,seasonality,1
research,sonic,logging,1
research,station,alaska,1
research,subglacial,controls,1
research,subglacial,water,1
research,terrestrial,linkages,1
research,transarctic,paleoclimate,1
research,vessel,ronald,1
research,vessel,sikuliaq,1
research,visualization,analysis,1
research,water,energy,1
reserve,alaska,2001,1
resolution,3d,conduit,1
resolution,active,remote,1
resolution,aerosol,records,1
resolution,chemical,analysis,1
resolution,ice,core,1
resolution,laser,ablation,1
resolution,lidar,data,1
resolution,photogrammetric,data,1
resolution,soundings,dry,1
resolution,temperature,profiles,1
resolved,marine,climate,1
resolving,winter,carbon,1
respiration,casa,model,1
respiration,century,model,1
respiration,flux,14c,1
respiration,stomatal,conductance,1
respiration,tem,model,1
response,2002,2016,1
response,2008,2010,1
response,abstract,hinzman,1
response,research,accessing,1
retention,2009,2015,1
reticulata,data,walker,1
retreat,aerial,photography,1
retreating,ice,cap,1
retrieval,conference,dynamic,1
retrieval,conference,trec,1
reu,program,undergraduate,1
reu,site,svalbard,1
reu,site,understanding,1
ribonucleic,acid,metagenomes,1
ribosomal,ribonucleic,acid,1
richness,categorical,results,1
richness,summary,results,1
ridge,arctic,ocean,1
ridge,station,ic,1
ring,data,anchukaitis,1
ring,metadata,lloyd,1
ring,widths,measurements,1
riparian,shrub,expansion,1
riparian,shrublands,north,1
risk,spatial,data,1
risk,webgis,usability,1
river,2009,2013,1
river,2012,2015,1
