word1,word2,word3,n
standard,mineral,patterns,1
standard,physical,sensors,1
standard,processing,routines,1
standard,protocol,soil,1
standard,protocols,bssn,1
standard,sbe19plus,equipment,1
standard,sea,bird,1
standard,sea,ice,1
standard,seasoft,software,1
standard,thermal,wind,1
standard,thin,wheels,1
standard,time,ast,1
standard,weather,measurements,1
standardization,tool,assist,1
standardized,arctic,shipborne,1
standardized,field,protocols,1
standardized,meteorological,data,1
standardized,sampling,protocols,1
standardized,tree,ring,1
standards,delivery,module,1
standards,including,barrow,1
stands,additional,data,1
standstill,hypothesis,indicating,1
stanford,approach,casa,1
star,1993,mendeleev,1
star,sbi,cruise,1
starboard,ship's,rm,1
stardot,netcam,xl5,1
starostin,fm,deposition,1
stars,brittle,stars,1
stars,sea,cucumbers,1
stars,sea,stars,1
start,date,day,1
start,depth,stop,1
startling,strong,influence,1
stata,12,format,1
stated,vertical,rmse,1
statehood,federal,land,1
static,chamber,measurements,1
static,trap,samples,1
station,1,0.298,1
station,1,started,1
station,1947,2003,1
station,3,68,1
station,5,ps80,1
station,8,0.368,1
station,8,provide,1
station,alaska,ak,1
station,alaska,established,1
station,alaska,permafrost,1
station,aplis,camp,1
station,bird,monitoring,1
station,characteristics,including,1
station,climate,site,1
station,data,acquired,1
station,data,land,1
station,data,sta,1
station,data,surface,1
station,data,temperature,1
station,depth,bottom,1
station,etip,eastern,1
station,financially,sustainable,1
station,gear,type,1
station,gps,array,1
station,greenland,polluted,1
station,ground,temperatures,1
station,http,www.onsetcomp.com,1
station,i1,lon,1
station,i2,lon,1
station,i3,lon,1
station,id,identifier,1
station,infaunal,parameters,1
station,kaga,25,1
station,locations,depth,1
station,measurements,include,1
station,meteorological,buoy,1
station,names,locations,1
station,network,observations,1
station,observing,network,1
station,operated,aboard,1
station,parameters,abundance,1
station,providing,linkages,1
station,raw,data,1
station,recorded,air,1
station,records,data,1
station,records,ghcn,1
station,records,satellite,1
station,scientific,activities,1
station,sco,makes,1
station,sensors,included,1
station,site,ship,1
station,time,series,1
station,toolik,lake,1
station,twlv,adjacent,1
station,underflow,events,1
stationary,growth,phases,1
stations,2,21,1
stations,at18,082,1
stations,atlanta,baltimore,1
stations,ice,temperature,1
stations,ocean,drifting,1
stations,trawl,hauls,1
stations,water,samples,1
statistic,based,intensity,1
statistical,analyses,tools,1
statistical,analysis,tool,1
statistical,connectionist,approach,1
statistical,datasets,addressing,1
statistical,sampling,issues,1
statistically,based,models,1
statistically,downscaled,global,1
statistically,rigorous,testing,1
statistically,significant,positive,1
statistics,files,include,1
statoil,obtained,leases,1
statoil,usa,exploration,1
std,model,sd204,1
ste,301,anchorage,1
steel,probe,data,1
steel,straps,support,1
steel,tile,probe,1
steele,2007,effect,1
steele,2007,suggest,1
steele,schlosser,kwok,1
steele,wendy,ermold,1
steller,sea,lions,1
stem,focused,teacher,1
stem,growth,plant,1
stem,water,stem,1
stems,leaves,branches,1
stems,samples,collected,1
step,data,decades,1
step,lugol,formaiin,1
step,wise,discriminant,1
stephen,okkonen,university,1
stephen,saint,laurent,1
steps,0.7,deg,1
steps,diatom,samples,1
steps,include,application,1
stepwise,coherent,manner,1
stereo,northing,meters,1
stereo,panchromatic,worldview,1
stereographic,grid,aotim5,1
stereographic,grid,model,1
stereographic,grid,projection,1
stereographic,grids,centered,1
sterile,biopsy,muscle,1
stern,charles,fowler,1
sternum,blubber,samples,1
sterol,concentrations,diatom,1
steve,carin,ashjian,1
stewardship,establishing,sharing,1
stickleback,rainbow,smelt,1
stimulate,convergence,heard,1
stimulate,microbial,decomposition,1
stimulated,microbial,respiration,1
stitch,overlapping,scanned,1
stm,tem,simulations,1
stochastic,cellular,model,1
stochastic,simulation,model,1
stock,keeping,unit,1
stocks,3,terrestrial,1
stocks,peat,initiation,1
stoecker,1989,ratios,1
stoecker,d.k,1989,1
stomatal,conductance,mmol,1
stone,tool,production,1
stone,weapon,tip,1
stop,depth,midpoint,1
storage,80,degrees,1
storage,facility,2,1
storage,occupying,1,1
storage,terms,relative,1
storage,timeseries,add,1
store,liquid,water,1
store,significant,amounts,1
stored,methane,leading,1
stored,methane,recent,1
stored,snowmelt,water,1
stories,original,artwork,1
storis,index,historical,1
storm,2,html,1
storm,activity,landfast,1
storm,climate,affect,1
storm,event,dates,1
storm,events,intensifying,1
storm,induced,air,1
storm,induced,synoptic,1
storm,produced,coastal,1
storm,scale,resolution,1
storm,track,dynamics,1
storm,variability,linked,1
storms,field,observations,1
stormy,summer,conditions,1
strain,rate,data,1
strain,rate,tensors,1
strain,smi,evolution,1
strait,2,design,1
strait,arctic,waters,1
strait,bering,land,1
strait,canadian,arctic,1
strait,cardigan,st,1
strait,cruise,mooring,1
strait,flux,estimates,1
strait,healy,data,1
strait,jones,sound,1
strait,lines,conducted,1
strait,marine,life,1
strait,md99,2322,1
strait,monitoring,system,1
strait,mooring,data,1
strait,observational,record,1
strait,ocean,temperature,1
strait,pacific,water,1
strait,physical,processes,1
strait,region,communities,1
strait,region,consisting,1
strait,region,iñupiat,1
strait,sites,ark,1
strait,suggest,local,1
strait,throughflow,2,1
strait,throughflow,properties,1
strait,watermass,variability,1
straits,5,contributing,1
straits,successful,completion,1
strategies,including,coordination,1
strategies,requires,improvements,1
strategies,split,core,1
stratification,boss,samplers,1
stratification,diapycnal,heat,1
stratification,nutrients,chlorophyll,1
stratification,parameters,max,1
stratified,ocean,dynamics,1
stratiform,clouds,due,1
stratigraphic,context,equivocal,1
stratigraphic,information,obtained,1
stratigraphic,interpretations,inter,1
stratigraphically,consistent,development,1
stratigraphy,9,meter,1
stratigraphy,bos,borehole,1
stratigraphy,describes,ice,1
stratigraphy,gisp2,grip,1
stratigraphy,laboratory,analysis,1
stratigraphy,quaternary,science,1
stratigraphy,represents,basin,1
stratosphere,2,cloud,1
stratospheric,climate,climate,1
stratospheric,observatory,eso,1
stratospheric,oxidation,chemistry,1
stratospheric,ozone,depletion,1
stratospheric,so3,photolysis,1
stratospheric,surf,zone,1
stratospheric,warming,events,1
stream,community,composition,1
stream,discharge,events,1
stream,discharge,information,1
stream,discharge,measured,1
stream,dissolved,inorganic,1
stream,ecosystems,suggesting,1
stream,functions,thickness,1
stream,insect,populations,1
stream,linnéelva,range,1
stream,linnéelva,ssc,1
stream,reach,discharge,1
stream,reaches,data,1
stream,sample,compositions,1
stream,sections,streams,1
stream,shear,margins,1
stream,subglacial,access,1
stream,survey,data,1
stream,suspended,sediment,1
stream,water,levels,1
stream,water,temperature,1
streamflow,bulk,streamflow,1
streamflow,including,glacier,1
streaming,flow,driven,1
streams,continuously,shifting,1
streams,draining,deglaciated,1
streams,freeze,solid,1
streams,saturated,soils,1
street,amherst,ma,1
street,bellingham,wa,1
street,lincoln,ne,1
strength,factors,affecting,1
strength,profile,images,1
strengthening,international,collaborations,1
stress,continuous,sea,1
stress,decrease,bacteria,1
stress,levels,3,1
stress,physiology,regulates,1
stress,rate,temperature,1
stress,ss1,ss2,1
stress,strong,shearing,1
stress,wp1,wp2,1
stress.htm,file,contained,1
strict,controls,access,1
strike,north,south,1
strikingly,low,summer,1
string,10,interno,1
string,100,languag,1
string,2,date,1
string,200,q6dont,1
string,50,q2aago,1
string,6,locati,1
strong,10,å,1
strong,atmospheric,warming,1
strong,bi,modal,1
strong,correlations,existed,1
strong,counter,indications,1
strong,dielectric,contrasts,1
strong,elevation,gradients,1
strong,glacier,dynamic,1
strong,greenhouse,gas,1
strong,interannual,variation,1
strong,observational,evidence,1
strong,research,networking,1
stronger,trans,pacific,1
strongly,supported,lineages,1
strontium,sr,cadmium,1
strontium,sr,cesium,1
strontium,sr,isotope,1
strontium,sr,isotopic,1
strontium,sr,neodymium,1
struck,hard,ice,1
structural,geology,map,1
structure,4,lake,1
structure,benthic,community,1
structure,beta,diversity,1
structure,births,deaths,1
structure,distribution,abundance,1
structure,ecosystem,metabolism,1
structure,including,horizontal,1
structure,model,index,1
structure,nodes,collections,1
structure,parameter,cn2,1
structure,thickness,s.th,1
structured,decision,analysis,1
structured,interview,interview,1
structured,interviews,surveys,1
structured,programming,language,1
structures,e.g,hdf,1
structures,lithological,content,1
structures,species,abundances,1
structures,surrounding,projects,1
ststem,science,arcss,1
student,angela,wang,1
student,archaeologists,geologists,1
student,evolutionary,biology,1
student,ian,nichols,1
student,numerous,outreach,1
student,partners,project,1
student,ph.d,student,1
student,report,document,1
student,report,document.pdf,1
student,research,focuses,1
student,researcher,2,1
student,researcher,visited,1
students,directly,involving,1
students,enrollment,teacher,1
students,entering,grade,1
students,graduate,students,1
students,learn,critical,1
students,phd,students,1
students,received,teaching,1
students,studying,earth,1
students,submitted,13,1
students,subsistence,hunters,1
students,underrepresented,minorities,1
students,visited,remote,1
studied,boreal,forests,1
studied,energy,balance,1
studied,included,amphipods,1
studied,ja,63.4750,1
studied,sediment,cores,1
studied,shrub,growth,1
studied,southern,greenland,1
studied,temperate,species,1
studies,8,lack,1
studies,9,financial,1
studies,award,1417640,1
studies,cruises,hly0801,1
studies,cruises,hly0901,1
studies,damocles,atmosphere,1
studies,damocles,project,1
studies,data,set,1
studies,dataset,collected,1
studies,evaluating,specific,1
studies,giss,modele,1
studies,greenlandic,river,1
studies,greentracs,firn,1
studies,imagers,interferometers,1
studies,including,realistic,1
studies,including,time,1
studies,ken,coyle,1
studies,local,community,1
studies,modeling,hydrocarbon,1
studies,pratt,2006,1
studies,program,funded,1
studies,shed,light,1
studies,uaa_ichs,alaska.edu,1
study,amts,project,1
study,approximately,150,1
study,circulation,sea,1
study,combines,satellite,1
study,concurrently,submitted,1
study,contemporary,germany,1
study,current,environmental,1
study,domain,goldstream,1
study,ecosystem,processes,1
study,environmental,arctic,1
study,environmental,processes,1
study,focused,primarily,1
study,freshwater,circulation,1
study,greenlandic,rivers,1
study,ice,ocean,1
study,include,training,1
study,includes,36,1
study,infrastructural,development,1
study,integrates,research,1
study,investigators,simulated,1
study,involves,analysis,1
study,involving,remote,1
study,jgofs,data,1
study,jois,2007,1
study,jwacs,2004,1
study,lake,covering,1
study,locations,provide,1
study,medical,anthropology,1
study,muzzi,r.w,1
study,nutrient,phytoplankton,1
study,past,climate,1
study,past,rapid,1
study,period,measurements,1
study,period,occurred,1
study,plots,characterize,1
study,polar,regions,1
study,populations,data,1
study,records,late,1
study,region,specifically,1
study,region,target,1
study,results,dissemination,1
study,sedimentary,structures,1
study,site,consists,1
study,site,designed,1
study,site,included,1
study,site,including,1
study,site,located,1
study,site,locations,1
study,site,prudhoe,1
study,sites,consists,1
study,sites,form,1
study,sites,including,1
study,sites,span,1
study,species,breed,1
study,stations,included,1
study,study,lakes,1
study,supports,previous,1
study,surveys,community,1
study,svendsen,mangerud,1
study,temperature,reconstructions,1
study,utilizes,detailed,1
study,werner,1988,1
studying,basal,movement,1
studying,calving,processes,1
studying,climate,history,1
studying,climate,records,1
studying,earth,science,1
studying,glacier,dynamics,1
studying,hg,isotopes,1
studying,human,environment,1
studying,permafrost,thaw,1
studying,plant,biomass,1
sturm,crrel,lead,1
sturm,matthew.sturm,usace.army.mil,1
sturm,nov,29,1
stuyahok,dillingham,census,1
style,peat,corer,1
su,sw,mmwe,1
subaqueous,grounding,line,1
subarctic,freshwater,lakes,1
subarctic,graminoid,grazing,1
subarctic,hydrologic,cycle,1
subarctic,north,america,1
subarctic,ocean,fluxes,1
subarctic,oceans,limited,1
subarctic,peatlands,provide,1
subarctic,summer,teacher,1
subarctic,tropospheric,o3,1
subbottom,data,collected,1
subbottom,raw,subbottom,1
subcutaneous,loggers,recorded,1
subcutaneous,temperature,loggers,1
subearly,supmid,submid,1
subfossil,fen,peat,1
subfossil,morphometric,experimental,1
subglacial,access,research,1
subglacial,bacterial,communities,1
subglacial,carbonate,weathering,1
subglacial,conduit,derived,1
subglacial,derived,meltwater,1
subglacial,dic,derives,1
subglacial,discharge,87,1
subglacial,discharge,characteristics,1
subglacial,discharge,depends,1
subglacial,discharge,dic,1
subglacial,discharge,locations,1
subglacial,discharge,major,1
subglacial,discharge,rates,1
subglacial,discharge,routing,1
subglacial,discharge,supraglacial,1
subglacial,discharge,turbulent,1
subglacial,discharge,δ,1
subglacial,erosion,rates,1
subglacial,instrumentation,installed,1
subglacial,meltwater,conduit,1
subglacial,meltwater,discharge,1
subglacial,meltwater,output,1
subglacial,microbial,communities,1
subglacial,microbial,environments,1
subglacial,microbial,metabolism,1
subglacial,nutrients,18,1
subglacial,rock,provide,1
subglacial,streams,continuously,1
subglacial,streams,discharging,1
subglacial,topography,e.g,1
subglacial,trough,beneath,1
subglacial,water,drainage,1
subglacial,water,generated,1
subgrid,snow,distribution,1
subjects,selected,range,1
sublimation,deposition,conductive,1
sublimation,evaporation,transpiration,1
sublimation,sourced,moisture,1
submarine,erosion,rate,1
submarine,glacial,landforms,1
submarine,glacial,melt,1
submarine,ice,melting,1
submarine,launched,conductivity,1
submarine,melt,rate,1
submarine,melting,starting,1
submarine,outwash,fan,1
submarine,subglacial,meltwater,1
submerged,archaeological,sites,1
submerged,bubble,traps,1
submerged,ice,4,1
submersible,portable,vibracorer,1
submesoscale,horizontal,density,1
submesoscale,processes,occur,1
submission,includes,data,1
submitted,13,individual,1
subplot,frequency,stem,1
subplot,global,positioning,1
subpolar,glaciomarine,environment,1
subpolar,north,atlantic,1
subpolar,oceans,understand,1
subpolar,tidewater,glacier,1
subregion,1,"25,000",1
subsampling,strategies,split,1
subsequent,action,recommendations,1
subsequent,aeolian,transport,1
subsequent,arctic,gro,1
subsequent,data,processing,1
subsequent,downstream,transport,1
subsequent,downward,control,1
subsequent,feature,tracking,1
subsequent,global,deposition,1
subsequent,gps,acquisitions,1
subsequent,lab,investigations,1
subsequent,peer,reviewed,1
subsequent,proteomic,analysis,1
subsequent,spatial,expansion,1
subsequently,slowly,evaporate,1
subsequently,sublimation,deposition,1
subset,field,measurements,1
subset,includes,satellite,1
subsistence,activities,identify,1
subsistence,activities,settlement,1
subsistence,data,synthesis,1
subsistence,economy,data,1
subsistence,food,systems,1
subsistence,harvest,data,1
subsistence,harvesters,processors,1
subsistence,harvests,include,1
subsistence,hunters,specifically,1
subsistence,hunting,seal,1
subsistence,hunting,subsistence,1
subsistence,ice,seal,1
subsistence,infrastructure,water,1
subsistence,practices,mcgovern,1
subsistence,resources,ice,1
subsistence,sensitivity,mapping,1
subsistence,settlement,organization,1
subsp,sinuata,carbon,1
subspathacea,grazing,lawns,1
substantial,greenhouse,gas,1
substantial,lowland,soil,1
substantially,coarser,median,1
substantially,improving,previously,1
substantially,reduced,summer,1
substrates,acetate,h2,1
subsurface,colder,waters,1
subsurface,flow,additionally,1
subsurface,flow,knickpoint,1
subsurface,flowpaths,influencing,1
subsurface,glacially,modified,1
subsurface,heat,flux,1
subsurface,liquid,melt,1
subsurface,maxima,tropical,1
subsurface,ocean,water,1
subsurface,pressure,sensors,1
subsurface,surface,temperature,1
subsurface,temperature,snowpack,1
subsurface,velocity,data,1
subsurface,water,collected,1
subsurface,water,layers,1
subsurface,water,surface,1
subunit,1,genes,1
subunit,2,mitochondrial,1
subunit,ribosomal,rna,1
succeeding,environmental,catastrophes,1
success,live,capture,1
successful,2003,2009,1
successful,ctd,profiles,1
successful,itelmen,language,1
successfully,recovered,150,1
successfully,tracking,change,1
successfully,tune,models,1
succession,investigators,reported,1
sufficiently,broadly,based,1
suggest,annual,silt,1
suggest,eventual,implications,1
suggest,integrating,dom,1
suggest,local,rivers,1
suggest,recent,expansion,1
suggested,meltwater,dilution,1
suggesting,riparian,soils,1
suggesting,science,based,1
suggesting,significant,biological,1
suggests,deglaciated,watersheds,1
suitable,valleys,floatplane,1
suite,530,cincinnati,1
suite,microwave,radiances,1
sulfate,100,ranges,1
sulfate,4,test,1
sulfate,mif,data,1
sulfate,mif,dataset,1
sulfate,nitrate,chloride,1
sulfate,nitrate,phosphate,1
sulfate,signals,broader,1
sulfide,dms,emissions,1
sulfonic,acid,msa,1
sulfur,compounds,carbonyl,1
sulfur,dioxide,oxidation,1
sulfur,isotope,ratios,1
sulfur,reducing,bacteria,1
sum,total,midwater,1
summaries,included,regional,1
summarizes,environmental,vegetation,1
summarizes,field,observations,1
summarizes,information,collected,1
summarizes,vegetation,data,1
summarizing,food,webs,1
summary,document,providing,1
summary,polar,science,1
summer,1967,summer,1
summer,1995,thaw,1
summer,2002,cruises,1
summer,2002,sbi,1
summer,2003,cruise,1
summer,2004,summer,1
summer,2005,1,1
summer,2005,cruise,1
summer,2006,cruise,1
summer,2006,melt,1
summer,2006,summer,1
summer,2007,6,1
summer,2007,cruise,1
summer,2007,summer,1
summer,2008,age,1
summer,2008,cruise,1
summer,2009,8,1
summer,2010,2012,1
summer,2010,spectra,1
summer,2010,ucar,1
summer,2011,research,1
summer,2011,spectra,1
summer,2011,ucar,1
summer,2012,field,1
summer,2012,surface,1
summer,2014,2015,1
summer,2014,program,1
summer,2015,field,1
summer,2015,mooring,1
summer,2016,mooring,1
summer,2017,data,1
summer,2018,mooring,1
summer,2019,mooring,1
summer,arctic,environment,1
summer,beginning,doy,1
summer,bering,sea,1
summer,breeding,months,1
summer,conditions,1998,1
summer,cruise,45,1
summer,cruise,aboard,1
summer,cruise,data,1
summer,cruise,hly0803,1
summer,cruise,note,1
summer,cruise,spanned,1
summer,ctd,conductivity,1
summer,cyclone,enhanced,1
summer,dietary,differences,1
summer,distribution,patterns,1
summer,experience,surveys,1
summer,fall,2015,1
summer,fall,seasons,1
summer,field,sampling,1
summer,field,science,1
summer,fieldwork,efforts,1
summer,flow,periods,1
summer,heat,absorbed,1
summer,hydrographic,cruise,1
summer,hydrographic,cruises,1
summer,ice,cover,1
summer,ice,regime,1
summer,july,august,1
summer,june,19,1
summer,layer,stratigraphy,1
summer,maximal,biomass,1
summer,melt,seasons,1
summer,melt,starting,1
summer,months,july,1
summer,ocean,surveys,1
summer,pond,depths,1
summer,precipitation,winter,1
summer,rain,winter,1
summer,regime,h2,1
summer,research,experience,1
summer,research,programs,1
summer,reu,site,1
summer,reu,support,1
summer,sedimentation,controls,1
summer,sedimentation,patterns,1
summer,snow,melt,1
summer,snowmobile,traverses,1
summer,surface,snowmelt,1
summer,teacher,program,1
summer,temperature,plots,1
summer,temperature,reconstructions,1
summer,temperature,summer,1
summer,temperatures,based,1
summer,thickness,measurements,1
summer,time,suspended,1
summer,warming,rate,1
summer,water,column,1
summer,water,psw,1
summer,weather,conditions,1
summers,2009,2011,1
summers,increase,sediment,1
summers,surface,melt,1
summertime,ch,4,1
summertime,ch4,emissions,1
summertime,flow,direction,1
summertime,icebreaker,cruise,1
summertime,rainy,season,1
summertime,surface,melt,1
summit,2,14co,1
summit,2,results,1
summit,3,supporting,1
summit,dome,1275,1
summit,geosummit,observations,1
summit,gis,sco,1
summit,greenland,72.58,1
summit,greenland,cloud,1
summit,greenland,due,1
summit,greenland,gisp2b,1
summit,greenland,ice,1
summit,greenland,representing,1
summit,ice,sheet,1
summit,plateau,sites,1
summit,station,activities,1
summit,station,fallout,1
summit,station,sco,1
summit_2010,ice,core,1
sumup,july,2018,1
sun,sensor,relative,1
sunburst,sensors,ancillary,1
sundbyberg,sweden,antennas,1
sunrise,previous,studies,1
sunset,oc,ec,1
supearly,subearly,supmid,1
super,buoy,array,1
super,thick,laurentide,1
superconducting,rock,magnetometer,1
supervise,undergraduate,research,1
suppl,2,pp,1
supplement,current,knowledge,1
supplemental,data,provided,1
supplemental,maps,e.g,1
supplemental,materials,file,1
supplementary,data,information,1
supplementary,information,list,1
supply,herbivores,typically,1
supply,limited,mode,1
supply,ratios,driving,1
support,1503846,https,1
support,abundance,estimates,1
support,career,development,1
support,community,resilience,1
support,gis,specific,1
support,graduate,student,1
support,nearshore,narrow,1
support,network,contributes,1
support,numerical,modelling,1
support,ongoing,sealing,1
support,outreach,activities,1
support,program,funded,1
support,promoting,interdisciplinary,1
support,reference,layers,1
support,science,planning,1
support,sustainable,livelihoods,1
support,wetland,exploitation,1
supported,dissertation,based,1
supported,research,experience,1
supported,scale,orientation,1
supported,ten,temperature,1
supporting,community,based,1
supporting,computer,programs,1
supporting,data,including,1
supporting,files,summary,1
supporting,firn,air,1
supporting,geophysical,data,1
supporting,information,including,1
supporting,limnological,data,1
supporting,measurements,include,1
supporting,meteorological,parameters,1
supports,previous,research,1
suppress,calving,allowing,1
supraglacial,channel,suggested,1
supraglacial,ice,marginal,1
supraglacial,inputs,account,1
supraglacial,stream,dissolved,1
supraglacial,streams,deliver,1
surely,combine,observations,1
surf,119,1155â,1
surf,doi,10.1002,1
surface,119,doi,1
surface,12,mandatory,1
surface,5,iceberg,1
surface,aerosol,conditions,1
surface,airborne,electromagnetic,1
surface,albedo,derived,1
surface,albedo,governing,1
surface,albedo,transects,1
surface,alkane,composition,1
surface,analysis,0000,1
surface,atmosphere,co2,1
surface,atmosphere,interactions,1
surface,atmosphere,stratification,1
surface,atmospheric,warming,1
surface,based,electromagnetic,1
surface,based,measurements,1
surface,box,core,1
surface,brine,skim,1
surface,buoy,continued,1
surface,canopy,cover,1
surface,changed,considerably,1
surface,collected,approximately,1
surface,common,offset,1
surface,condition,e.g,1
surface,conditions,4,1
surface,ctd,casts,1
surface,current,ice,1
surface,data,reports,1
surface,downwelling,longwave,1
surface,dramatically,changed,1
surface,dust,particles,1
surface,e.g,sum,1
surface,elevation,changed,1
surface,elevation,dem,1
surface,elevation,differences,1
surface,elevation,due,1
surface,elevation,estimates,1
surface,elevation,maps,1
surface,elevation,measurements,1
surface,elevation,observations,1
surface,elevation,specifically,1
surface,elevation,surface,1
surface,energy,exchange,1
surface,energy,exchanges,1
surface,exposure,dating,1
surface,feature,effervescence,1
surface,feeding,seabird,1
surface,floatation,package,1
surface,fluorometric,chl,1
surface,flux,facility,1
surface,fluxes,ssnowd's,1
surface,forcing,including,1
surface,frost,flowers,1
surface,head,budget,1
surface,heat,pockets,1
surface,heat,structure,1
surface,heat,transfer,1
surface,heating,patterns,1
surface,height,horizontal,1
surface,height,sounder,1
surface,height,ssh,1
surface,heights,ssh,1
surface,hydrographic,data,1
surface,hydrology,lakes,1
surface,ice,temperature,1
surface,incident,light,1
surface,irradiance,sensor,1
surface,lakes,aquifers,1
surface,lakes,koenig,1
surface,layer,1,1
surface,layer,scintillometer,1
surface,longwave,radiation,1
surface,lowering,ablation,1
surface,lowering,driving,1
surface,lowering,dynamics,1
surface,lowering,events,1
surface,lowering,measurements,1
surface,lowering,meltwater,1
surface,lowering,response,1
surface,melt,extent,1
surface,melt,geology,1
surface,melt,probability,1
surface,melt,rates,1
surface,melting,processes,1
surface,meltwater,downward,1
surface,meltwater,represents,1
surface,meteorological,data,1
surface,methane,concentrations,1
surface,mixed,warm,1
surface,model,dsm,1
surface,nmr,instrumentation,1
surface,observation,network,1
surface,observation,set,1
surface,observations,submitted,1
surface,observing,system,1
surface,obvious,errors,1
surface,ocean,dynamics,1
surface,ocean,salinity,1
surface,ocean,sensors,1
surface,oceanographic,instruments,1
surface,ozone,o3,1
surface,package,continued,1
surface,pco,2,1
surface,permafrost,temperature,1
surface,permafrost,thaws,1
surface,plant,growth,1
surface,poles,dataset,1
surface,poles,sat,1
surface,position,bottom,1
surface,position,ice,1
surface,potential,vorticity,1
surface,pressure,linearly,1
surface,pressure,mb,1
surface,pressure,precipitation,1
surface,pump,tests,1
surface,radiation,balance,1
surface,radiation,budget,1
surface,radiation,measurements,1
surface,radiative,fluxes,1
surface,remaining,post,1
surface,roughness,increases,1
surface,roughness,reduction,1
surface,satellite,activities,1
surface,sea,floor,1
surface,seawater,temperature,1
surface,seawater,triplicate,1
surface,sediment,concentrations,1
surface,sediment,parameters,1
surface,sediment,plumes,1
surface,sediment,porewater,1
surface,sediment,sed,1
surface,sediment,sequence,1
surface,sediment,top,1
surface,ships,submarines,1
surface,shortwave,radiation,1
surface,skin,temperature,1
surface,slope,cz,1
surface,snow,chemistry,1
surface,snow,isotope,1
surface,snow,sample,1
surface,snow,stable,1
surface,snowmelt,infiltrates,1
surface,snowpack,understanding,1
surface,soils,data,1
surface,specifically,discussed,1
surface,stress,based,1
surface,stress,continuous,1
surface,temperature,briefly,1
surface,temperature,expression,1
surface,temperature,incoming,1
surface,temperature,inversions,1
surface,temperature,lst,1
surface,temperature,play,1
surface,temperature,potential,1
surface,temperature,salinity,1
surface,temperature,soil,1
surface,temperature,ts,1
surface,temperatures,cool,1
surface,temperatures,ground,1
surface,temperatures,ice,1
surface,temperatures,kuparuk,1
surface,thermal,dynamics,1
surface,thermal,properties,1
surface,topography,modifying,1
surface,trawl,data,1
surface,trawl,stations,1
surface,type,cloud,1
surface,type,sol,1
surface,types,lowshrub,1
surface,uhi,time,1
surface,underway,systems,1
surface,unit,continued,1
surface,upwelling,longwave,1
surface,urban,heat,1
surface,velocity,measurements,1
surface,velocity,observed,1
surface,water,bodies,1
surface,water,budgeting,1
surface,water,concentrations,1
surface,water,conditions,1
surface,water,loss,1
surface,water,measurements,1
surface,water,mmwe,1
surface,water,storage,1
surface,water,stratification,1
surface,water,volume,1
surface,waters,controlling,1
surface,waters,data,1
surface,waves,generated,1
surface,weather,data,1
surface,weather,reports,1
surface,wind,conditions,1
surfaces,arctic,data,1
surfaces,broadband,ice,1
surfaces,contained,bomb,1
surfaces,providing,essential,1
surficial,geology,estimated,1
surficial,geology,map,1
surficial,geology,record,1
surficial,geology,soil,1
surficial,geology,substrate,1
surficial,geology,types,1
surficial,sediment,samples,1
surficial,sediment,total,1
surficial,water,specific,1
surge,2011,analysis,1
surge,2011,crevasse,1
surge,crevasse,structures,1
surge,geometry,due,1
surge,progression,annals,1
surge,remain,poorly,1
surging,tidewater,glaciers,1
surpassed,peak,holocene,1
surpassing,previously,speculated,1
surrogate,instrumental,record,1
surrounding,baffin,bay,1
surrounding,glacier,surface,1
surrounding,human,subjects,1
surrounding,ice,covered,1
surrounding,lake,water,1
surrounding,moraines,cyclically,1
surrounding,seas,question,1
surrounding,social,cultural,1
surrounding,water,track,1
survey,4210,university,1
survey,basis,surveys,1
survey,cruise,nbp03,1
survey,data,collected,1
survey,data,including,1
survey,data,properties,1
survey,digital,elevation,1
survey,eis,conductivity,1
survey,eis,study,1
survey,elicited,local,1
survey,exercise,involving,1
survey,extent,varied,1
survey,grade,gnss,1
survey,gun,gis,1
survey,historically,provided,1
survey,http,www.absc.usgs.gov,1
survey,line,file,1
survey,lines,surveys,1
survey,means,adjusted,1
survey,period,700,1
survey,plots,2003,1
survey,respondents,identified,1
survey,rod,survey,1
survey,scass,additional,1
survey,scass,archaeological,1
survey,scass,conducted,1
survey,scass,continued,1
survey,scass,coring,1
survey,site,identification,1
survey,supplementary,information,1
survey,transects,logged,1
survey,usgs,database,1
survey,usgs,developed,1
survey,usgs,earth,1
survey,usgs,quads,1
survey's,usgs,coastal,1
surveyed,"29,451",km,1
surveyed,biologists,sort,1
surveyed,data,citation,1
surveyed,grid,nodes,1
surveyed,ground,elevations,1
surveyed,local,engagements,1
surveyed,petermann,fjord,1
surveying,arctic,birds,1
surveys,basis,conductivity,1
surveys,basis,cruises,1
surveys,basis,fish,1
surveys,community,views,1
surveys,develop,continuous,1
surveys,reach,critical,1
surveys,remote,sensing,1
surveys,sizonet,ucar,1
surveys,snow,surveys,1
survival,datasets,include,1
survival,measurements,data,1
survival,rates,resighting,1
susan,natali,andrew,1
susceptibility,color,spectra,1
susceptibility,density,color,1
susceptibility,grayscale,reflectance,1
susceptibility,isothermal,remanent,1
susceptibility,spatial,data,1
susceptibility,titanium,content,1
susitna,basin,study,1
suspended,approximately,30m,1
suspended,particles,2,1
suspended,particulate,nutrient,1
suspended,particulate,organic,1
suspended,sediment,characteristics,1
suspended,sediment,flux,1
suspended,sediment,partitioning,1
suspended,sediment,transport,1
suspended,sediment,transported,1
