word1,word2,n
qc,20120225.000000,1
qc,20120226.000000,1
qc,20120227.000000,1
qc,20120228.000000,1
qc,20120229.000000,1
qc,20120301.000000,1
qc,20120302.000000,1
qc,20120303.000000,1
qc,20120304.000000,1
qc,20120305.000000,1
qc,20120306.000000,1
qc,20120307.000000,1
qc,20120308.000000,1
qc,20120309.000000,1
qc,20120310.000000,1
qc,20120311.000000,1
qc,20120312.000000,1
qc,20120313.000000,1
qc,20120314.000000,1
qc,20120315.000000,1
qc,20120316.000000,1
qc,20120317.000000,1
qc,20120318.000000,1
qc,20120319.000000,1
qc,20120320.000000,1
qc,20120321.000000,1
qc,20120322.000000,1
qc,20120323.000000,1
qc,20120324.000000,1
qc,20120325.000000,1
qc,20120417.035432,1
qc,20120418.000000,1
qc,20120419.000000,1
qc,20120420.000000,1
qc,20120421.000001,1
qc,20120422.000000,1
qc,20120423.000001,1
qc,20120424.000000,1
qc,20120425.000000,1
qc,20120426.000001,1
qc,20120427.000001,1
qc,20120428.000001,1
qc,20120429.000000,1
qc,20120430.000000,1
qc,20120501.000000,1
qc,20120502.000000,1
qc,20120503.000000,1
qc,20120504.000000,1
qc,20120505.000000,1
qc,20120506.000000,1
qc,20120507.000000,1
qc,20120508.000000,1
qc,20120509.000000,1
qc,20120510.000000,1
qc,20120511.000000,1
qc,20120512.000000,1
qc,20120513.000000,1
qc,20120514.000000,1
qc,20120515.000000,1
qc,20120516.000000,1
qc,20120517.000000,1
qc,20120521.232218,1
qc,20120522.000000,1
qc,20120523.000000,1
qc,20120525.000000,1
qc,20120526.000000,1
qc,20120528.000000,1
qc,20120528.000001,1
qc,20120603.000000,1
qc,20120603.130907,1
qc,20120605.111246,1
qc,20120605.111247,1
qc,20120622.000000,1
qc,20120623.120043,1
qc,20120623.120044,1
qc,20120624.000000,1
qc,20120625.000000,1
qc,20120625.222135,1
qc,20120628.000000,1
qc,20120628.010734,1
qc,20120705.011745,1
qc,20120705.011746,1
qc,20120717.000000,1
qc,20120717.010712,1
qc,20120718.000000,1
qc,20120718.000001,1
qc,20120723.000000,1
qc,20120723.000006,1
qc,20120724.010708,1
qc,20120724.010709,1
qc,20120805.000000,1
qc,20120806.000000,1
qc,20120807.000000,1
qc,20120808.000000,1
qc,20120809.000000,1
qc,20120810.000000,1
qc,20120811.000000,1
qc,20120812.010714,1
qc,20120813.000000,1
qc,20120814.010702,1
qc,20120815.000000,1
qc,20120816.000000,1
qc,20120817.000000,1
qc,20120818.000000,1
qc,20120819.010713,1
qc,20120820.000000,1
qc,20120821.000000,1
qc,20120822.000000,1
qc,20120823.010710,1
qc,20120824.000000,1
qc,20120825.000000,1
qc,20120826.000000,1
qc,20120827.000000,1
qc,20120828.000000,1
qc,20120829.000000,1
qc,20120830.000000,1
qc,20120831.000000,1
qc,20120904.174817,1
qc,20120906.152227,1
qc,20120907.000000,1
qc,20120908.000000,1
qc,20120909.000000,1
qc,20120910.000000,1
qc,20120911.000000,1
qc,20120912.000000,1
qc,20120913.000000,1
qc,20120914.000023,1
qc,20120915.000008,1
qc,20120916.000000,1
qc,20120917.000000,1
qc,20120918.000000,1
qc,20120919.000000,1
qc,20120920.000000,1
qc,20120921.000000,1
qc,20120922.000000,1
qc,20120923.000000,1
qc,20120924.155941,1
qc,20120926.163546,1
qc,20120928.001111,1
qc,20120929.000000,1
qc,20120930.000000,1
qc,20121005.000000,1
qc,20121006.000000,1
qc,20121007.000000,1
qc,20121008.201734,1
qc,20121009.000000,1
qc,20121011.000000,1
qc,20121012.000000,1
qc,20121013.000000,1
qc,20121014.000000,1
qc,20121015.000000,1
qc,20121016.000010,1
qc,20121017.000000,1
qc,20121018.000000,1
qc,20121019.000000,1
qc,20121020.000000,1
qc,20121023.163629,1
qc,20121025.024634,1
qc,20121026.000000,1
qc,20121027.000000,1
qc,20121028.000000,1
qc,20121029.000000,1
qc,20121030.000000,1
qc,20121031.000010,1
qc,20121101.000001,1
qc,20121102.000000,1
qc,20121103.000000,1
qc,20121104.000000,1
qc,20121105.000000,1
qc,20121106.000000,1
qc,20121107.000000,1
qc,20121108.192120,1
qc,20121109.000000,1
qc,20121110.000000,1
qc,20121111.000000,1
qc,20121112.000000,1
qc,20121113.000000,1
qc,20121114.000001,1
qc,20121115.000001,1
qc,20121116.000000,1
qc,20121117.000000,1
qc,20121118.000000,1
qc,20121119.000000,1
qc,20121120.000000,1
qc,20121121.000000,1
qc,20121122.000000,1
qc,20121123.000000,1
qc,20121124.000000,1
qc,20121125.000000,1
qc,20121126.000000,1
qc,20121127.000000,1
qc,20121128.000000,1
qc,20121129.000000,1
qc,20121130.000000,1
qc,20121201.000000,1
qc,20121202.000001,1
qc,20121203.165422,1
qc,20121204.000000,1
qc,20121205.000000,1
qc,20121206.000000,1
qc,20121207.000000,1
qc,20121208.000000,1
qc,20121209.000000,1
qc,20121210.000000,1
qc,20121211.000000,1
qc,20121212.000000,1
qc,20121213.032715,1
qc,20121214.000000,1
qc,20121220.214351,1
qc,20121221.000000,1
qc,20121222.000000,1
qc,20121223.000000,1
qc,20121226.162943,1
qc,20121227.000000,1
qc,20121228.000000,1
qc,20121229.000000,1
qc,20121230.000000,1
qc,20121231.042957,1
qc,20130101.000001,1
qc,20130102.211447,1
qc,20130103.000000,1
qc,20130104.000000,1
qc,20130105.000000,1
qc,20130106.000000,1
qc,20130107.000000,1
qc,20130108.000000,1
qc,20130109.000000,1
qc,20130110.090000,1
qc,20130111.214238,1
qc,20130112.000000,1
qc,20130113.000000,1
qc,20130114.000000,1
qc,20130115.000000,1
qc,20130116.024636,1
qc,20130117.000000,1
qc,20130118.000000,1
qc,20130119.000000,1
qc,20130123.183455,1
qc,20130124.000001,1
qc,20130125.000001,1
qc,20130126.000000,1
qc,20130127.000000,1
qc,20130128.000001,1
qc,20130129.042732,1
qc,20130209.000000,1
qc,20130210.000000,1
qc,20130211.000000,1
qc,20130216.000000,1
qc,20130217.000000,1
qc,20130218.000000,1
qc,20130218.164831,1
qc,20130219.000000,1
qc,20130219.000001,1
qc,20130224.000000,1
qc,20130224.000001,1
qc,20130227.000000,1
qc,20130227.000001,1
qc,20130304.000000,1
qc,20130304.000001,1
qc,20130305.000000,1
qc,20130305.000001,1
qc,20130306.000000,1
qc,20130306.000001,1
qc,20130307.000000,1
qc,20130307.000001,1
qc,20130308.000000,1
qc,20130309.000001,1
qc,20130310.000453,1
qc,20130312.184218,1
qc,20130313.000000,1
qc,20130316.000000,1
qc,20130316.000001,1
qc,20130318.000000,1
qc,20130318.000002,1
qc,20130319.000000,1
qc,20130321.210352,1
qc,20130321.210353,1
qc,20130322.000001,1
qc,20130322.000002,1
qc,20130323.000000,1
qc,20130323.000001,1
qc,20130324.000000,1
qc,20130324.000001,1
qc,20130325.000000,1
qc,20130325.000001,1
qc,20130328.000000,1
qc,20130328.000001,1
qc,20130330.000000,1
qc,20130330.000001,1
qc,20130404.000000,1
qc,20130404.000001,1
qc,20130405.000000,1
qc,20130405.000001,1
qc,20130406.000000,1
qc,20130406.000001,1
qc,20130407.000000,1
qc,20130407.000001,1
qc,20130410.000001,1
qc,20130410.000002,1
qc,20130411.000000,1
qc,20130411.000001,1
qc,20130412.000000,1
qc,20130412.000002,1
qc,20130413.000000,1
qc,20130413.000001,1
qc,20130415.000000,1
qc,20130415.000001,1
qc,20130416.000000,1
qc,20130416.000001,1
qc,20130419.000000,1
qc,20130419.000001,1
qc,20130421.000000,1
qc,20130421.000001,1
qc,20130423.000000,1
qc,20130423.000001,1
qc,20130424.151234,1
qc,20130424.151235,1
qc,20130425.154340,1
qc,20130425.154341,1
qc,20130503.000000,1
qc,20130503.000001,1
qc,20130508.000000,1
qc,20130508.000001,1
qc,20130510.000000,1
qc,20130510.000001,1
qc,20130511.000000,1
qc,20130511.000001,1
qc,20130512.000000,1
qc,20130512.000001,1
qc,20130513.000000,1
qc,20130513.000001,1
qc,20130514.000000,1
qc,20130514.000001,1
qc,20130515.000000,1
qc,20130515.000001,1
qc,20130516.000000,1
qc,20130516.000001,1
qc,20130517.000000,1
qc,20130517.000001,1
qc,20130523.000000,1
qc,20130523.000001,1
qc,20130530.000000,1
qc,20130530.000001,1
qc,20130531.000000,1
qc,20130531.000001,1
qc,20130601.000000,1
qc,20130601.000001,1
qc,20130602.000000,1
qc,20130602.000001,1
qc,20130603.000000,1
qc,20130603.000001,1
qc,20130604.000000,1
qc,20130604.000001,1
qc,20130605.000000,1
qc,20130605.000001,1
qc,20130606.000000,1
qc,20130606.000002,1
qc,20130607.000000,1
qc,20130607.000001,1
qc,20130608.000000,1
qc,20130608.000001,1
qc,20130610.000000,1
qc,20130610.000001,1
qc,20130611.000000,1
qc,20130611.000001,1
qc,20130612.000000,1
qc,20130612.000001,1
qc,20130613.000000,1
qc,20130613.000005,1
qc,20130615.000000,1
qc,20130615.000001,1
qc,20130616.000000,1
qc,20130616.000001,1
qc,20130617.000000,1
qc,20130617.000001,1
qc,20130618.000000,1
qc,20130618.000001,1
qc,20130621.000000,1
qc,20130621.000001,1
qc,20130622.000000,1
qc,20130622.000001,1
qc,20130623.000000,1
qc,20130623.000001,1
qc,20130628.000000,1
qc,20130629.155926,1
qc,20130629.201214,1
qc,20130709.232846,1
qc,20130709.232847,1
qc,20130719.000000,1
qc,20130719.000001,1
qc,20130723.000647,1
qc,20130723.000648,1
qc,20130725.000000,1
qc,20130726.000000,1
qc,20130726.114517,1
qc,20130801.000000,1
qc,20130801.000001,1
qc,20130802.000000,1
qc,20130802.000001,1
qc,20130805.021515,1
qc,20130805.021516,1
qc,20130815.000000,1
qc,20130815.000001,1
qc,20130819.000000,1
qc,20130819.000001,1
qc,20130826.045754,1
qc,20130826.045755,1
qc,20130827.151234,1
qc,20130827.151235,1
qc,20130909.000000,1
qc,20130909.000001,1
qc,20130919.124403,1
qc,20130919.124404,1
qc,20131012.000000,1
qc,20131012.000001,1
qc,20131013.000000,1
qc,20131014.165543,1
qc,20131014.165544,1
qc,20131019.000000,1
qc,20131019.000001,1
qc,20131021.150654,1
qc,20131021.150655,1
qc,20131028.000000,1
qc,20131028.000001,1
qc,20131119.000000,1
qc,20131119.000001,1
qc,20131122.134107,1
qc,20131122.134108,1
qc,20131123.000000,1
qc,20131123.000001,1
qc,20131125.163648,1
qc,20131125.163649,1
qc,20131126.000000,1
qc,20131126.000001,1
qc,20131128.151141,1
qc,20131128.151142,1
qc,20131201.000000,1
qc,20131201.000001,1
qc,20131204.000000,1
qc,20131204.000001,1
qc,20131207.000000,1
qc,20131207.000001,1
qc,20131210.041340,1
qc,20131210.041341,1
qc,20131211.000000,1
qc,20131211.000001,1
qc,20131217.000000,1
qc,20131217.000001,1
qc,20131218.000000,1
qc,20131218.000001,1
qc,20131221.000000,1
qc,20131221.000001,1
qc,20131223.004730,1
qc,20131223.004731,1
qc,20131224.000000,1
qc,20131224.000001,1
qc,20131227.000000,1
qc,20131227.000001,1
qc,20131230.155019,1
qc,20131230.155020,1
qc,20140101.000000,1
qc,20140101.000001,1
qc,20140104.000000,1
qc,20140104.000001,1
qc,20140105.000000,1
qc,20140105.000001,1
qc,20140106.000000,1
qc,20140106.000001,1
qc,20140108.000000,1
qc,20140108.000001,1
qc,20140110.000000,1
qc,20140110.000001,1
qc,20140112.000000,1
qc,20140112.000001,1
qc,20140114.000000,1
qc,20140114.000001,1
qc,20140116.000000,1
qc,20140116.000001,1
qc,20140118.000000,1
qc,20140118.000001,1
qc,20140121.000000,1
qc,20140121.000001,1
qc,20140122.000000,1
qc,20140122.000001,1
qc,20140123.000000,1
qc,20140123.000001,1
qc,20140124.000000,1
qc,20140124.000001,1
qc,20140126.150000,1
qc,20140126.150001,1
qc,20140128.000000,1
qc,20140128.000001,1
qc,20140129.000000,1
qc,20140129.000001,1
qc,20140130.000000,1
qc,20140130.000001,1
qc,20140131.180000,1
qc,20140131.180001,1
qc,20140202.000000,1
qc,20140202.000001,1
qc,20140211.000000,1
qc,20140211.000001,1
qc,20140212.000000,1
qc,20140212.000001,1
qc,20140213.000000,1
qc,20140213.000001,1
qc,20140214.000000,1
qc,20140214.000001,1
qc,20140219.000000,1
qc,20140219.000001,1
qc,20140221.000000,1
qc,20140221.000001,1
qc,20140222.000000,1
qc,20140222.000001,1
qc,20140226.000000,1
qc,20140226.000001,1
qc,20140227.000000,1
qc,20140227.000001,1
qc,20140302.000000,1
qc,20140302.000001,1
qc,20140303.000000,1
qc,20140303.000001,1
qc,20140313.000000,1
qc,20140313.000001,1
qc,20140329.221210,1
qc,20140329.221211,1
qc,20140412.000000,1
qc,20140412.000001,1
qc,20140413.000000,1
qc,20140413.000001,1
qc,20140414.000000,1
qc,20140414.000001,1
qc,20140415.000000,1
qc,20140415.000001,1
qc,20140427.000000,1
qc,20140427.000001,1
qc,20140506.000000,1
qc,20140506.000001,1
qc,20140507.000000,1
qc,20140507.000001,1
qc,20140509.000000,1
qc,20140509.000001,1
qc,20140510.000000,1
qc,20140510.000001,1
qc,20140516.000000,1
qc,20140516.000001,1
qc,20140522.150048,1
qc,20140522.150049,1
qc,20140615.030400,1
qc,20140615.030401,1
qc,20140702.163330,1
qc.txt,m3f,1
qfo,base,1
qk,dischargeandratingcurve.csv,1
qpcr.csv,greenland,1
quad,intensive,1
quality,data,1
quality.csv,discharge.csv,1
quantum,yield,1
qxrd.csv,od1507mctopsqxrd.csv,1
r0,txt,1
r0066,2017,1
r1,thru20100305,1
r14601avg.cnv,s14501avg.cnv,1
r1969,flightpasses.zip,1
radiation,habitats,1
radiation,photosynthetic,1
radiation,relative,1
radiocarbon,content.csv,1
radiochemistry,acz,1
radium,acadis.csv,1
radon,radium,1
rain.csv,twlv.dat,1
range,min,1
rapids,annual,1
rar,viablearea.rar,1
raster.zip,1983,1
raster.zip,1984,1
raster.zip,1985,1
raster.zip,1986,1
raster.zip,1988,1
raster.zip,1989,1
raster.zip,1990,1
raster.zip,1991,1
raster.zip,1992,1
rates,24h,1
rates,6h,1
rates,downcore,1
rates.csv,optical.csv,1
rating,curve,1
raven,lake,1
raw.csv,corrections,1
raw.csv,pr,1
rb1505,surface,1
rbr,ctd,1
rbr,temperature,1
rbr,wave,1
rcp45,2081,1
rcp45,gris,1
rcp85,2081,1
rcp85,gris,1
reagent,material,1
rechargeyear.csv,dyeconcprofile,1
record,ph,1
records,assimilated.csv,1
records,data,1
records,metadata.csv,1
records,raw.csv,1
records.csv,loring,1
records.csv,oxygen,1
recruit,characteristics,1
recruit,count,1
recruit,cover,1
reflectance,revised.csv,1
reformatted.csv,ct,1
reformatted.csv,scattering,1
reformatted.csv,temperature,1
refugio,2013,1
region,dbo6,1
regional,survey,1
regions,format,1
regions.csv,asgard2017sightingsonly,1
regions.csv,healy,1
regions.csv,rusalcamammal2010,1
regions.zip,world,1
regionscolor,format,1
reindeer,carbon,1
reindeer,records,1
reindeer,records.csv,1
relative,abundances.txt,1
relative,humidity,1
relaxed,hmismatch,1
rentention2009,15,1
report,2018,1
report,acids.csv,1
report,charcoal.csv,1
report,diatom,1
report,diatoms,1
report,pahs.csv,1
report,reflectance,1
report,rgb,1
report,sediment,1
report,sterols.csv,1
report,xrf.csv,1
repository,1,1
repository,2,1
researchsites,shapefile,1
resightings.csv,utqiagvik,1
resights.csv,asdn,1
resin.csv,2016,1
respiration.csv,lichen,1
respiration.csv,moss,1
respiration.csv,root,1
respiration.csv,sheet1,1
respiration.csv,sheet3,1
respiration.csv,wood,1
result.csv,parameters.csv,1
results.csv,ice,1
results.csv,parameters.csv,1
results.csv,radiochemistry,1
results.txt,mocat,1
revised.csv,uppercapsulelake,1
rgb,revised.csv,1
rhb1505,corrected,1
rhb1505,o2ar,1
ring,cellulose.csv,1
ring,growth,1
river,photobioaqy,1
river,surveys.csv,1
riverdischargedata,npr,1
rivers,1962,1
road,centerline,1
rocks,sediments.csv,1
root,012218,1
root,respiration.csv,1
root,soil,1
rootbiomass.csv,2016,1
rootbiomass2015,2016,1
roots,2018,1
ros,05401avg.cnv,1
ros,05501avg.cnv,1
ros,05601avg.cnv,1
ros,05701avg.cnv,1
ros,05801avg.cnv,1
ros,05901avg.cnv,1
ros,06001avg.cnv,1
ros,06101avg.cnv,1
ros,06201avg.cnv,1
ros,ctd,1
roster,northamerica,1
routes.zip,1980,1
routes.zip,1984,1
routes.zip,1985,1
routes.zip,1986,1
routes.zip,1987,1
routes.zip,1988,1
routes.zip,1989,1
routes.zip,1990,1
routes.zip,1991,1
rs22,053,1
rs27,056,1
rs29,02,1
rs31,249,1
rs34,067,1
rs34,070,1
rt,dischargeandratingcurve.csv,1
ru,1,1
ru,2,1
run01,avg.nc,1
run02,avg.nc,1
run03,avg.nc,1
run04,avg.nc,1
run05,avg.nc,1
run06,avg.nc,1
run07,avg.nc,1
run08,avg.nc,1
run09,avg.nc,1
run10,avg.nc,1
run11,avg.nc,1
run12,avg.nc,1
run13,avg.nc,1
run14,avg.nc,1
run15,avg.nc,1
run16,avg.nc,1
run17,avg.nc,1
run18,avg.nc,1
run19,avg.nc,1
run20,avg.nc,1
run21,avg.nc,1
runoff,2017,1
rusalca,augsep2012,1
rusalca,july2011,1
rusalca,september2009,1
rusalca10057,bl,1
rusalca10058,bl,1
rusalca10059,bl,1
rusalca10060,bl,1
rusalca10061,bl,1
rusalca10062,bl,1
rusalca10063,bl,1
rusalca10064,bl,1
rusalca10065,bl,1
rusalca10066,bl,1
rusalca10067,bl,1
rusalca10068,bl,1
rusalca10069,bl,1
rusalca10070,bl,1
rusalca10071,bl,1
rusalca10072,bl,1
rusalca10073,bl,1
rusalca10074,bl,1
rusalca10075,bl,1
rusalca10076,bl,1
rusalca10077,bl,1
rusalca10078,bl,1
rusalca11061,bl,1
rusalca11062,bl,1
rusalca11063,bl,1
rusalca11064,bl,1
rusalca11065,bl,1
rusalca11066,bl,1
rusalca11067,bl,1
rusalca11068,bl,1
rusalca11069,bl,1
rusalca11070,bl,1
rusalca11071,bl,1
rusalca2013sightingsonly,dbo,1
rusalcamammal2010,dbo,1
s001,csv,1
s1,badgeley,1
s1,dischargeandratingcurve.csv,1
s1,firn,1
s14501avg.cnv,station,1
s2,badgeley,1
s3,area.zip,1
s3,badgeley,1
s3,contour.zip,1
s3,deep,1
s3,dischargeandratingcurve.csv,1
s3,hypsography.csv,1
s3,perimeter.zip,1
s3,sonar,1
s4,badgeley,1
s6,area.zip,1
s6,contour.zip,1
s6,deep,1
s6,hypsography.csv,1
s6,perimeter.zip,1
s6,sonar,1
saddle,compaction,1
saddle,rho,1
saddle,slwc,1
saddle,surface.nc,1
sagmat,daily,1
sagmnt,daily,1
salinity,densities,1
sami11,csv,1
sami12,csv,1
sami14,csv,1
sami55,csv,1
sami56,csv,1
sami58,csv,1
sami87,csv,1
sami88,csv,1
sample,dates,1
sample,feature,1
samples,mossdimensions.csv,1
samples.csv,data,1
sampling,effort.csv,1
sampling,information,1
sampling,sites.csv,1
san,pasqual,1
sancruz50cm1,tfw,1
sancruz50cm1,tif,1
sancruz50cm1,tif.aux.xml,1
sancruz50cm1,tif.ovr,1
santa,cruz,1
sap,y4,1
sapflow,gal.csv,1
sapflow,imn.csv,1
sapflow,larix,1
sapflow,low,1
sapflow,net,1
sapwood,thickness,1
sar,dates,1
saturated,photosynthesis,1
sbe09,hdr,1
sbe25,hdr,1
sbe37,sn10522,1
sbe37,sn10523,1
sbe37,sn10524,1
sbe37,sn10525,1
sbe37,sn10529,1
sbe37,sn12921,1
sbe37,sn12923,1
sbe37,sn12924,1
sbe37,sn12925,1
sbe37,sn12927,1
sbe37,sn3380,1
sbe37,sn3441,1
sbe37,sn6278,1
sbe37,sn6279,1
sbe37,sn6280,1
sbe37,sn6282,1
sbe37,sn6309,1
sbe56,sn2355,1
sbe56,sn2357,1
sbe56,sn2362,1
sbe56,sn2365,1
sbe56,sn2371,1
sbe56,sn2373,1
sbe56,sn2378,1
sbe56,sn2379,1
sbe56,sn2381,1
sbe56,sn2418,1
sbe56,sn2420,1
sbe56,sn2421,1
sbe56,sn2422,1
sbe56,sn2423,1
sbe56,sn2425,1
sbe56,sn2426,1
sbe56,sn2427,1
sbe56,sn2428,1
sbe56,sn2429,1
sbe56,sn2430,1
sbe56,sn2432,1
sbe56,sn2433,1
sbe56,sn2434,1
sbe56,sn2436,1
sbg,2014,1
sbi2002,2004seaiceper.csv,1
sc1,ch4,1
sc1,conductivity.csv,1
sc1,do.csv,1
sc1,ions.csv,1
sc1,light.csv,1
sc1,pressure.csv,1
sc1,temp.csv,1
sc2,ch4,1
sc2,do.csv,1
sc2,ions.csv,1
sc2,light.csv,1
sc2,pressure.csv,1
sc2,temp.csv,1
scale.csv,core,1
scale.csv,core1,1
scale.csv,core10,1
scale.csv,core11,1
scale.csv,core12,1
scale.csv,core13,1
scale.csv,core14,1
scale.csv,core15,1
scale.csv,core16,1
scale.csv,core2,1
scale.csv,core3,1
scale.csv,core4,1
scale.csv,core5,1
scale.csv,core6,1
scale.csv,core7,1
scale.csv,core8,1
scarfs,2014,1
scarfs2015,ctd1,1
scarfs2015,ctd10,1
scarfs2015,ctd100,1
scarfs2015,ctd101,1
scarfs2015,ctd102,1
scarfs2015,ctd103,1
scarfs2015,ctd104,1
scarfs2015,ctd105,1
scarfs2015,ctd106,1
scarfs2015,ctd107,1
scarfs2015,ctd108,1
scarfs2015,ctd109,1
scarfs2015,ctd11,1
scarfs2015,ctd110,1
scarfs2015,ctd111,1
scarfs2015,ctd112,1
scarfs2015,ctd113,1
scarfs2015,ctd114,1
scarfs2015,ctd115,1
scarfs2015,ctd116,1
scarfs2015,ctd117,1
scarfs2015,ctd118,1
scarfs2015,ctd119,1
scarfs2015,ctd12,1
scarfs2015,ctd120,1
scarfs2015,ctd121,1
scarfs2015,ctd122,1
scarfs2015,ctd123,1
scarfs2015,ctd124,1
scarfs2015,ctd125,1
scarfs2015,ctd126,1
scarfs2015,ctd127,1
scarfs2015,ctd128,1
scarfs2015,ctd129,1
scarfs2015,ctd13,1
scarfs2015,ctd130,1
scarfs2015,ctd131,1
scarfs2015,ctd132,1
scarfs2015,ctd133,1
scarfs2015,ctd134,1
scarfs2015,ctd135,1
scarfs2015,ctd136,1
scarfs2015,ctd137,1
scarfs2015,ctd138,1
scarfs2015,ctd139,1
scarfs2015,ctd14,1
scarfs2015,ctd140,1
scarfs2015,ctd141,1
scarfs2015,ctd142,1
scarfs2015,ctd143,1
scarfs2015,ctd144,1
scarfs2015,ctd145,1
scarfs2015,ctd146,1
scarfs2015,ctd147,1
scarfs2015,ctd148,1
scarfs2015,ctd149,1
scarfs2015,ctd15,1
scarfs2015,ctd150,1
scarfs2015,ctd151,1
scarfs2015,ctd152,1
scarfs2015,ctd16,1
scarfs2015,ctd17,1
scarfs2015,ctd18,1
scarfs2015,ctd19,1
scarfs2015,ctd2,1
scarfs2015,ctd20,1
scarfs2015,ctd21,1
scarfs2015,ctd22,1
scarfs2015,ctd23,1
scarfs2015,ctd24,1
scarfs2015,ctd25,1
scarfs2015,ctd26,1
scarfs2015,ctd27,1
scarfs2015,ctd28,1
scarfs2015,ctd29,1
scarfs2015,ctd3,1
scarfs2015,ctd30,1
scarfs2015,ctd31,1
scarfs2015,ctd32,1
scarfs2015,ctd33,1
scarfs2015,ctd34,1
scarfs2015,ctd35,1
scarfs2015,ctd36,1
scarfs2015,ctd37,1
scarfs2015,ctd38,1
scarfs2015,ctd39,1
scarfs2015,ctd4,1
scarfs2015,ctd40,1
scarfs2015,ctd41,1
scarfs2015,ctd42,1
scarfs2015,ctd43,1
scarfs2015,ctd44,1
scarfs2015,ctd45,1
scarfs2015,ctd46,1
scarfs2015,ctd47,1
scarfs2015,ctd48,1
scarfs2015,ctd49,1
scarfs2015,ctd5,1
scarfs2015,ctd50,1
scarfs2015,ctd51,1
scarfs2015,ctd52,1
scarfs2015,ctd53,1
scarfs2015,ctd54,1
scarfs2015,ctd55,1
scarfs2015,ctd56,1
scarfs2015,ctd57,1
scarfs2015,ctd58,1
scarfs2015,ctd59,1
scarfs2015,ctd6,1
scarfs2015,ctd60,1
scarfs2015,ctd61,1
scarfs2015,ctd62,1
scarfs2015,ctd63,1
scarfs2015,ctd64,1
scarfs2015,ctd65,1
scarfs2015,ctd66,1
scarfs2015,ctd67,1
scarfs2015,ctd68,1
scarfs2015,ctd69,1
scarfs2015,ctd7,1
scarfs2015,ctd70,1
scarfs2015,ctd71,1
scarfs2015,ctd72,1
scarfs2015,ctd73,1
scarfs2015,ctd74,1
scarfs2015,ctd75,1
scarfs2015,ctd76,1
scarfs2015,ctd77,1
scarfs2015,ctd78,1
scarfs2015,ctd79,1
scarfs2015,ctd8,1
scarfs2015,ctd80,1
scarfs2015,ctd81,1
scarfs2015,ctd82,1
scarfs2015,ctd83,1
scarfs2015,ctd84,1
scarfs2015,ctd85,1
scarfs2015,ctd86,1
scarfs2015,ctd87,1
scarfs2015,ctd88,1
scarfs2015,ctd89,1
scarfs2015,ctd9,1
scarfs2015,ctd90,1
scarfs2015,ctd91,1
scarfs2015,ctd92,1
scarfs2015,ctd93,1
scarfs2015,ctd94,1
scarfs2015,ctd95,1
scarfs2015,ctd96,1
scarfs2015,ctd97,1
scarfs2015,ctd98,1
scarfs2015,ctd99,1
scarfs2016,ctd1,1
scarfs2016,ctd10,1
scarfs2016,ctd100,1
scarfs2016,ctd101,1
scarfs2016,ctd102,1
scarfs2016,ctd103,1
scarfs2016,ctd104,1
scarfs2016,ctd105,1
scarfs2016,ctd106,1
scarfs2016,ctd107,1
scarfs2016,ctd108,1
scarfs2016,ctd109,1
scarfs2016,ctd11,1
scarfs2016,ctd110,1
scarfs2016,ctd111,1
scarfs2016,ctd112,1
scarfs2016,ctd113,1
scarfs2016,ctd114,1
scarfs2016,ctd115,1
scarfs2016,ctd116,1
scarfs2016,ctd117,1
scarfs2016,ctd118,1
scarfs2016,ctd119,1
scarfs2016,ctd12,1
scarfs2016,ctd120,1
scarfs2016,ctd121,1
scarfs2016,ctd122,1
scarfs2016,ctd123,1
scarfs2016,ctd124,1
scarfs2016,ctd125,1
scarfs2016,ctd126,1
scarfs2016,ctd127,1
scarfs2016,ctd128,1
scarfs2016,ctd129,1
scarfs2016,ctd13,1
scarfs2016,ctd130,1
scarfs2016,ctd131,1
scarfs2016,ctd132,1
scarfs2016,ctd133,1
scarfs2016,ctd134,1
scarfs2016,ctd135,1
scarfs2016,ctd136,1
scarfs2016,ctd137,1
scarfs2016,ctd138,1
scarfs2016,ctd139,1
scarfs2016,ctd14,1
scarfs2016,ctd140,1
scarfs2016,ctd141,1
scarfs2016,ctd142,1
scarfs2016,ctd143,1
scarfs2016,ctd144,1
scarfs2016,ctd145,1
scarfs2016,ctd146,1
scarfs2016,ctd147,1
scarfs2016,ctd148,1
scarfs2016,ctd149,1
scarfs2016,ctd15,1
scarfs2016,ctd150,1
scarfs2016,ctd151,1
scarfs2016,ctd152,1
scarfs2016,ctd153,1
scarfs2016,ctd154,1
scarfs2016,ctd155,1
scarfs2016,ctd156,1
scarfs2016,ctd157,1
scarfs2016,ctd158,1
scarfs2016,ctd159,1
scarfs2016,ctd16,1
scarfs2016,ctd160,1
scarfs2016,ctd161,1
scarfs2016,ctd162,1
scarfs2016,ctd163,1
scarfs2016,ctd164,1
scarfs2016,ctd165,1
scarfs2016,ctd166,1
scarfs2016,ctd167,1
scarfs2016,ctd168,1
scarfs2016,ctd169,1
scarfs2016,ctd17,1
scarfs2016,ctd170,1
scarfs2016,ctd171,1
scarfs2016,ctd172,1
scarfs2016,ctd173,1
scarfs2016,ctd174,1
scarfs2016,ctd175,1
scarfs2016,ctd176,1
scarfs2016,ctd177,1
scarfs2016,ctd178,1
scarfs2016,ctd179,1
scarfs2016,ctd18,1
scarfs2016,ctd180,1
