word1,word2,word3,n
qc,20120517.000000,cdf,1
qc,20120521.232218,cdf,1
qc,20120522.000000,cdf,1
qc,20120523.000000,cdf,1
qc,20120525.000000,cdf,1
qc,20120526.000000,cdf,1
qc,20120528.000000,cdf,1
qc,20120528.000001,cdf,1
qc,20120603.000000,cdf,1
qc,20120603.130907,cdf,1
qc,20120605.111246,cdf,1
qc,20120605.111247,cdf,1
qc,20120622.000000,cdf,1
qc,20120623.120043,cdf,1
qc,20120623.120044,cdf,1
qc,20120624.000000,cdf,1
qc,20120625.000000,cdf,1
qc,20120625.222135,cdf,1
qc,20120628.000000,cdf,1
qc,20120628.010734,cdf,1
qc,20120705.011745,cdf,1
qc,20120705.011746,cdf,1
qc,20120717.000000,cdf,1
qc,20120717.010712,cdf,1
qc,20120718.000000,cdf,1
qc,20120718.000001,cdf,1
qc,20120723.000000,cdf,1
qc,20120723.000006,cdf,1
qc,20120724.010708,cdf,1
qc,20120724.010709,cdf,1
qc,20120805.000000,cdf,1
qc,20120806.000000,cdf,1
qc,20120807.000000,cdf,1
qc,20120808.000000,cdf,1
qc,20120809.000000,cdf,1
qc,20120810.000000,cdf,1
qc,20120811.000000,cdf,1
qc,20120812.010714,cdf,1
qc,20120813.000000,cdf,1
qc,20120814.010702,cdf,1
qc,20120815.000000,cdf,1
qc,20120816.000000,cdf,1
qc,20120817.000000,cdf,1
qc,20120818.000000,cdf,1
qc,20120819.010713,cdf,1
qc,20120820.000000,cdf,1
qc,20120821.000000,cdf,1
qc,20120822.000000,cdf,1
qc,20120823.010710,cdf,1
qc,20120824.000000,cdf,1
qc,20120825.000000,cdf,1
qc,20120826.000000,cdf,1
qc,20120827.000000,cdf,1
qc,20120828.000000,cdf,1
qc,20120829.000000,cdf,1
qc,20120830.000000,cdf,1
qc,20120831.000000,cdf,1
qc,20120904.174817,cdf,1
qc,20120906.152227,cdf,1
qc,20120907.000000,cdf,1
qc,20120908.000000,cdf,1
qc,20120909.000000,cdf,1
qc,20120910.000000,cdf,1
qc,20120911.000000,cdf,1
qc,20120912.000000,cdf,1
qc,20120913.000000,cdf,1
qc,20120914.000023,cdf,1
qc,20120915.000008,cdf,1
qc,20120916.000000,cdf,1
qc,20120917.000000,cdf,1
qc,20120918.000000,cdf,1
qc,20120919.000000,cdf,1
qc,20120920.000000,cdf,1
qc,20120921.000000,cdf,1
qc,20120922.000000,cdf,1
qc,20120923.000000,cdf,1
qc,20120924.155941,cdf,1
qc,20120926.163546,cdf,1
qc,20120928.001111,cdf,1
qc,20120929.000000,cdf,1
qc,20120930.000000,cdf,1
qc,20121005.000000,cdf,1
qc,20121006.000000,cdf,1
qc,20121007.000000,cdf,1
qc,20121008.201734,cdf,1
qc,20121009.000000,cdf,1
qc,20121011.000000,cdf,1
qc,20121012.000000,cdf,1
qc,20121013.000000,cdf,1
qc,20121014.000000,cdf,1
qc,20121015.000000,cdf,1
qc,20121016.000010,cdf,1
qc,20121017.000000,cdf,1
qc,20121018.000000,cdf,1
qc,20121019.000000,cdf,1
qc,20121020.000000,cdf,1
qc,20121023.163629,cdf,1
qc,20121025.024634,cdf,1
qc,20121026.000000,cdf,1
qc,20121027.000000,cdf,1
qc,20121028.000000,cdf,1
qc,20121029.000000,cdf,1
qc,20121030.000000,cdf,1
qc,20121031.000010,cdf,1
qc,20121101.000001,cdf,1
qc,20121102.000000,cdf,1
qc,20121103.000000,cdf,1
qc,20121104.000000,cdf,1
qc,20121105.000000,cdf,1
qc,20121106.000000,cdf,1
qc,20121107.000000,cdf,1
qc,20121108.192120,cdf,1
qc,20121109.000000,cdf,1
qc,20121110.000000,cdf,1
qc,20121111.000000,cdf,1
qc,20121112.000000,cdf,1
qc,20121113.000000,cdf,1
qc,20121114.000001,cdf,1
qc,20121115.000001,cdf,1
qc,20121116.000000,cdf,1
qc,20121117.000000,cdf,1
qc,20121118.000000,cdf,1
qc,20121119.000000,cdf,1
qc,20121120.000000,cdf,1
qc,20121121.000000,cdf,1
qc,20121122.000000,cdf,1
qc,20121123.000000,cdf,1
qc,20121124.000000,cdf,1
qc,20121125.000000,cdf,1
qc,20121126.000000,cdf,1
qc,20121127.000000,cdf,1
qc,20121128.000000,cdf,1
qc,20121129.000000,cdf,1
qc,20121130.000000,cdf,1
qc,20121201.000000,cdf,1
qc,20121202.000001,cdf,1
qc,20121203.165422,cdf,1
qc,20121204.000000,cdf,1
qc,20121205.000000,cdf,1
qc,20121206.000000,cdf,1
qc,20121207.000000,cdf,1
qc,20121208.000000,cdf,1
qc,20121209.000000,cdf,1
qc,20121210.000000,cdf,1
qc,20121211.000000,cdf,1
qc,20121212.000000,cdf,1
qc,20121213.032715,cdf,1
qc,20121214.000000,cdf,1
qc,20121220.214351,cdf,1
qc,20121221.000000,cdf,1
qc,20121222.000000,cdf,1
qc,20121223.000000,cdf,1
qc,20121226.162943,cdf,1
qc,20121227.000000,cdf,1
qc,20121228.000000,cdf,1
qc,20121229.000000,cdf,1
qc,20121230.000000,cdf,1
qc,20121231.042957,cdf,1
qc,20130101.000001,cdf,1
qc,20130102.211447,cdf,1
qc,20130103.000000,cdf,1
qc,20130104.000000,cdf,1
qc,20130105.000000,cdf,1
qc,20130106.000000,cdf,1
qc,20130107.000000,cdf,1
qc,20130108.000000,cdf,1
qc,20130109.000000,cdf,1
qc,20130110.090000,cdf,1
qc,20130111.214238,cdf,1
qc,20130112.000000,cdf,1
qc,20130113.000000,cdf,1
qc,20130114.000000,cdf,1
qc,20130115.000000,cdf,1
qc,20130116.024636,cdf,1
qc,20130117.000000,cdf,1
qc,20130118.000000,cdf,1
qc,20130119.000000,cdf,1
qc,20130123.183455,cdf,1
qc,20130124.000001,cdf,1
qc,20130125.000001,cdf,1
qc,20130126.000000,cdf,1
qc,20130127.000000,cdf,1
qc,20130128.000001,cdf,1
qc,20130129.042732,cdf,1
qc,20130209.000000,cdf,1
qc,20130210.000000,cdf,1
qc,20130211.000000,cdf,1
qc,20130216.000000,cdf,1
qc,20130217.000000,cdf,1
qc,20130218.000000,cdf,1
qc,20130218.164831,cdf,1
qc,20130219.000000,cdf,1
qc,20130219.000001,cdf,1
qc,20130224.000000,cdf,1
qc,20130224.000001,cdf,1
qc,20130227.000000,cdf,1
qc,20130227.000001,cdf,1
qc,20130304.000000,cdf,1
qc,20130304.000001,cdf,1
qc,20130305.000000,cdf,1
qc,20130305.000001,cdf,1
qc,20130306.000000,cdf,1
qc,20130306.000001,cdf,1
qc,20130307.000000,cdf,1
qc,20130307.000001,cdf,1
qc,20130308.000000,cdf,1
qc,20130309.000001,cdf,1
qc,20130310.000453,cdf,1
qc,20130312.184218,cdf,1
qc,20130313.000000,cdf,1
qc,20130316.000000,cdf,1
qc,20130316.000001,cdf,1
qc,20130318.000000,cdf,1
qc,20130318.000002,cdf,1
qc,20130319.000000,cdf,1
qc,20130321.210352,cdf,1
qc,20130321.210353,cdf,1
qc,20130322.000001,cdf,1
qc,20130322.000002,cdf,1
qc,20130323.000000,cdf,1
qc,20130323.000001,cdf,1
qc,20130324.000000,cdf,1
qc,20130324.000001,cdf,1
qc,20130325.000000,cdf,1
qc,20130325.000001,cdf,1
qc,20130328.000000,cdf,1
qc,20130328.000001,cdf,1
qc,20130330.000000,cdf,1
qc,20130330.000001,cdf,1
qc,20130404.000000,cdf,1
qc,20130404.000001,cdf,1
qc,20130405.000000,cdf,1
qc,20130405.000001,cdf,1
qc,20130406.000000,cdf,1
qc,20130406.000001,cdf,1
qc,20130407.000000,cdf,1
qc,20130407.000001,cdf,1
qc,20130410.000001,cdf,1
qc,20130410.000002,cdf,1
qc,20130411.000000,cdf,1
qc,20130411.000001,cdf,1
qc,20130412.000000,cdf,1
qc,20130412.000002,cdf,1
qc,20130413.000000,cdf,1
qc,20130413.000001,cdf,1
qc,20130415.000000,cdf,1
qc,20130415.000001,cdf,1
qc,20130416.000000,cdf,1
qc,20130416.000001,cdf,1
qc,20130419.000000,cdf,1
qc,20130419.000001,cdf,1
qc,20130421.000000,cdf,1
qc,20130421.000001,cdf,1
qc,20130423.000000,cdf,1
qc,20130423.000001,cdf,1
qc,20130424.151234,cdf,1
qc,20130424.151235,cdf,1
qc,20130425.154340,cdf,1
qc,20130425.154341,cdf,1
qc,20130503.000000,cdf,1
qc,20130503.000001,cdf,1
qc,20130508.000000,cdf,1
qc,20130508.000001,cdf,1
qc,20130510.000000,cdf,1
qc,20130510.000001,cdf,1
qc,20130511.000000,cdf,1
qc,20130511.000001,cdf,1
qc,20130512.000000,cdf,1
qc,20130512.000001,cdf,1
qc,20130513.000000,cdf,1
qc,20130513.000001,cdf,1
qc,20130514.000000,cdf,1
qc,20130514.000001,cdf,1
qc,20130515.000000,cdf,1
qc,20130515.000001,cdf,1
qc,20130516.000000,cdf,1
qc,20130516.000001,cdf,1
qc,20130517.000000,cdf,1
qc,20130517.000001,cdf,1
qc,20130523.000000,cdf,1
qc,20130523.000001,cdf,1
qc,20130530.000000,cdf,1
qc,20130530.000001,cdf,1
qc,20130531.000000,cdf,1
qc,20130531.000001,cdf,1
qc,20130601.000000,cdf,1
qc,20130601.000001,cdf,1
qc,20130602.000000,cdf,1
qc,20130602.000001,cdf,1
qc,20130603.000000,cdf,1
qc,20130603.000001,cdf,1
qc,20130604.000000,cdf,1
qc,20130604.000001,cdf,1
qc,20130605.000000,cdf,1
qc,20130605.000001,cdf,1
qc,20130606.000000,cdf,1
qc,20130606.000002,cdf,1
qc,20130607.000000,cdf,1
qc,20130607.000001,cdf,1
qc,20130608.000000,cdf,1
qc,20130608.000001,cdf,1
qc,20130610.000000,cdf,1
qc,20130610.000001,cdf,1
qc,20130611.000000,cdf,1
qc,20130611.000001,cdf,1
qc,20130612.000000,cdf,1
qc,20130612.000001,cdf,1
qc,20130613.000000,cdf,1
qc,20130613.000005,cdf,1
qc,20130615.000000,cdf,1
qc,20130615.000001,cdf,1
qc,20130616.000000,cdf,1
qc,20130616.000001,cdf,1
qc,20130617.000000,cdf,1
qc,20130617.000001,cdf,1
qc,20130618.000000,cdf,1
qc,20130618.000001,cdf,1
qc,20130621.000000,cdf,1
qc,20130621.000001,cdf,1
qc,20130622.000000,cdf,1
qc,20130622.000001,cdf,1
qc,20130623.000000,cdf,1
qc,20130623.000001,cdf,1
qc,20130628.000000,cdf,1
qc,20130629.155926,cdf,1
qc,20130629.201214,cdf,1
qc,20130709.232846,cdf,1
qc,20130709.232847,cdf,1
qc,20130719.000000,cdf,1
qc,20130719.000001,cdf,1
qc,20130723.000647,cdf,1
qc,20130723.000648,cdf,1
qc,20130725.000000,cdf,1
qc,20130726.000000,cdf,1
qc,20130726.114517,cdf,1
qc,20130801.000000,cdf,1
qc,20130801.000001,cdf,1
qc,20130802.000000,cdf,1
qc,20130802.000001,cdf,1
qc,20130805.021515,cdf,1
qc,20130805.021516,cdf,1
qc,20130815.000000,cdf,1
qc,20130815.000001,cdf,1
qc,20130819.000000,cdf,1
qc,20130819.000001,cdf,1
qc,20130826.045754,cdf,1
qc,20130826.045755,cdf,1
qc,20130827.151234,cdf,1
qc,20130827.151235,cdf,1
qc,20130909.000000,cdf,1
qc,20130909.000001,cdf,1
qc,20130919.124403,cdf,1
qc,20130919.124404,cdf,1
qc,20131012.000000,cdf,1
qc,20131012.000001,cdf,1
qc,20131013.000000,cdf,1
qc,20131014.165543,cdf,1
qc,20131014.165544,cdf,1
qc,20131019.000000,cdf,1
qc,20131019.000001,cdf,1
qc,20131021.150654,cdf,1
qc,20131021.150655,cdf,1
qc,20131028.000000,cdf,1
qc,20131028.000001,cdf,1
qc,20131119.000000,cdf,1
qc,20131119.000001,cdf,1
qc,20131122.134107,cdf,1
qc,20131122.134108,cdf,1
qc,20131123.000000,cdf,1
qc,20131123.000001,cdf,1
qc,20131125.163648,cdf,1
qc,20131125.163649,cdf,1
qc,20131126.000000,cdf,1
qc,20131126.000001,cdf,1
qc,20131128.151141,cdf,1
qc,20131128.151142,cdf,1
qc,20131201.000000,cdf,1
qc,20131201.000001,cdf,1
qc,20131204.000000,cdf,1
qc,20131204.000001,cdf,1
qc,20131207.000000,cdf,1
qc,20131207.000001,cdf,1
qc,20131210.041340,cdf,1
qc,20131210.041341,cdf,1
qc,20131211.000000,cdf,1
qc,20131211.000001,cdf,1
qc,20131217.000000,cdf,1
qc,20131217.000001,cdf,1
qc,20131218.000000,cdf,1
qc,20131218.000001,cdf,1
qc,20131221.000000,cdf,1
qc,20131221.000001,cdf,1
qc,20131223.004730,cdf,1
qc,20131223.004731,cdf,1
qc,20131224.000000,cdf,1
qc,20131224.000001,cdf,1
qc,20131227.000000,cdf,1
qc,20131227.000001,cdf,1
qc,20131230.155019,cdf,1
qc,20131230.155020,cdf,1
qc,20140101.000000,cdf,1
qc,20140101.000001,cdf,1
qc,20140104.000000,cdf,1
qc,20140104.000001,cdf,1
qc,20140105.000000,cdf,1
qc,20140105.000001,cdf,1
qc,20140106.000000,cdf,1
qc,20140106.000001,cdf,1
qc,20140108.000000,cdf,1
qc,20140108.000001,cdf,1
qc,20140110.000000,cdf,1
qc,20140110.000001,cdf,1
qc,20140112.000000,cdf,1
qc,20140112.000001,cdf,1
qc,20140114.000000,cdf,1
qc,20140114.000001,cdf,1
qc,20140116.000000,cdf,1
qc,20140116.000001,cdf,1
qc,20140118.000000,cdf,1
qc,20140118.000001,cdf,1
qc,20140121.000000,cdf,1
qc,20140121.000001,cdf,1
qc,20140122.000000,cdf,1
qc,20140122.000001,cdf,1
qc,20140123.000000,cdf,1
qc,20140123.000001,cdf,1
qc,20140124.000000,cdf,1
qc,20140124.000001,cdf,1
qc,20140126.150000,cdf,1
qc,20140126.150001,cdf,1
qc,20140128.000000,cdf,1
qc,20140128.000001,cdf,1
qc,20140129.000000,cdf,1
qc,20140129.000001,cdf,1
qc,20140130.000000,cdf,1
qc,20140130.000001,cdf,1
qc,20140131.180000,cdf,1
qc,20140131.180001,cdf,1
qc,20140202.000000,cdf,1
qc,20140202.000001,cdf,1
qc,20140211.000000,cdf,1
qc,20140211.000001,cdf,1
qc,20140212.000000,cdf,1
qc,20140212.000001,cdf,1
qc,20140213.000000,cdf,1
qc,20140213.000001,cdf,1
qc,20140214.000000,cdf,1
qc,20140214.000001,cdf,1
qc,20140219.000000,cdf,1
qc,20140219.000001,cdf,1
qc,20140221.000000,cdf,1
qc,20140221.000001,cdf,1
qc,20140222.000000,cdf,1
qc,20140222.000001,cdf,1
qc,20140226.000000,cdf,1
qc,20140226.000001,cdf,1
qc,20140227.000000,cdf,1
qc,20140227.000001,cdf,1
qc,20140302.000000,cdf,1
qc,20140302.000001,cdf,1
qc,20140303.000000,cdf,1
qc,20140303.000001,cdf,1
qc,20140313.000000,cdf,1
qc,20140313.000001,cdf,1
qc,20140329.221210,cdf,1
qc,20140329.221211,cdf,1
qc,20140412.000000,cdf,1
qc,20140412.000001,cdf,1
qc,20140413.000000,cdf,1
qc,20140413.000001,cdf,1
qc,20140414.000000,cdf,1
qc,20140414.000001,cdf,1
qc,20140415.000000,cdf,1
qc,20140415.000001,cdf,1
qc,20140427.000000,cdf,1
qc,20140427.000001,cdf,1
qc,20140506.000000,cdf,1
qc,20140506.000001,cdf,1
qc,20140507.000000,cdf,1
qc,20140507.000001,cdf,1
qc,20140509.000000,cdf,1
qc,20140509.000001,cdf,1
qc,20140510.000000,cdf,1
qc,20140510.000001,cdf,1
qc,20140516.000000,cdf,1
qc,20140516.000001,cdf,1
qc,20140522.150048,cdf,1
qc,20140522.150049,cdf,1
qc,20140615.030400,cdf,1
qc,20140615.030401,cdf,1
qc,20140702.163330,cdf,1
qc,skq201711s,bc2,1
qc,skq201711s,wt1,1
qc,skq201711s,wt2,1
qc,strdprctc,skq201612s,1
qc.txt,m1,1b,1
qc.txt,m1,5b,1
qc.txt,m3f,sbe37,1
qfo,base,hh,1
qk,dischargeandratingcurve.csv,fv,1
qpcr.csv,greenland,basal,1
quad,intensive,2018,1
quality,data,2013,1
quantum,yield,psii,1
qxrd,mineralogy.csv,2001,1
qxrd,mineralogy.csv,od1507,1
qxrd.csv,od1507mctopsqxrd.csv,od1507,1
qzc,001,2015,1
qzc,001,2016,1
r0066,2017,laketimeseries,1
r1,thru20100305,ict,1
r14601avg.cnv,s14501avg.cnv,station,1
r1969,flightpasses.zip,selective,1
r2,geojson,iliamna,1
radiation,habitats,taylor2017,1
radiation,photosynthetic,active,1
radiation,relative,humidity,1
radiochemistry,acz,lab,1
radon,radium,acadis.csv,1
rain.csv,twlv.dat,etip.dat,1
range,min,max,1
rapids,annual,mass,1
raster.zip,1985,flight,1
rates,24h,2011,1
rates,6h,2011,1
rates,downcore,geochemistry,1
rating,curve,values.csv,1
raven,lake,thule,1
raw,data,rbr,1
raw,data,star,1
rb1505,surface,underway,1
rbr,ctd,2018,1
rbr,temperature,depth,1
rbr,wave,data,1
rcp45,2081,2100,1
rcp45,gris,2081,1
rcp85,2081,2100,1
rcp85,gris,2081,1
readme.txt,sonic,1,1
readme.txt,sonic,2,1
readme.txt,sonic,3,1
readme.txt,sonic,4,1
readme.txt,sonic,5,1
readme.txt,sonic,6,1
readme.txt,sonic,8,1
reagent,material,procedural,1
rechargeyear.csv,dyeconcprofile,fa16,1
reciprocal,transplant,garden,1
reciprocal,transplant,litter,1
record,ph,data,1
records,assimilated.csv,oxygen,1
records,data,csv,1
records,raw.csv,pr,1
records.csv,oxygen,isotope,1
recruit,characteristics,2018,1
recruit,count,2018,1
recruit,cover,intensive,1
red.tif,ru,bp,1
reflectance,revised.csv,uppercapsulelake,1
reformatted.csv,ct,analysis,1
reformatted.csv,scattering,coefficients,1
reformatted.csv,temperature,salinity,1
refugio,2013,xyz,1
regional,survey,elson,1
regions,format,dp.csv,1
regions.csv,asgard2017sightingsonly,dbo,1
regions.csv,healy,july2013,1
regions.csv,rusalcamammal2010,dbo,1
regions.zip,world,continents.zip,1
regionscolor,format,dp.csv,1
reindeer,records,metadata.csv,1
reindeer,records.csv,loring,1
relative,abundances.txt,eml,1
relative,humidity,sapflow,1
relaxed,hmismatch,v73,1
rentention2009,15,csv,1
report,2018,pdf,1
report,acids.csv,uppercapsulelake,1
report,charcoal.csv,lakee5,1
report,core,alignments.csv,1
report,diatom,revised.csv,1
report,diatoms,revised.csv,1
report,pahs.csv,lakee5,1
report,reflectance,revised.csv,1
report,rgb,revised.csv,1
report,sediment,geochemistry.csv,1
report,sterols.csv,lakee5,1
report,xrf.csv,lakefog2,1
repository,1,csv,1
repository,2,csv,1
res,temp.csv,bes,1
res,temp.csv,ivo,1
researchsites,shapefile,20190830,1
resightings.csv,utqiagvik,snow,1
resights.csv,asdn,bird,1
resin.csv,2016,tutakoke,1
respiration.csv,lichen,respiration.csv,1
respiration.csv,moss,respiration.csv,1
respiration.csv,root,respiration.csv,1
respiration.csv,sheet1,ecosystem,1
respiration.csv,sheet3,ecosystem,1
respiration.csv,wood,respiration.csv,1
results.csv,ice,flow,1
results.csv,parameters.csv,snmr,1
results.csv,radiochemistry,acz,1
results.txt,mocat,glacial,1
rev01,xyz,shakan2m,1
revised.csv,uppercapsulelake,data,1
rgb,revised.csv,lakee5,1
rgb.tif,ru,ans,1
rhb1505,corrected,underway,1
rhb1505,o2ar,o2isotope,1
ring,growth,data.csv,1
riparian,shrub,fungi.its.classifiers,1
riparian,shrub,fungi.its.otu,1
river,photobioaqy,adc.csv,1
river,surveys.csv,gpr,1
rivers,1962,2019,1
rmt,001,2015,1
rmt,001,2016,1
rmt,001,2017,1
rmt,001,2018,1
rmt,002,2015,1
rmt,002,2016,1
rmt,002,2017,1
rmt,003,2015,1
rmt,003,2016,1
rmt,003,2017,1
rmt,004,2015,1
rmt,004,2016,1
rmt,005,2015,1
rmt,005,2016,1
rmt,005,2017,1
road,centerline,2014,1
root,012218,csv,1
root,biomass,specific,1
root,biomass,volumetric,1
root,respiration.csv,sheet1,1
root,soil,archive.txt,1
rootbiomass.csv,2016,tutakoke,1
rootbiomass2015,2016,alaska.csv,1
roots,2018,2019,1
ros,05401avg.cnv,05401,1
ros,05501avg.cnv,05501,1
ros,05601avg.cnv,05601,1
ros,05701avg.cnv,05701,1
ros,05801avg.cnv,05801,1
ros,05901avg.cnv,05901,1
ros,06001avg.cnv,06001,1
ros,06101avg.cnv,06101,1
ros,06201avg.cnv,06201,1
ros,ctd,www1202,1
roster,northamerica,borehole,1
routes.zip,1980,raster.zip,1
routes.zip,1984,raster.zip,1
routes.zip,1986,raster.zip,1
routes.zip,1988,raster.zip,1
routes.zip,1989,raster.zip,1
routes.zip,1990,raster.zip,1
routes.zip,1991,raster.zip,1
routes.zip,1992,raster.zip,1
rov1,20170506xx00a,17n,1
rov1,20170506xx00a,17o,1
rov1,20170507xx00a,17n,1
rov1,20170507xx00a,17o,1
rov1,20170508xx00a,17n,1
rov1,20170508xx00a,17o,1
rov1,20170509xx00a,17n,1
rov1,20170509xx00a,17o,1
rov1,20170510xx00a,17n,1
rov1,20170510xx00a,17o,1
rov1,20170511xx00a,17n,1
rov1,20170511xx00a,17o,1
rov1,20170512xx00a,17n,1
rov1,20170512xx00a,17o,1
rov1,20170513xx00a,17n,1
rov1,20170513xx00a,17o,1
rov1,20170514xx00a,17n,1
rov1,20170514xx00a,17o,1
rov1,20170515xx00a,17n,1
rov1,20170515xx00a,17o,1
rov1,20170516xx00a,17n,1
rov1,20170516xx00a,17o,1
rov1,20170517xx00a,17n,1
rov1,20170517xx00a,17o,1
rov1,20170522xx00a,17n,1
rov1,20170522xx00a,17o,1
rov1,20170523xx00a,17n,1
rov1,20170523xx00a,17o,1
rov1,20170524xx00a,17n,1
rov1,20170524xx00a,17o,1
rov1,20170525xx00a,17n,1
rov1,20170525xx00a,17o,1
rov1,20170526xx00a,17n,1
rov1,20170526xx00a,17o,1
rov1,20170527xx00a,17n,1
rov1,20170527xx00a,17o,1
rov1,20170531xx00a,17n,1
rov1,20170531xx00a,17o,1
rov1,20170601xx00a,17n,1
rov1,20170601xx00a,17o,1
rov1,20170602xx00a,17n,1
rov1,20170602xx00a,17o,1
rov1,20170603xx00a,17n,1
rov1,20170603xx00a,17o,1
rov1,20170604xx00a,17n,1
rov1,20170604xx00a,17o,1
rov1,20170606xx00a,17n,1
rov1,20170606xx00a,17o,1
rov1,20170607xx00a,17n,1
rov1,20170607xx00a,17o,1
rov1,20170608xx00a,17n,1
rov1,20170608xx00a,17o,1
rov1,20170609xx00a,17n,1
rov1,20170609xx00a,17o,1
rov1,20170610xx00a,17n,1
rov1,20170610xx00a,17o,1
rov1,20170611xx00a,17n,1
rov1,20170611xx00a,17o,1
rov1,20170612xx00a,17n,1
rov1,20170612xx00a,17o,1
rov1,20170613xx00a,17n,1
rov1,20170613xx00a,17o,1
rov1,20170614xx00a,17n,1
rov1,20170614xx00a,17o,1
rov1,20170615xx00a,17n,1
rov1,20170615xx00a,17o,1
rov1,20170616xx00a,17n,1
rov1,20170616xx00a,17o,1
rov1,20170617xx00a,17n,1
rov1,20170617xx00a,17o,1
rov1,20170618xx00a,17n,1
rov1,20170618xx00a,17o,1
rov1,20170619xx00a,17n,1
rov1,20170619xx00a,17o,1
rs22,053,nc,1
rs27,056,nc,1
rs29,02,nc,1
rs31,249,nc,1
rs34,067,nc,1
rs34,070,nc,1
rt,dischargeandratingcurve.csv,qk,1
ru,03,0069,1
ru,03,0070,1
ru,04,0013,1
ru,06,0010,1
ru,06,0011,1
ru,06,0021,1
ru,06,0025,1
ru,08,0005,1
ru,08,0010,1
ru,08,0012,1
ru,08,0013,1
ru,08,0019,1
ru,08,0020,1
ru,08,0023,1
ru,1,tif,1
ru,10,0017,1
ru,10,0034,1
ru,10,0035,1
ru,10,0036,1
ru,10,0037,1
ru,10,0038,1
ru,10,0039,1
ru,10,0040,1
ru,10,0041,1
ru,10,0052,1
ru,12,0001,1
ru,12,0002,1
ru,12,0003,1
ru,12,0005,1
ru,2,tif,1
ru,ans,tr1,1
ru,ans,tr3,1
ru,bp,tr1,1
ru13,0001,12,1
ru13,0001,13,1
ru13,0001,14,1
run01,avg.nc,fjord,1
run02,avg.nc,fjord,1
run03,avg.nc,fjord,1
run04,avg.nc,fjord,1
run05,avg.nc,fjord,1
run06,avg.nc,fjord,1
run07,avg.nc,fjord,1
run08,avg.nc,fjord,1
run09,avg.nc,fjord,1
run10,avg.nc,fjord,1
run11,avg.nc,fjord,1
run12,avg.nc,fjord,1
run13,avg.nc,fjord,1
run14,avg.nc,fjord,1
run15,avg.nc,fjord,1
run16,avg.nc,fjord,1
run17,avg.nc,fjord,1
run18,avg.nc,fjord,1
run19,avg.nc,fjord,1
run20,avg.nc,fjord,1
runoff,2017,csv,1
rusalca,augsep2012,mmwatch,1
rusalca,july2011,mammalmammalwatchdata,1
rusalca,september2009,mmwatchdata,1
rusalca10057,bl,rusalca10058,1
rusalca10058,bl,rusalca10059,1
rusalca10059,bl,rusalca10060,1
rusalca10060,bl,rusalca10061,1
rusalca10061,bl,rusalca10062,1
rusalca10062,bl,rusalca10063,1
rusalca10063,bl,rusalca10064,1
rusalca10064,bl,rusalca10065,1
rusalca10065,bl,rusalca10066,1
rusalca10066,bl,rusalca10067,1
rusalca10067,bl,rusalca10068,1
rusalca10068,bl,rusalca10069,1
rusalca10069,bl,rusalca10070,1
rusalca10070,bl,rusalca10071,1
rusalca10071,bl,rusalca10072,1
rusalca10072,bl,rusalca10073,1
rusalca10073,bl,rusalca10074,1
rusalca10074,bl,rusalca10075,1
rusalca10075,bl,rusalca10076,1
rusalca10076,bl,rusalca10077,1
rusalca10077,bl,rusalca10078,1
rusalca10078,bl,khromov10,1
rusalca11061,bl,rusalca11062,1
rusalca11062,bl,rusalca11063,1
rusalca11063,bl,rusalca11064,1
rusalca11064,bl,rusalca11065,1
rusalca11065,bl,rusalca11066,1
rusalca11066,bl,rusalca11067,1
rusalca11067,bl,rusalca11068,1
rusalca11068,bl,rusalca11069,1
rusalca11069,bl,rusalca11070,1
rusalca11070,bl,rusalca11071,1
rusalca11071,bl,khromov11,1
rusalca2013sightingsonly,dbo,regions.csv,1
rusalcamammal2010,dbo,regions,1
russell,glacier,rocks,1
russell,glacier,water.csv,1
s1,badgeley,etal,1
s1,dischargeandratingcurve.csv,rt,1
s1,firn,aquifers,1
s14501avg.cnv,station,table,1
s2,badgeley,etal,1
s3,area.zip,s3,1
s3,badgeley,etal,1
s3,bathy,interp.zip,1
s3,bathy,points.zip,1
s3,contour.zip,s3,1
s3,deep,spots.zip,1
s3,dischargeandratingcurve.csv,arctic,1
s3,hypsography.csv,s3,1
s3,sonar,final,1
s4,badgeley,etal,1
s6,area.zip,s6,1
s6,bathy,interp.zip,1
s6,bathy,points.zip,1
s6,contour.zip,s6,1
s6,deep,spots.zip,1
s6,hypsography.csv,s6,1
s6,sonar,final,1
saddle,compaction,bin,1
saddle,rho,bin,1
saddle,slwc,bin,1
saddle,surface.nc,southdome,1
sag,001,2015,1
sag,001,2016,1
sag,001,2017,1
sag,002,2015,1
sag,002,2016,1
sag,002,2017,1
sagmat,daily,2016,1
sagmnt,daily,2016,1
salinity,densities,reformatted.csv,1
sami11,csv,2012,1
sami14,csv,2012,1
sami55,csv,2013,1
sami56,csv,2014,1
sami57,csv,2013,1
sami57,csv,2016,1
sami58,csv,2013,1
sami87,csv,2014,1
sami88,csv,2012,1
sample,dates,2015,1
sample,feature,table.txt,1
samples,mossdimensions.csv,site,1
samples.csv,data,collection,1
sampling,effort.csv,utqiagvik,1
sampling,sites.csv,kugurak,1
san,pasqual,20120529,1
sancruz50cm1,tfw,sancruz50cm1,1
sancruz50cm1,tif,sancruz50cm1,1
sancruz50cm1,tif.aux.xml,zport,1
sancruz50cm1,tif.ovr,sancruz50cm1,1
santa,cruz,2013,1
sap,y4,forr.csv,1
