token,n
snow_depth_CM,1
Snow_depth_cm,1
snow_depth_error,1
Snow_Depth_Error,1
Snow_Depth_Zone,1
Snow_end,1
Snow_Goose,1
snow_ice_thickness,1
Snow_Ice_Thickness,1
snow_ice_thickness_error,1
Snow_Ice_Thickness_Error,1
Snow_interval,1
snow_plot,1
Snow_present,1
Snow_start,1
snow_subplot,1
Snow_survey,1
Snow7BeConcentration_dpmPer1000L,1
Snow7BeConcentration_Error,1
Snowd1-Snowd10,1
SnowDensity,1
SnowDepth  L,1
SnowDepth_AVG,1
snowdepth_m,1
SnowDepth..L,1
SnowSampleVolume_liters,1
SnowThermistor#,1
Snowy_Owl,1
SO4 (mg/L),1
SO4.mg/L,1
SO42.mgL,1
SOC_14C,1
Sodium_error,1
Sodium_ng/g,1
Soil,1
Soil C g/m2,1
Soil C-mg/mg,1
SOIL COLOR DETERMINATION: FIELD (*) LABORATORY  (+),1
Soil Description,1
Soil DIN mg/m2,1
Soil DOC mg/m2,1
Soil DON mg/m2,1
Soil grab sample number taken,1
Soil moisture,1
Soil Moisture (from Komarkova 1983),1
soil moisture %,1
SOIL MOISTURE GRAVIMETRIC,1
SOIL MOISTURE GRAVIMETRIC (PERCENT),1
Soil N g/m2,1
Soil N-mg/mg,1
Soil organic matter %,1
Soil photo number,1
Soil Respiration (flux),1
Soil Temp 10 cm,1
Soil Temp 5cm,1
Soil Temperature,1
"Soil Temperature (10 cm, C)",1
"Soil Temperature (5 cm, C)",1
Soil Units,1
"Soil water content (0-12 cm, %)",1
Soil_1_AVG,1
Soil_1_AVG  L,1
Soil_1_AVG..L,1
Soil_2_AVG,1
Soil_2_AVG  L,1
Soil_2_AVG..L,1
Soil_3_AVG,1
Soil_Depth,1
soil_for_Nmin_analysis_g,1
Soil_moisture,1
Soil_Moisture,1
Soil_OM_13C,1
Soil_pH,1
soil_pH_wt,1
Soil_respiration,1
soil_t,1
soil_temp,1
Soil_Temp_0.08m,1
Soil_Temp_0.15m,1
Soil_Temp_0.17m,1
Soil_Temp_0.22m,1
Soil_Temp_0.24m,1
Soil_Temp_0.35m,1
Soil_Temp_0.40m,1
Soil_Temp_0.43m,1
Soil_Temp_0.47m,1
Soil_Temp_0.50m,1
Soil_Temp_0.64m,1
Soil_Temp_0.75m,1
Soil_Temp_0.87m,1
Soil_Temp_MRC_-0.13m,1
Soil_Temp_MRC_0.10m,1
Soil_Temp_MRC_0.11m,1
Soil_Temp_MRC_0.17m,1
Soil_Temp_MRC_0.18m,1
Soil_Temp_MRC_0.40m,1
Soil_Temp_MRC_0.41m,1
Soil_Temp_MRC_0.48m,1
Soil_Temp_MRC_0.56m,1
Soil_Temp_MRC_0.64m,1
Soil_Temp_MRC_0.71m,1
Soil_Temp_MRC_0.79m,1
Soil_Temp_MRC_0.91m,1
Soil_Temp_MRC_0.99m,1
Soil_temperature,1
Soil_Temperature_0.07m,1
Soil_Temperature_0.11m_Boil,1
Soil_Temperature_0.18m,1
Soil_Temperature_0.19m,1
Soil_Temperature_0.28m_Boil,1
Soil_Temperature_0.36m,1
Soil_Temperature_0.37m,1
Soil_Temperature_0.54m,1
Soil_Temperature_Boil_0.23m,1
Soil_Temperature_Boil_0.49m,1
Soil_Temperature_Interboil_0.48m,1
Soil_temperature_L-107_N_5-07_0.14m,1
Soil_temperature_L-107_N_5-08_0.39m,1
Soil_temperature_L-107_N_6-12_0.53m,1
Soil_Temperature_MRC_Interboil_-0.06m,1
Soil_Temperature_MRC_Interboil_-0.14m,1
Soil_Temperature_MRC_Interboil_-0.22m,1
Soil_Temperature_MRC_Interboil_0.01m,1
Soil_Temperature_MRC_Interboil_0.08m,1
Soil_Temperature_MRC_Interboil_0.16m,1
Soil_Temperature_MRC_Interboil_0.24m,1
Soil_Temperature_MRC_Interboil_0.31m,1
Soil_Temperature_MRC_Interboil_0.47m,1
Soil_Temperature_MRC_Interboil_0.62m,1
Soil_Temperature_MRC_Interboil_0.82m,1
Soil_Temperature_MRC_probe_-0.03m,1
Soil_Temperature_MRC_probe_-0.11m,1
Soil_Temperature_MRC_probe_-0.19m,1
Soil_Temperature_MRC_probe_-0.26m,1
Soil_Temperature_MRC_probe_0.04m,1
Soil_Temperature_MRC_probe_0.12m,1
Soil_Temperature_MRC_probe_0.19m,1
Soil_Temperature_MRC_probe_0.27m,1
Soil_Temperature_MRC_probe_0.42m,1
Soil_Temperature_MRC_probe_0.58m,1
Soil_Temperature_MRC_probe_0.73m,1
Soil_Temperature-MRC_probe_0.07m,1
Soil_Temperature-MRC_probe_0.09m,1
Soil_Temperature-MRC_probe_0.12m,1
Soil_Temperature-MRC_probe_0.14m,1
Soil_Temperature-MRC_probe_0.22m,1
Soil_Temperature-MRC_probe_0.24m,1
Soil_Temperature-MRC_probe_0.37m,1
Soil_Temperature-MRC_probe_0.39m,1
Soil_Temperature-MRC_probe_0.52m,1
Soil_Temperature-MRC_probe_0.54m,1
Soil_Temperature-MRC_probe_0.67m,1
Soil_Temperature-MRC_probe_0.69m,1
Soil_Temperature-MRC_probe_0.82m,1
Soil_Temperature-MRC_probe_0.84m,1
Soil_Temperature-MRC_probe_1.08m,1
Soil_Temperature-MRC_probe_1.10m,1
soil.type,1
soil1_100cm,1
soil1_10cm,1
soil1_150cm,1
soil1_20cm,1
soil1_50cm,1
soil1_5cm,1
soil1_moss,1
Soil11 (1cm),1
Soil12 (2cm),1
soil13 (5cm),1
Soil14(10cm),1
Soil15(20cm),1
Soil2_1_AVG  L,1
Soil2_1_AVG..L,1
soil2_100cm,1
soil2_10cm,1
soil2_150cm,1
Soil2_2_AVG  L,1
Soil2_2_AVG..L,1
soil2_20cm,1
soil2_50cm,1
soil2_5cm,1
soil2_moss,1
Soil21 (1cm),1
Soil22 (2cm),1
soil23 (5cm),1
Soil24(10cm),1
Soil25(20cm),1
Soil31 (1cm),1
Soil32 (2cm),1
soil33 (5cm),1
Soil34(10cm),1
Soil35(20cm),1
Soil41 (1cm),1
Soil42 (2cm),1
soil43 (5cm),1
Soil44(10cm),1
Soil45(20cm),1
Soil51 (1cm),1
Soil52 (2cm),1
soil53 (5cm),1
Soil54(10cm),1
Soil55(20cm),1
SOILCBOT,1
SOILCTOP,1
soilDescription,1
soilmoist,1
soilmoistureperc,1
SoilT1_0_AVG_L,1
SoilT1_0_AVG✝ L,1
SoilT1_15_AVG_L,1
SoilT1_15_AVG✝ L,1
SoilT1_30_AVG_L,1
SoilT1_30_AVG✝ L,1
SoilT1_40_AVG_L,1
SoilT1_40_AVG✝ L,1
SoilT1_5_AVG_L,1
SoilT1_5_AVG✝ L,1
SoilT2_0_AVG_L,1
SoilT2_0_AVG✝ L,1
SoilT2_15_AVG_L,1
SoilT2_15_AVG✝ L,1
SoilT2_30_AVG_L,1
SoilT2_30_AVG✝ L,1
SoilT2_40_AVG_L,1
SoilT2_40_AVG✝ L,1
SoilT2_5_AVG_L,1
SoilT2_5_AVG✝ L,1
SOILTEMP,1
SoilTemp_1,1
SoilTemp_10,1
SoilType,1
sol_av,1
sol1,1
sol2,1
solar_kWh,1
solar_radiation,1
Solid_Fraction,1
Solitary_Sandpiper,1
Solorina sp.,1
Solorina species,1
Solute_Location,1
SOM,1
SOM %,1
Somewhat important,1
"Sonic Snow Depth Sensor Model SR50, meter",1
SortChem,1
﻿SortChem,1
SORTING,1
SORTING_comment,1
sound_vel,1
Sound_velocity,1
soundvel,1
Source code,1
SOURCE_DISTANCE,1
Source_Information,1
SourceAgen,1
SourceData,1
SourceFeat,1
SourceOrig,1
SP_01_12,1
sp_Cond_milliS,1
spatialDate,1
spec_cond,1
Spec_ID,1
SPECIES,1
Species Biomass (%),1
Species Biomass (g/m2),1
Species C % of total biomass,1
Species C g/m2,1
Species full name,1
Species N % of total biomass,1
Species N g/m2,1
Species_1,1
Species_2,1
Species_3,1
Species_4,1
Species_5,1
Species_6,1
SPECIES.,1
Specific conductivity,1
Specific Conductivity (uS/cm),1
specific_conductivity,1
Specific_Humidity,1
Specimen_Number,1
Spectacled_Eider,1
Speed of sound,1
Speed_03,1
Speed_06,1
Speed_cm_s,1
speed_of_sound_m_s,1
speed_percentile,1
speed_threshold,1
Splice_Depth_cm,1
SPM,1
SPM_mg_L,1
Spotted seal,1
Spotted_Sandpiper,1
sqrt_ndvi,1
Sr cps,1
SRDn,1
SRT,1
SRUp,1
SS_Dif_R_AVG  L,1
SS_Dif_R_AVG..L,1
SS_Difuse_AVG,1
SS_Tl_R_AVG  L,1
SS_Tl_R_AVG..L,1
SSA.error,1
SSA.mm,1
SSL,1
st_depth,1
ST1_adjust_cm,1
ST2_adjust_cm,1
STAB,1
Stability,1
stable_isotope,1
stable_isotope_blood,1
stage,1
stage_find,1
stageFnd,1
Stainforthia_horvathi,1
Stand Density (trees m-2),1
stand_den,1
Standard cultivation isolates,1
Standard_Devation_cm,1
Standard_Deviation_Biovolume,1
Standard_Error_cm,1
Standard_Gas_Added_ccSTP,1
standing,1
start,1
Start air dry mass,1
Start depth (m from surface),1
Start Depth (m from surface),1
Start dry mass,1
start lat,1
start long,1
start_depth,1
Start_Depth,1
start_lat,1
Start_Lat,1
Start_Lon,1
start_long,1
Start_Time,1
start_year,1
STARTLINE_ELEVATION,1
STARTLINE_LATITUDE,1
STARTLINE_LONGITUDE,1
starttime,1
StartUTC,1
Statehood,1
States,1
STATION,1
Station (GPS),1
Station #,1
Station Number,1
station_depth,1
Station_ID,1
Station_name,1
Station_Short,1
STATION_SHORT,1
stationID,1
StationID,1
StationNumber,1
StationType,1
Stauroneis anceps,1
Stauroneis anceps arctica (cf. vandevijveri),1
Stauroneis angustilancea,1
Stauroneis lauenburgiana,1
Stauroneis phoenicenteron,1
Stauroneis smithii,1
Staurosira constricta,1
Staurosira construens,1
Staurosira construens binodis,1
Staurosirella pinnata,1
Std,1
std error cell counts per ml,1
std error copy number per ml,1
std error VLP counts per ml,1
Std_PZE,1
Std.Dev.Attend.5yrs,1
Std.Dev.Enroll,1
Std.Dev.Grad.5yrs,1
Std.Dev.P.S.Gender.Male.5yrs,1
Std.Dev.S.Count.AYP.5yrs,1
Std.Dev.S.P.Prof.M.5yrs,1
Std.Dev.S.P.Prof.R.5yrs,1
Std.Dev.S.P.Prof.W.5yrs,1
Std.Dev.T.Count.5yrs,1
Std.Dev.Trentention.5yrs,1
StdDev_Net,1
StdDev_Ps,1
StdDev_R,1
stdev Ammonium (uM),1
Stdev Biogenic silica (umol Si/L),1
Stdev Biogenic silica production (umol Si/L/d),1
Stdev Biomass-normalized silica production (d-1),1
Stdev Nitrate (uM),1
stdev Nitrite (uM),1
Stdev Phosphate (uM),1
Stdev Silicate (uM),1
stdev_226Ra,1
stdev_permability,1
stdev_Rn,1
Stdev.P.S.Eth.AN.5yrs,1
StDevObservedIceThickness_cm,1
Stellaria longipes,1
Stellaria sp.,1
Stellers_Eider,1
Stembio_gm2,1
stemp_id,1
Stems C mg/mg,1
Stems C/N,1
Stems N mg/mg,1
Stenopterobia curvula,1
stid,1
stigmastanol flux (ng/cm^2/yr),1
Stilt_Sandpiper,1
STNNBR,1
Stop_Depth,1
Stopped (LGR S/N: 10521700),1
StopUTC,1
STRUCTURE,1
Stuarosira construens venter,1
StudySource,1
stump,1
Sub_low_high,1
Subcategory1,1
Subcategory2,1
"Sublocation (tundra pit, lake pit, or surface snow)",1
Submitter Identification,1
subregion,1
Subsample,1
subsample_correction_factor,1
substrate,1
subsurf_melt,1
SUBUNIT_,1
SUBUNIT_ID,1
SUBUNIT2,1
subvalley_year_ID,1
Successful Isolates,1
Sulfate_error,1
Sulfur analyzer wt. % S,1
SUM of PERCENT COVER,1
Summer_Accumulation-MJJA,1
Summer_only_field_camp,1
"SUNA NO3,  corrected",1
"SUNA NO3, raw",1
SUPER16atmpCO2,1
SUPER16flux,1
SUPER16lat,1
SUPER16lon,1
SUPER16salinity,1
SUPER16SSpCO2,1
SUPER16SST,1
SUPER16wind,1
SUPER16yd,1
SURF,1
Surf_Area,1
surf_melt,1
Surf_Scoter,1
surf_sub,1
surf_temp,1
surface,1
Surface elevation,1
Surface exposure age,1
Surface O2/Ar,1
Surface O2/Ar sat,1
Surface O2/Ar saturation ratio,1
Surface salinity,1
Surface temperature (intake),1
Surface Temperature (intake),1
Surface_organic_depth,1
Surface_Temp,1
Surface_Temp_,1
Surface_temp_.01m,1
Surface_Temp_0.01m,1
SURFACE_TEMPERATURE,1
Surface_temperature_0.01m,1
Surface_Temperature_0.01m_Boil,1
Surface_Temperature_0.01m_Boil_2,1
Surface_temperature_0.02m,1
Surface_Temperature_2_0.01m,1
Surface_Temperature_boil_0.01m,1
Surface_Temperature_Inter-Boil_0.01m,1
Surface_Temperature_interboil_0.01m,1
Surface_Temperature_TMRC1_0.01m,1
Surface..0.035_meters.,1
SurfaceType,1
Surficial geology (parent material),1
Surficial Geology (Parent Material),1
Surficial geomorphology,1
Surficial Geomorphology,1
Surirella bifrons,1
Surirella linearis,1
survey,1
Survey_area,1
survey_end,1
survey_sta,1
surveying_,1
susc,1
suspended sediment concentrations,1
SUVA,1
SUVA (L/mg m),1
suva_254,1
SUVA_254nm,1
SUVA-254,1
sw_dn_avg,1
sw_dn_avg_5min,1
sw_up_avg,1
sw_up_avg_5min,1
Swainsons_Hawk,1
Swainsons_Thrush,1
Swallow_sp,1
SWC,1
SWC_1_AVG  L,1
SWC_1_AVG..L,1
SWC_2_AVG  L,1
SWC_2_AVG..L,1
SWC_3_AVG  L,1
SWC_3_AVG..L,1
SWC_4_AVG  L,1
SWC_4_AVG..L,1
swc_pct,1
SWC1_0_10_AVG_L,1
SWC1_0_10_AVG✝ L,1
SWC1_0_20_AVG_L,1
SWC1_0_20_AVG✝ L,1
SWC1_0_30_AVG_L,1
SWC1_0_30_AVG✝ L,1
SWC2_0_10_AVG_L,1
SWC2_0_10_AVG✝ L,1
SWC2_0_20_AVG_L,1
SWC2_0_20_AVG✝ L,1
SWC2_0_30_AVG_L,1
SWC2_0_30_AVG✝ L,1
SWI,1
SWin,1
SWout,1
Synedra nana,1
System,1
T_0.5,1
T_01_12,1
T_02_01,1
T_03,1
T_03_02,1
T_04,1
T_05_04,1
T_1000,1
T_11,1
T_11_10,1
T_12_11,1
T_15,1
T_16,1
T_19,1
T_25,1
T_28,1
T_31,1
T_41,1
T_44,1
T_46,1
T_48,1
T_500,1
T_6.5,1
T_700,1
T_850,1
T_925,1
T_ALBEDO,1
T_av,1
T_avg,1
T_C1_10,1
T_C1_2,1
T_C2_10,1
T_C2_2,1
T_C2_20,1
T_max,1
T_min,1
T_OS,1
T_OS_SD,1
T_S1_10,1
T_S1_2,1
T_S2_10,1
T_S2_2,1
T_SONIC,1
T_T1_10,1
T_T1_2,1
T_T2_10,1
T_T2_2,1
T_Temp_C_AVG  L,1
T_Temp_C_AVG_L,1
T_Temp_C_AVG..L,1
T_Temp_C_AVG✝ L,1
T_VALIDY,1
T.P,1
T.P.error,1
t0,1
t1,1
T1 and T2 Average thickness,1
T1 and T2 GMC St.Dev.,1
T1 and T2 Mean Gravimetric Moisture Content,1
"T1 and T2 Number of samples, n",1
T1 and T2 Volumetric Moisture Content estimated,1
T1 Average thickness,1
T1 Mean GMC  St.Dev.,1
T1 Mean Gravimetric Moisture Content,1
T1 Mean Volumetric Moisture Content,1
"T1 Samples, n",1
T1-10-C Depth,1
T1-100-C Depth,1
T1-200-C Depth,1
T1-25-C Depth,1
T1-5-C Depth,1
T1-50-C Depth,1
T1000,1
T10cm,1
t10m,1
T1S,1
T2 Average thickness,1
T2 Estimated Volumetric Moisture Content,1
T2 GMC St.Dev.,1
T2 Mean Gravimetric Moisture Content,1
"T2 Samples, n",1
t2_unc,1
T2-10-C Depth,1
T2-100-C Depth,1
T2-200-C Depth,1
T2-25-C Depth,1
T2-5-C Depth,1
T2-50-C Depth,1
T20cm,1
t2m,1
T2S,1
T40cm,1
T5cm,1
T700,1
TA_FLAG_W,1
Tabellaria flocculosa,1
Tabularia fasciculata,1
Tag,1
tag_number,1
tag_time,1
tag#,1
Tair_2m,1
TAIRT1,1
TAIRT2,1
tall,1
Tar100_Allele1,1
Tar100_Allele2,1
Tar101_Allele1,1
Tar101_Allele2,1
Tar103_Allele1,1
Tar103_Allele2,1
Tar104_Allele1,1
Tar104_Allele2,1
Tar105_Allele1,1
Tar105_Allele2,1
Tar106_Allele1,1
Tar106_Allele2,1
Tar108_Allele1,1
Tar108_Allele2,1
Tar109_Allele1,1
Tar109_Allele2,1
Tar110_Allele1,1
Tar110_Allele2,1
Tar112_Allele1,1
Tar112_Allele2,1
Tar114_Allele1,1
Tar114_Allele2,1
Tar115_Allele1,1
Tar115_Allele2,1
"Tare Mass, g",1
Tarsus,1
Tau_mean,1
Tau_mean_error,1
Tau_mean_error_FLAG_W,1
Tau_mean_FLAG_W,1
Tau_prop_error,1
Tau_prop_error_FLAG_W,1
Tavg,1
TaxaNum,1
taxon,1
Taxon,1
Taylor_Lab_Key,1
TC,1
Tch,1
tCysB,1
TD_1.0m,1
TD_2.0m,1
TD_3.0m,1
TD1(9.1m),1
TD2(5.3m),1
TD3(2.1m),1
Tdeep_2.0m,1
Tdeep_2.5m,1
Tdeep_3.0m,1
TDN_Mineralization_ug_per_d_g_soil,1
TDN(_M),1
TDN(mg_N/L),1
TDP.mgL,1
TDP.ug/L,1
Team_count,1
TEC,1
TelsonL,1
Temp ( C),1
Temp (F),1
Temp at 10,1
Temp at 5,1
Temp_107_+000.64m,1
Temp_109_+003.40m,1
temp_av,1
temp_C,1
Temp_C_Avg(1),1
Temp_C_Avg(2),1
Temp_C_Avg(3),1
temp_centigrade,1
Temp_field,1
Temp_MRC_-000.31m,1
Temp_MRC_+000.79m,1
Temp_MRC_+000.89m,1
Temp_MRC_+000.98m,1
Temp_MRC_+001.10m,1
Temp_MRC_+001.11m,1
temp_qc,1
temp_source,1
Temp_THB_-001.00m,1
Temp_THB_+000.05m,1
Temp_THB_+000.20m,1
Temp_THB_+000.25m,1
Temp_THB_+000.55m,1
Temp_THB_+000.60m,1
Temp_THB_+000.75m,1
Temp_THB_+001.20m,1
Temp_THB_+001.70m,1
Temp_THB_+001.80m,1
Temp_THB_+002.70m,1
Temp_THB_+003.20m,1
Temp_THB_+003.70m,1
Temp_THB_+005.00m,1
Temp_THB_+005.20m,1
Temp_THB_+008.00m,1
Temp_THB_+010.00m,1
Temp_THB_+010.80m,1
Temp_THB_+011.52m,1
Temp_THP_-000.14m,1
Temp_THP_-000.17m,1
Temp_THP_-000.19m,1
Temp_THP_-000.22m,1
Temp_THP_-000.24m,1
Temp_THP_-000.25m,1
Temp_THP_-000.26m,1
Temp_THP_-000.27m,1
Temp_THP_-000.30m,1
Temp_THP_-000.31m,1
Temp_THP_-000.32m,1
Temp_THP_+000.02m,1
Temp_THP_+000.36m,1
Temp_THP_+000.39m,1
Temp_THP_+000.46m,1
Temp_THP_+000.49m,1
Temp_THP_+000.56m,1
Temp_THP_+000.59m,1
Temp_THP_+000.61m,1
Temp_THP_+000.66m,1
Temp_THP_+000.69m,1
Temp_THP_+000.73m,1
Temp_THP_+000.75m,1
Temp_THP_+000.83m,1
Temp_THP_+000.85m,1
Temp_THP_+000.86m,1
Temp_THP_+000.91m,1
Temp_THP_+000.93m,1
Temp_THP_+000.96m,1
Temp_THP_+000.99m,1
Temp_THP_+001.08m,1
Temp_THP_+001.10m,1
Temp_THP_+001.11m,1
Temp_THP_+001.15m,1
Temp_THP_+001.21m,1
Temp_THP_+001.24m,1
Temp_THP_+001.33m,1
Temp_THP_+001.35m,1
Temp_THP_+001.36m,1
Temp_THP_+001.39m,1
Temp_THP_+001.50m,1
Temp_TMC_-000.05m,1
Temp_TMC_-000.06m,1
Temp_TMC_-000.11m,1
Temp_TMC_-000.31m,1
Temp_TMC_-001.00m,1
Temp_TMC_+000.05,1
Temp_TMC_+000.10,1
Temp_TMC_+000.11m,1
Temp_TMC_+000.16m,1
Temp_TMC_+000.17m,1
Temp_TMC_+000.25,1
Temp_TMC_+000.36m,1
Temp_TMC_+000.41m,1
Temp_TMC_+000.42m,1
Temp_TMC_+000.50,1
Temp_TMC_+000.55,1
Temp_TMC_+000.65m,1
Temp_TMC_+000.66m,1
Temp_TMC_+000.67m,1
Temp_TMC_+000.70m,1
Temp_TMC_+000.75,1
Temp_TMC_+000.81m,1
Temp_TMC_+000.86m,1
Temp_TMC_+000.91m,1
Temp_TMC_+000.95m,1
Temp_TMC_+000.97m,1
Temp_TMC_+001.40m,1
Temp_TMC_+001.41m,1
Temp_TMC_+001.45m,1
Temp_TMC_+001.50,1
Temp_TMC_+001.89m,1
Temp_TMC_+003.00,1
Temp_TMC_+003.70m,1
Temp_TMC_+003.89m,1
Temp_TMC_+005.20m,1
Temp_TMC_+005.89m,1
Temp_TMC_+006.00,1
Temp_TMC_+008.39m,1
Temp_TMC_+008.80,1
Temp-2m_C,1
"Temp, °C (LGR S/N: 10521700, SEN S/N: 10521700)",1
Temp. @  5 cm Deg. C,1
Temp. @ 10 cm Deg. C,1
Temp.DOZER,1
Temp.HOBO,1
Temp.LDF2,1
Temp0_Avg,1
Temp1,1
Temp1_Avg,1
temp100cm,1
temp10cm,1
temp115cm,1
temp150cm,1
Temp2,1
Temp2_Avg,1
Temp25_Avg,1
temp25cm,1
temp2lower temperature,1
Temp3_Avg,1
temp3cm,1
temp3lower temperature,1
temp3upper temperature,1
Temp4_Avg,1
temp4lower temperature,1
temp4upper temperature,1
Temp5_Avg,1
Temp50_Avg,1
temp5cm,1
temp5lower temperature,1
Temp6_Avg,1
Temp7_Avg,1
Temp75_Avg,1
temp75cm,1
Temp8_Avg,1
TempC_-0.17m,1
TempC_-0.67m,1
TempC_0.33m,1
TempC_0.83m,1
TempC_2.83m,1
TempC_4.83m,1
TempC_7.00m,1
TempC_7.33m,1
TempC_7.53m,1
TempC_8.00m,1
TempC_8.48m,1
TempC_8.75m,1
tempDiv_C,1
TEMPERATURE,1
Temperature (°C),1
Temperature (Celsius),1
Temperature (deg C),1
Temperature (deg-C),1
Temperature anomaly uncertainty,1
Temperature__15.m,1
Temperature__19.m,1
Temperature_-0.01m,1
Temperature_-0.02m,1
Temperature_-0.08m,1
Temperature_-0.14m,1
Temperature_-0.18m,1
Temperature_-0.21m,1
Temperature_-0.23m,1
Temperature_-0.31m,1
Temperature_.02m,1
Temperature_.07m,1
Temperature_0.03.m,1
Temperature_0.03m,1
Temperature_0.04m,1
Temperature_0.05m,1
Temperature_0.08m,1
Temperature_0.09m,1
Temperature_0.12m,1
Temperature_0.13m,1
Temperature_0.19m,1
Temperature_0.28m,1
Temperature_0.31m,1
Temperature_0.34m,1
Temperature_0.35.m,1
Temperature_0.35m,1
Temperature_0.36m,1
Temperature_0.3m,1
Temperature_0.42m,1
Temperature_0.47m,1
Temperature_0.50m,1
Temperature_0.53m,1
Temperature_0.56m,1
Temperature_0.58m,1
Temperature_0.62m,1
Temperature_0.64m,1
Temperature_0.65.m,1
Temperature_0.65m,1
Temperature_0.6m,1
Temperature_0.77m,1
Temperature_0.79m,1
Temperature_0.7m,1
Temperature_0.8.m,1
Temperature_0.80m,1
Temperature_0.85m,1
Temperature_0.86m,1
Temperature_0.90m,1
Temperature_0.95m,1
Temperature_0.96m,1
Temperature_0.m,1
temperature_001M,1
Temperature_001M,1
TEMPERATURE_01M,1
temperature_03M,1
TEMPERATURE_05M,1
Temperature_1.01m,1
Temperature_1.02m,1
Temperature_1.03m,1
Temperature_1.07m,1
Temperature_1.3m,1
Temperature_1.40m,1
Temperature_10,1
Temperature_13,1
Temperature_13.1.m,1
Temperature_14,1
Temperature_14.4.m,1
Temperature_15,1
Temperature_16.m,1
Temperature_2.05m,1
Temperature_2.0m,1
Temperature_2.2.m,1
Temperature_2.5m,1
temperature_2015_celsius,1
temperature_2016_celsius,1
Temperature_21.m,1
Temperature_23,1
Temperature_24.m,1
Temperature_26.m,1
Temperature_28.1.m,1
Temperature_4.5m,1
Temperature_6.m,1
Temperature_8.m,1
Temperature_9,1
Temperature_Boil_0.13m,1
Temperature_Boil_0.31m,1
Temperature_deep_1.50m,1
Temperature_Deep_1.5m,1
Temperature_Deep_1m,1
Temperature_deep_2.00m,1
Temperature_Deep_2m,1
Temperature_deep_3.00m,1
Temperature_Deep_3m,1
Temperature_depth,1
temperature_DewPt,1
Temperature_inside,1
Temperature_Inter-Boil_0.12m,1
Temperature_Inter-Boil_0.22m,1
Temperature_L107_1.0m,1
Temperature_L107_2.8m,1
Temperature_L107_2.96m,1
Temperature_L107_2m,1
Temperature_L107_3.0m,1
Temperature_L107_3m,1
Temperature_MRC_-0.06m,1
Temperature_MRC_0.01m,1
Temperature_MRC_0.05m,1
Temperature_MRC_0.09m,1
Temperature_MRC_0.17m,1
Temperature_MRC_0.20m,1
Temperature_MRC_0.23m,1
Temperature_MRC_0.24m,1
Temperature_MRC_0.25m,1
Temperature_MRC_0.28m,1
Temperature_MRC_0.32m,1
Temperature_MRC_0.36m,1
Temperature_MRC_0.40m,1
Temperature_MRC_0.43m,1
Temperature_MRC_0.48m,1
Temperature_MRC_0.59m,1
Temperature_MRC_0.63m,1
Temperature_MRC_0.67m,1
Temperature_MRC_0.68m,1
Temperature_MRC_0.74m,1
Temperature_MRC_0.78m,1
Temperature_MRC_0.83m,1
Temperature_MRC_0.94m,1
Temperature_MRC_0.95m,1
Temperature_MRC_0.97m,1
Temperature_MRC_1.03m,1
Temperature_MRC_Boil_-0.04m,1
Temperature_MRC_Boil_-0.07m,1
Temperature_MRC_Boil_-0.08m,1
Temperature_MRC_Boil_-0.10m,1
Temperature_MRC_Boil_-0.17m,1
Temperature_MRC_Boil_-0.19m,1
Temperature_MRC_Boil_-0.20m,1
Temperature_MRC_Boil_-0.22m,1
Temperature_MRC_Boil_-0.24m,1
Temperature_MRC_Boil_-0.26m,1
Temperature_MRC_Boil_0.02m,1
Temperature_MRC_Boil_0.04m,1
Temperature_MRC_Boil_0.10m,1
Temperature_MRC_Boil_0.12m,1
Temperature_MRC_Boil_0.13m,1
Temperature_MRC_Boil_0.14m,1
Temperature_MRC_Boil_0.17m,1
Temperature_MRC_Boil_0.19m,1
Temperature_MRC_Boil_0.25m,1
Temperature_MRC_Boil_0.27m,1
Temperature_MRC_Boil_0.28m,1
Temperature_MRC_Boil_0.29m,1
Temperature_MRC_Boil_0.36m,1
Temperature_MRC_Boil_0.40m,1
Temperature_MRC_Boil_0.42m,1
Temperature_MRC_Boil_0.56m,1
Temperature_MRC_Boil_0.57m,1
Temperature_MRC_Boil_0.74m,1
Temperature_MRC_Boil_0.76m,1
Temperature_MRC_Boil_0.78m,1
Temperature_MRC_Boil_0.79m,1
Temperature_MRC_Boil_0.95m,1
Temperature_MRC_Inter-Boil_-0.04m,1
Temperature_MRC_Inter-Boil_0.04m,1
Temperature_MRC_Inter-Boil_0.11m,1
Temperature_MRC_Inter-Boil_0.19m,1
Temperature_MRC_Inter-Boil_0.27m,1
Temperature_MRC_Inter-Boil_0.34m,1
Temperature_MRC_Inter-Boil_0.42m,1
Temperature_MRC_Inter-Boil_0.49m,1
Temperature_MRC_Inter-Boil_0.65m,1
Temperature_MRC_Inter-Boil_0.80m,1
Temperature_MRC_Inter-Boil_1.00m,1
Temperature_MRC_Interboil_-0.02m,1
Temperature_MRC_Interboil_-0.03m,1
Temperature_MRC_Interboil_-0.04m,1
Temperature_MRC_Interboil_-0.06m,1
Temperature_MRC_Interboil_-0.07m,1
Temperature_MRC_Interboil_-0.08m,1
Temperature_MRC_Interboil_-0.17m,1
Temperature_MRC_Interboil_-0.18m,1
Temperature_MRC_Interboil_-0.19m,1
Temperature_MRC_Interboil_-0.22m,1
Temperature_MRC_Interboil_-0.23m,1
Temperature_MRC_Interboil_-0.24m,1
