word1,word2,n
ocean,2009,1
ocean,arctic,1
ocean,atmosphere,1
ocean,axctds,1
ocean,barium,1
ocean,chemical,1
ocean,chinare2010,1
ocean,chinare2012,1
ocean,chinare2014,1
ocean,coast,1
ocean,conductivity,1
ocean,coupling,1
ocean,ctd,1
ocean,ecosystem,1
ocean,expendable,1
ocean,fjords,1
ocean,forcing,1
ocean,freshwater,1
ocean,glacier,1
ocean,gleason,1
ocean,heat,1
ocean,ice,1
ocean,impacts,1
ocean,interactions,1
ocean,internal,1
ocean,les,1
ocean,marine,1
ocean,measurements,1
ocean,model,1
ocean,modeling,1
ocean,net,1
ocean,nutrient,1
ocean,piomas,1
ocean,profile,1
ocean,properties,1
ocean,property,1
ocean,reconstruction,1
ocean,redox,1
ocean,sea,1
ocean,seacat,1
ocean,section,1
ocean,sensor,1
ocean,solar,1
ocean,switchyard,1
ocean,temperatures,1
ocean,transition,1
ocean,university,1
ocean,waves,1
oceanographic,data,1
oceanographic,response,1
oceanographic,sensors,1
oceanography,kongsfjorden,1
oct,dec,1
october,11,1
october,12,1
october,13,1
october,14,1
october,15,1
october,16,1
october,17,1
october,18,1
october,19,1
october,1999,1
october,2,1
october,20,1
october,2012,1
october,2015,1
october,21,1
october,22,1
october,23,1
october,24,1
october,25,1
october,26,1
october,27,1
october,28,1
october,29,1
october,3,1
october,30,1
october,31,1
octopetala,quantitative,1
od1507,2015,1
od1507,greenland,1
oden,july,1
oden,od1507,1
odp,marine,1
offshore,alaska,1
offshore,development,1
offshore,glacial,1
oil,changing,1
oil,development,1
oilfield,alaska,1
ojp,saskatchewan,1
olgoonik,fairweather,1
ols,0.5km,1
ols,1,1
ols,1km,1
omolon,r35,1
ongoing,arctic,1
ontario,groundhog,1
operation,icebridge,1
operational,gts,1
optical,absorption,1
optical,data,1
optical,measurements,1
optical,properties,1
optical,stratigraphy,1
optical,televiewer,1
oral,history,1
organic,aerosol,1
organic,analyses,1
organic,analysis,1
organic,geochemistry,1
organic,layer,1
organic,mater,1
organization,ca,1
organochlorine,pesticides,1
oriented,cyberinfrastructure,1
original,images,1
original,literature,1
origins,alaska,1
origins,compiled,1
ornithurine,bird,1
orthomosaic,tiles,1
oshoro,maru,1
osmium,concentration,1
otc,1,1
otc,2,1
otc,3,1
otc,4,1
otter,lake,1
otter,photography,1
outburst,flood,1
outlet,2010,1
outlet,2011,1
outlet,2012,1
outlet,glaciers,1
output,1970,1
output,1979,1
output,ascii,1
output,assessing,1
outreach,data,1
outreach,related,1
overpass,catalog,1
owen,ice,1
oxidation,chemistry,1
oxide,detrital,1
oxide,fluxes,1
oxide,grain,1
oxide,trace,1
oxidizing,bacteria,1
oxygen,flux,1
oxygen,isotopic,1
oxygen,o2,1
oxygen,uptake,1
ozone,experiment,1
ozone,nox,1
p2c2,ice,1
pacific,marine,1
pacific,walrus,1
pacific,walruses,1
pacmars,benthic,1
pacmars,dominant,1
pacmars,integrated,1
pacmars,surface,1
pad,co2,1
page,hinkel,1
pah,metadata,1
pakitsoq,west,1
pâkitsoq,region,1
paleo,peat,1
paleo,perspectives,1
paleoclimate,analysis,1
paleoclimate,change,1
paleoclimate,records,1
paleoclimatic,proxy,1
paleoecological,analysis,1
paleoecological,project,1
paleoenvironment,geomorphic,1
paleoenvironment,processes,1
paleoenvironmental,proxy,1
paleoindian,adaptations,1
paleomagnetic,data,1
paleotemperature,estimates,1
paleotsunami,data,1
paleoviral,maintenance,1
pals,model,1
pam,project,1
pam,surface,1
pamir,ice,1
pamir,mountain,1
panarctic,simulations,1
panel,dataset,1
panteleikha,kolyma,1
papp,excel,1
par,data,1
parallel,channel,1
parameter,overview,1
parameters,1970,1
parameters,2000,1
parameters,2001,1
parameters,2002,1
parameters,2003,1
parameters,2004,1
parameters,2005,1
parameters,2006,1
parameters,2007,1
parameters,2008,1
parameters,2010,1
parameters,2011,1
parameters,2012,1
parameters,2013,1
parameters_dominant,fauna,1
parisento,gydan,1
parmos,variables,1
partial,support,1
particle,dispersion,1
particulate,matter,1
particulate,nutrient,1
passive,acoustics,1
passive,microwave,1
passive,sampler,1
passive,seismic,1
past,"2,000",1
past,"20,000",1
past,approximately,1
patch,scale,1
patch,stefansson,1
path,acoustic,1
pathfinder,derived,1
pathfinder,path,1
pathfinder,sheba,1
paytan,2016,1
pb,isotope,1
pc,01,1
pcb,seawater,1
pdf,walker,1
peak,phytomass,1
peak,season,1
pearl,creek,1
peat,cores,1
peat,formation,1
peat,soils,1
peatland,gis,1
peatland,modeling,1
pedicel,data,1
pelagic,distribution,1
pelagic,pom,1
peninsula,2000,1
peninsula,coastal,1
peninsula,inupiaq,1
peninsula,jia,1
peninsula,kam12_b2_c10,1
peninsula,land,1
peninsula,mrb13_01,1
peninsula,pond,1
peninsula,r3,1
peninsula,r4,1
peninsula,r44,1
peninsula,region,1
peninsula,sites,1
peninsula,west,1
percent,water,1
perch,upper,1
perched,lake,1
perchlorate,record,1
percolation,zone,1
perennial,spring,1
performance,distributed,1
period,1,1
period,2,1
period,3,1
period,4,1
period,5,1
period,6,1
period,7,1
permafrost,1963,1
permafrost,2013,1
permafrost,aquifers,1
permafrost,boundary,1
permafrost,caves,1
permafrost,conditions,1
permafrost,core,1
permafrost,distribution,1
permafrost,influence,1
permafrost,lake,1
permafrost,project,1
permafrost,regions,1
permafrost,site,1
permafrost,soil,1
permafrost,soils,1
permafrost,subsystem,1
permafrost,system,1
permafrost,temperature,1
permafrost,temperatures,1
permafrost,tsp,1
permafrost,vulnerability,1
permanent,vegetation,1
permeability,measurements,1
permeability,tests,1
peroxy,acetyl,1
peroxynitrite,formation,1
persistent,organic,1
perturbation,1979,1
peru,la,1
pesticides,ocps,1
petermann,2015,1
petermann,expedition,1
peters,alaska,1
peters,arctic,1
peters,brooks,1
peterson,erosional,1
petroleum,reserve,1
pfas,concentrations,1
pfas,profiles,1
ph,dependent,1
ph,observing,1
ph,timeseries,1
phase,nitric,1
phases,based,1
phasmavirus,population,1
phenology,2015,1
phenology,2017,1
phenology,data,1
phenology,dataset,1
phenology,synthesis,1
phenology,walker,1
phenology,warming,1
phospholipid,fatty,1
photo,bio,1
photo,composites,1
photo,elicitation,1
photo,mosaic,1
photo,oxidation,1
photochemical,halogen,1
photogrammetric,data,1
photographic,based,1
photographs,1987,1
photographs,2013,1
photography,cloud,1
photography,ivotuk,1
photography,misp,1
photography,perovich,1
photolysis,davis,1
photometry,grenfell,1
photos,2016,1
photos,alaska,1
photos,atqasuk,1
photos,barrow,1
photos,eastern,1
photos,leconte,1
photos,tiff,1
photosynthesis,irradiance,1
photosynthetic,rate,1
photosynthetically,active,1
photosystem,ii,1
physical,conditions,1
physical,geochemical,1
physical,impacts,1
physical,mechanisms,1
physical,ocean,1
physical,processes,1
physical,structure,1
physiochemical,measurements,1
physiochemical,water,1
physiology,growth,1
phytoplankton,counts,1
phytoplankton,data,1
phytoplankton,pigment,1
pi,meeting,1
pigments,poc,1
piksiksak,u37,1
pilots,destination,1
pine,1999,1
pingo,1,1
pingo,kolyma,1
pingo,mnt,1
pingo,wet,1
piomas,estimates,1
pit,chemical,1
pittsburgh,site,1
plain,watershed,1
plankton,isotopes,1
plankton,tow,1
plant,1995,1
plant,abundance,1
plant,biomass,1
plant,composition,1
plant,evapotranspiration,1
plant,functional,1
plant,fungal,1
plant,images,1
plant,radiocarbon,1
plant,tissue,1
plant,trait,1
plant,traits,1
plant,webber,1
plants,northwest,1
plants,resolving,1
plants,welker,1
plasma,mass,1
plateau,mrb13_07,1
platform,atqasuk,1
platform,grid,1
platform,imnavait,1
platform,measurements,1
platform,utqiagvik,1
plausible,scenarios,1
pleistocene,permafrost,1
plot,level,1
plot,net,1
plot,normalized,1
plot,photos,1
plot,species,1
plot,thaw,1
plots,2010,1
plots,2011,1
plots,2012,1
plots,2013,1
plots,2014,1
plots,jpg,1
plots,station1,1
plots,station2,1
plots,u2,1
pluck,gas,1
plume,dynamics,1
pms,2d,1
poes,satellite,1
poiseuille,flow,1
poke,storage,1
poker,creeks,1
poktovik,raven,1
polar,diatoms,1
polar,ice,1
polar,research,1
polar,science,1
polaris,catalyzing,1
polarized,raman,1
polarstern,cruise,1
polarstern,plankton,1
pole,2002,1
pole,environment,1
pole,station,1
policy,pribilof,1
political,mask,1
pollen,based,1
pollen,data,1
pollen,spores,1
pollock,egg,1
pollock,fishery,1
pollock,pacific,1
pollutants,derived,1
pollutants,pops,1
pollution,aerosols,1
pollution,atmospheric,1
pollution,sources,1
polychlorinated,biphenyl,1
polychlorinated,biphenyls,1
polysaccharide,content,1
pom,fatty,1
pom,isotopes,1
pond,depths,1
pond,lake,1
pond,locations,1
pond,uk37,1
ponds,aerial,1
ponds,core,1
ponds,individual,1
ponds,integrated,1
ponds,lidar,1
ponds,line,1
ponds,snow,1
ponds,spectral,1
ponds,surface,1
pontoon,mrb13_05,1
population,dynamics,1
population,electricity,1
population,genetic,1
population,genetics,1
populations,implications,1
pore,closeoff,1
pore,waters,1
porewater,chemistry,1
porewater,nutrient,1
port,clarence,1
position,data,1
position,drift,1
position,geographic,1
position,heading,1
position,surveys,1
position,time,1
positions,disko,1
post,fire,1
post,ipy,1
post,pliocene,1
postfire,vegetation,1
potential,sediment,1
potential,sources,1
potentially,jurassic,1
potentiostat,data,1
poverty,status,1
power,poles,1
precipitation,aggregated,1
precipitation,amount,1
precipitation,budgets,1
precipitation,estimates,1
precipitation,isotope,1
precipitation,oxygen,1
precipitation,rates,1
precipitation,runoff,1
precipitation,sublimation,1
precipitation,surface,1
precipitations,runoff,1
predator,hotspot,1
predicted,arctic,1
predicting,subsurface,1
predictive,model,1
prehistoric,upland,1
preindustrial,conditions,1
preliminary,aircraft,1
preliminary,anderson,1
preliminary,andreas,1
preliminary,drift,1
preliminary,investigation,1
preliminary,position,1
preliminary,seacat,1
preliminary,snow,1
presence,absence,1
presentations,dynamics,1
preserve,alaska,1
pressure,aggregated,1
pressure,measured,1
pressure,measurements,1
pressure,moorings,1
pressure,sensors,1
pressure,slp,1
pressure,united,1
prevalence,data,1
primary,carbonaceous,1
primary,productivity,1
primigenius,st,1
privatization,sociocultural,1
probes,meso,1
process,cruises,1
process,influences,1
process,studies,1
process,study,1
processed,climate,1
processed,data,1
processed,seabeam,1
processes,controlling,1
processes,greenland,1
processes,proximal,1
processes,svalbard,1
processing,algorithm,1
production,2010,1
production,2015,1
production,estimate,1
production,growth,1
production,lomas,1
production,observational,1
productivity,carbon,1
products,link,1
prof,winds,1
professional,development,1
profile,data,1
profile,derived,1
profiler,1,1
profiler,10,1
profiler,11,1
profiler,12,1
profiler,13,1
profiler,14,1
profiler,15,1
profiler,16,1
profiler,17,1
profiler,18,1
profiler,2,1
profiler,21,1
profiler,22,1
profiler,23,1
profiler,24,1
profiler,25,1
profiler,26,1
profiler,27,1
profiler,28,1
profiler,29,1
profiler,3,1
profiler,30,1
profiler,4,1
profiler,5,1
profiler,6,1
profiler,7,1
profiler,8,1
profiler,9,1
profiler,biogeochemical,1
profiler,contribution,1
profiler,ladcp,1
profilers,data,1
profiles,august,1
profiles,b53,1
profiles,beaurfort,1
profiles,collected,1
profiles,eurasian,1
profiles,june,1
profiles,perovich,1
profiles,stanton,1
profiles,tucker,1
profiling,oceanographic,1
profiling,sonar,1
proglacial,fluvial,1
proglacial,linnéelva,1
proglacial,linnévatnet,1
proglacial,meltwater,1
proglacial,river,1
program,akmap,1
program,data,1
program,undergraduate,1
programme,2013,1
programme,ab,1
programme,txtuvpt,1
project,1954,1
project,1992,1
project,2013,1
project,2014,1
project,2015,1
project,cherskiy,1
project,data,1
project,deployment,1
project,ice,1
project,ii,1
project,kangiqtugaapik,1
project,local,1
project,multidisciplinary,1
project,recap,1
project,rising,1
project,siberian,1
project,snow,1
project,soil,1
project,stream,1
project,subsistence,1
project,summer,1
projected,21st,1
projected,climate,1
projected,fire,1
propagating,sonic,1
properties,2009,1
properties,ascii,1
properties,northern,1
properties,ping,1
properties,shupe,1
property,profiles,1
proposal,indigenous,1
proposed,2019,1
protein,detection,1
protists,alternative,1
prototype,network,1
proximal,2011,1
proximal,region,1
proxy,data,1
ps0909,ctd,1
ps1012,ctd,1
pseudocalanus,spp,1
publications,yedoma,1
pulchra,quantitative,1
pumping,arctic,1
putuligayuk,river,1
qaanaaq,greenland,1
qalluuraq,lake,1
qaujimajatuqangit,traditional,1
qfo,quebec,1
quad,1948,1
quadrant,measurements,1
quadrats,harvested,1
qualitative,data,1
quality,arctic,1
quality,materials,1
quality,temperature,1
quantifying,climate,1
quantifying,energy,1
quantifying,methane,1
quantifying,nitrite,1
quantitative,analysis,1
quantitative,processing,1
quantitative,uncertainty,1
quarternary,permafrost,1
quartz,lake,1
quaternary,bedrock,1
quaternary,ground,1
quaternary,sea,1
quax,quantitative,1
quebec,eastern,1
r.v,alpha,1
r1,west,1
r10,chukotka,1
r11,chukotka,1
r14,north,1
r16,north,1
r17,north,1
r18,north,1
r19,north,1
r2,russian,1
r20,north,1
r21,north,1
r22,north,1
r23,russian,1
r24,russian,1
r25,north,1
r26,north,1
r27,chukotka,1
r28,central,1
r3,west,1
r31,north,1
r32,central,1
r35,north,1
r36,north,1
r4,west,1
r40,central,1
r41,chukotka,1
r42,central,1
r43,central,1
r44,russian,1
r45,chukotka,1
r46,central,1
r47,central,1
r5,west,1
r50a,west,1
r50b,west,1
r51,central,1
r52,russian,1
r53,west,1
r55,west,1
r55a,west,1
r6,central,1
r7,central,1
r8,central,1
r9,chukotka,1
radar,2009,1
radar,2017,1
radar,based,1
radar,ifsar,1
radar,lidar,1
radar,monitoring,1
radar,profiles,1
radar,reflectivity,1
radar,velocity,1
radars,2010,1
radarsat,quick,1
radial,green's,1
radiance,measurements,1
radiation,agr,1
radiation,feedback,1
radiation,measurements,1
radiation,microtopography,1
radiation,observation,1
radiation,par,1
radiation,soil,1
radiative,flux,1
radiative,fluxes,1
radiative,measurements,1
radio,brightness,1
radio,echo,1
radio,svalbard,1
radiocarbon,14,1
radiocarbon,comparison,1
radiocarbon,content,1
radiocarbon,measurments,1
radiocarbon,values,1
radiocesium,fallout,1
radiogenic,isotopes,1
radiometer,deployed,1
radiometer,ncar,1
radiometer,retrievals,1
radiometer,snow,1
radiometric,platform,1
radiometric,tethered,1
radionuclide,dates,1
radionuclide,exposure,1
radionuclides,b56,1
radium,226,1
radon,222,1
raf,ncar,1
raman,lidar,1
range,1972,1
range,2013,1
range,2014,1
range,2016,1
range,arctic,1
range,foothills,1
rantin,lake,1
raobs,ascii,1
rapid,bering,1
rapid,response,1
rapid,tracking,1
raster,format,1
rate,1,1
rate,2000,1
rate,2001,1
rate,2002,1
rate,2003,1
rate,2004,1
rate,2005,1
rate,2006,1
rate,2007,1
rate,2008,1
rate,dark,1
rate,measurements,1
rate,species,1
rate,steele,1
rates,derived,1
rates,greenland,1
rates,yukon,1
ratio,ascii,1
ratio,co2,1
ratio,data,1
ratio,gif,1
ratio,measurements,1
ratios,ascii,1
ratios,excel,1
raw,aimr,1
raw,arctic,1
raw,genomic,1
raw,hyperspectral,1
raw,lai,1
raw,ndvi,1
raw,probe,1
ray,diffraction,1
ray,tomography,1
rb1505,skq2016,1
rcm,version,1
rcp4.5,representative,1
reaction,norms,1
reactive,gases,1
reactivity,measurements,1
read,raw,1
reanalysis,models,1
reanalysis,tamara,1
recap,greenland,1
recap,ice,1
recent,expansion,1
recent,sea,1
recent,warmth,1
reco,flux,1
reconnaissance,firncover,1
reconstructing,atmospheric,1
reconstruction,east,1
reconstructions,2020,1
reconstructions,aggregated,1
reconstructions,nsf,1
record,agashashok,1
record,alaska,1
recorder,data,1
recorder,tdr,1
recording,data,1
recovered,drained,1
red,sheep,1
redox,history,1
redox,sensitive,1
reduced,sea,1
reference,genome,1
reference,library,1
referencing,layers,1
reflect,natural,1
reflectivity,images,1
reflector,mappings,1
refuge,1002,1
regime,engelskbukta,1
regime,shifts,1
region,2006,1
region,2010,1
region,9,1
region,alaska,1
region,greenland,1
region,manitoba,1
region,northwest,1
region,r32,1
region,r42,1
region,r43,1
region,western,1
region,yukon,1
regional,alaska,1
regional,arctic,1
regional,data,1
regional,database,1
regional,electronic,1
regional,environmental,1
regional,inputs,1
regional,integrated,1
regional,ocean,1
regional,population,1
regional,survey,1
regional,synthesis,1
régional,mar,1
regionale,mar,1
regions,1982,1
regions,arctic,1
regions,boundary,1
reindeer,carbon,1
reindeer,herder,1
reindeer,herding,1
reindeer,migration,1
related,modern,1
relations,water,1
relative,abundances,1
relative,percent,1
relativized,data,1
remnant,arctic,1
remotely,detected,1
removal,experiment,1
removal,method,1
replacement,laser,1
replicate,1,1
replicate,2,1
replicate,3,1
replicate,4,1
replicate,5,1
report,2015,1
report,2016,1
report,2017,1
report,addendum,1
report,alaska,1
report,american,1
report,dynamics,1
report,forty,1
report,horst,1
report,walker,1
reported,pacific,1
reports,2013,1
reports,2016,1
reports,ascii,1
reports,healy,1
representative,concentration,1
reprocessed,microwave,1
republic,russia,1
res,surveys,1
research,accessing,1
research,analysis,1
research,annual,1
research,arctic,1
research,asynchrony,1
research,atmospheric,1
research,centennial,1
research,characterizing,1
research,cold,1
research,combining,1
research,continuous,1
research,controls,1
research,dynamics,1
research,education,1
research,environmental,1
research,fire,1
research,forty,1
research,gender,1
research,impacts,1
research,integrated,1
research,integrating,1
research,interactions,1
research,investigating,1
research,mapping,1
research,observation,1
research,paleo,1
research,petermann,1
research,project,1
research,quantifying,1
research,resolving,1
research,response,1
research,reu,1
research,science,1
research,sea,1
research,seasonal,1
research,seasonality,1
research,sensitivity,1
research,shifting,1
research,sonic,1
research,station,1
research,sustainabiity,1
research,sustaining,1
research,terrestrial,1
research,transarctic,1
research,understanding,1
research,unraveling,1
research,variability,1
research,vegetation,1
research,visualization,1
research,water,1
reserve,alaska,1
resilience,adaptation,1
resolution,3d,1
resolution,active,1
resolution,aerosol,1
resolution,ice,1
resolution,laser,1
resolution,photogrammetric,1
resolution,studies,1
resolution,temperature,1
resolved,marine,1
resolving,centennial,1
resolving,winter,1
resource,gradients,1
respiration,casa,1
respiration,century,1
respiration,stomatal,1
respiration,tem,1
respiratory,process,1
response,2002,1
response,2008,1
response,abstract,1
response,research,1
retention,2009,1
reticulata,data,1
retreat,aerial,1
retreating,ice,1
retrievals,orr,1
retrievals,shupe,1
retrospective,analysis,1
retrospective,data,1
reu,program,1
revised,source,1
ribonucleic,acid,1
ribosomal,ribonucleic,1
richness,categorical,1
richness,data,1
richness,graph,1
richness,summary,1
ridge,arctic,1
ring,cellulose,1
ring,metadata,1
riparian,shrub,1
riparian,shrublands,1
rising,stars,1
risk,spatial,1
risk,webgis,1
river,2009,1
river,2012,1
river,adcp,1
river,biogeochemical,1
river,biogeochemistry,1
river,boreal,1
river,burn,1
river,chukotka,1
river,climate,1
river,communities,1
river,daily,1
river,deltas,1
river,estuaries,1
river,floodplain,1
river,flow,1
river,gauges,1
river,historical,1
river,hydrology,1
river,meteorological,1
river,photo,1
river,plumes,1
river,r22,1
river,region,1
river,ring,1
river,sap,1
river,siberia,1
river,study,1
river,survey,1
river,temperature,1
river,thermokarst,1
river,tree,1
river,yukon,1
rivers,siberia,1
rivers,thule,1
rna,viruses,1
ro2,measurements,1
road,effects,1
rock,surface,1
rodinka,burn,1
rodinka,control,1
rodinka,station,1
rogozhny,chukotka,1
rogue,automated,1
rogue,borehole,1
roms,output,1
roms,parmos,1
root,enzyme,1
root,exclusion,1
root,mineral,1
root,phenology,1
root,production,1
root,production_2011,1
root,profiles,1
root,tips,1
round,autonomous,1
rrna,ribosomal,1
rrna,sequences,1
rsf,dorade,1
rsf,raw,1
ruby,u53,1
rui,collaborative,1
rui,controls,1
russell,glacier,1
russia,1880s,1
russia,1972,1
russia,1980,1
russia,1982,1
russia,1983,1
russia,1984,1
russia,1985,1
russia,1987,1
russia,1988,1
russia,1989,1
russia,1990,1
russia,1991,1
russia,1993,1
russia,2003,1
russia,2008,1
russia,2009,1
russia,2010,1
russia,2011,1
russia,2014,1
russia,2015,1
russia,alaska,1
russia,july,1
russia,river,1
russia,summer,1
russia,surface,1
russia,temperature,1
russian,channel,1
russian,channels,1
russian,historical,1
russian,hydrographic,1
russian,pan,1
russian,rivers,1
russian,u.s,1
russian,villages,1
s.qanat.yzd.irn,2019,1
s01feb13a,2010,1
s01feb13b,2010,1
s01feb13c,2010,1
s01feb13d,2010,1
s01mar13b,2010,1
s01mar13c,2010,1
s11dec12b,2010,1
s11dec12c,2010,1
s11dec12d,2010,1
s11dec12e,2010,1
s11jan13b,2010,1
s2,firn,1
s20nov12b,2010,1
s20nov12e,2010,1
s20nov1d,2010,1
s22oct12a,2010,1
s22oct12b,2010,1
s22oct12c,2010,1
s22oct12d,2010,1
s22oct12e,2010,1
s22oct12f,2010,1
s22oct12g,2010,1
s22oct12h,2010,1
s27feb13b,2010,1
s27feb13c,2010,1
s27feb13d,2010,1
s27feb13f,2010,1
s3,firn,1
s3,lake,1
s6,lake,1
sadcp,75,1
sag,river,1
sagavanirktok,drainages,1
sagavanirktok,river,1
saint,elias,1
saint,laurent,1
saint,lawrence,1
saint,michael,1
sakha,republic,1
salcha,bluff,1
sale,yamal,1
saline,frost,1
saline,surfaces,1
salinity,2000,1
salinity,ascii,1
salinity,density,1
salinity,profiles,1
salinity,records,1
salinity,shifts,1
salinity,total,1
salix,ovalifolia,1
salix,pulchra,1
salix,reticulata,1
salt,fluxes,1
salt,volcanic,1
samoylov,r51,1
sample,turbulent,1
sampler,deployments,1
samples,christensen,1
samples,fram,1
samples,metadata,1
samples,smith,1
sampling,data,1
sampling,historic,1
sand,r55a,1
sandstone,weathering,1
santa,cruz,1
sap,flow,1
sar,images,1
sar,kwok,1
sat,analysis,1
satellite,based,1
satellite,derived,1
satellite,measurements,1
satellite,rgps,1
saturated,needle,1
saturated,photosynthetic,1
saunatuk,mrb13_02,1
savoonga,field,1
savoonga,nome,1
sbe,19,1
sbe,25,1
sbe,53,1
sbe,water,1
sbe37,instruments,1
sbi,experiment,1
scalar,measurement,1
scale,dependency,1
scale,ecosystem,1
scale,expansion,1
scale,fluxes,1
scale,human,1
scale,snow,1
scale,trends,1
scale,water,1
scales,north,1
scanning,data,1
scans,acquired,1
scans,cruise,1
scass,2015,1
scat,deposition,1
scholars,project,1
scholarships,stem,1
scholastic,interchange,1
school,characteristics,1
schrader,arctic,1
scicex,dissolved,1
science,accessible,1
science,center,1
science,communication,1
science,coordination,1
science,extractive,1
science,ice,1
science,outreach,1
science,plan,1
science,primary,1
science,station,1
scintillometer,data,1
scripps,carbon,1
sculpin,data,1
sdsu,preliminary,1
sea,10,1
sea,1974,1
sea,1976,1
sea,1980,1
sea,1990,1
sea,1994,1
sea,1999,1
sea,2002,1
sea,2006,1
sea,august,1
sea,b54,1
sea,b57,1
sea,bird,1
sea,calvet,1
sea,chukchi,1
sea,co2,1
sea,ctd,1
sea,density,1
sea,floor,1
sea,gradinger,1
sea,groundfish,1
sea,hydrographic,1
sea,implications,1
sea,methane,1
sea,mocness,1
sea,project,1
sea,psea,1
sea,r28,1
sea,russia,1
sea,salt,1
sea,sediments,1
sea,september,1
sea,temperature,1
sea,utqiagvik,1
sea,video,1
sea,zooplankton,1
seabird,diving,1
seabird,telemetry,1
seabirds,data,1
seacat,data,1
seaglider,observations,1
seal,fatty,1
seal,foraging,1
seal,poke,1
seal,tag,1
seal,tags,1
seals,greenland,1
seaplane,operations,1
seas,2016,1
seas,offshore,1
seas,wolstenholme,1
season,control,1
season,energy,1
season,gas,1
season,methane,1
season,ndvi,1
season,reflectance,1
season,svalbard,1
seasonal,bioenergetics,1
seasonal,contribution,1
seasonal,manipulation,1
seasonal,maximum,1
seasonal,observations,1
seasonal,reco,1
seasonal,snow,1
seasonal,synergy,1
seasonal,transition,1
seasonality,affect,1
seasonally,frozen,1
seasonally,ice,1
seasons,plot,1
seasons,seasonal,1
seattle,ice,1
seattle,washington,1
seawater,observations,1
secondary,organic,1
secondary,source,1
section,porewater,1
sedct,matlab,1
sedge,meadow,1
sediment,2007,1
sediment,analysis,1
sediment,carbon,1
sediment,community,1
sediment,composition,1
sediment,contributors,1
sediment,coring,1
sediment,distribution,1
sediment,geochemistry,1
sediment,leach,1
sediment,mineralogy,1
sediment,oxygen,1
sediment,physical,1
sediment,pigment,1
sediment,porewater,1
sediment,sources,1
sediment,thermal,1
sedimentary,denitrification,1
sedimentary,processes,1
sedimentary,water,1
sedimentation,rates,1
sedimentological,biogeochemical,1
sedimentological,geochemical,1
sediments,2009,1
sediments,56,1
sediments,russell,1
sedimetological,geochemical,1
segodnya,pingo,1
seida,r52,1
seismic,trails,1
selawik,alaska,1
select,greenland,1
selected,expeditions,1
selected,persistent,1
selected,pops,1
selected,river,1
sem,micrographs,1
semi,structured,1
semptember,1,1
sensing,data,1
sensing,datasets,1
sensing,digital,1
sensing,met,1
sensing,soil,1
sensing,tramlines,1
sensitive,trace,1
sensitivity,mapping,1
sensitivity,study,1
sensor,array,1
sensor,core,1
sensor,moorings,1
sensor,networks,1
sensor,satellite,1
sensor,tagged,1
sensors,annual,1
sentinel,1,1
sentinel,imagery,1
september,1,1
september,10,1
september,11,1
september,12,1
september,14,1
september,15,1
september,17,1
september,1996,1
september,2010,1
september,2011,1
september,2015,1
september,2016,1
september,23,1
september,25,1
september,26,1
september,27,1
september,28,1
september,29,1
september,30,1
september,4,1
september,5,1
september,7,1
september,8,1
series,ascii,1
series,circumarctic,1
series,helheim,1
series,maps,1
series,matlab,1
sermeq,kujalleq,1
sermia,outlet,1
service,cadis,1
service,data,1
service,oriented,1
service,survey,1
services,approach,1
services,prototype,1
set,1966,1
sets,barrow,1
setting,2012,1
settlement,act,1
settlement,project,1
severely,burned,1
severity,effects,1
severnaya,zemlya,1
sf,icpms,1
shainin,lake,1
shaktoolik,nome,1
shallow,firn,1
shallow,gisp2,1
shallow,lakes,1
shapefiles,lake,1
shear,margins,1
sheba,1997,1
sheba,1998,1
sheba,camp,1
sheba,composite,1
sheba,grids,1
sheba,jois,1
sheba,maslanik,1
sheba,noaa,1
sheba,ocean,1
sheba,pam,1
sheba,upper,1
sheep,creek,1
sheet,1953,1
sheet,2011,1
sheet,2015,1
sheet,basal,1
sheet,data,1
sheet,history,1
sheet,hydrology,1
sheet,marginal,1
sheet,mass,1
sheet,melt,1
sheet,model,1
sheet,monitoring,1
sheet,ocean,1
sheet,snow,1
sheet,summit,1
sheet,velocities,1
sheet,workshop,1
shelf,arctic,1
shelf,ascii,1
shelf,chirikov,1
shelf,chukchi,1
shelf,cores,1
shelf,excel,1
shelf,south,1
shelf,u15,1
shelf,waters,1
shetland,islands,1
shifiting,roles,1
shifting,seasonality,1
ship,decoded,1
ship,louis,1
ship,track,1
ship,weather,1
shipboard,bottle,1
shishmaref,nome,1
shoot,data,1
shore,topography,1
shorebird,breeding,1
shorebird,demographics,1
shoreline,dataset,1
short,haps,1
short,read,1
short,term,1
shortwave,infrared,1
shrinking,ice,1
shrub,cover,1
shrub,plant,1
shrub,sites,1
shrub,soils,1
shrublands,north,1
shrubs,annual,1
siberia,1951,1
siberia,2002,1
siberia,normalized,1
siberia,plant,1
siberia,proportional,1
siberia,r1,1
siberia,viper,1
siberia,woodgate,1
siberian,air,1
siberian,chukchi,1
siberian,lowland,1
siberian,rivers,1
siberian,shelf,1
siberian,tree,1
siberian,yupik,1
sicsp,archaeology,1
sicsp,bioarchaeology,1
sicsp,digital,1
sicsp,geomorphology,1
sicsp,lake,1
sicsp,sclerochronology,1
significant,differences,1
sikuliaq,northeast,1
silalirijiit,project,1
silica,christensen,1
silica,fluxes,1
silica,production,1
silt,data,1
silt,r55,1
simulated,firn,1
simulated,results,1
simulated,snow,1
simulated,spectra,1
simulation,svalbard,1
